child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/rhox_grudgebringer							
ovn_grudge_skill_node_hef_ceridan_combat_1_1	ovn_grudge_skill_node_hef_ceridan_combat_0	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_1_2	ovn_grudge_skill_node_hef_ceridan_combat_0	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_1_3	ovn_grudge_skill_node_hef_ceridan_combat_0	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_1_4	ovn_grudge_skill_node_hef_ceridan_combat_0	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_2	ovn_grudge_skill_node_hef_ceridan_combat_1_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_2	ovn_grudge_skill_node_hef_ceridan_combat_1_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_2	ovn_grudge_skill_node_hef_ceridan_combat_1_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_2	ovn_grudge_skill_node_hef_ceridan_combat_1_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_3_1	ovn_grudge_skill_node_hef_ceridan_combat_2	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_3_2	ovn_grudge_skill_node_hef_ceridan_combat_2	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_3_3	ovn_grudge_skill_node_hef_ceridan_combat_2	0	1	1	0.0000	0.0000	REQUIRED
ovn_grudge_skill_node_hef_ceridan_combat_3_4	ovn_grudge_skill_node_hef_ceridan_combat_2	0	1	1	0.0000	0.0000	REQUIRED
