child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/obo_grudgebringers_data							
morgan_bernhardt_army_02	morgan_bernhardt_army_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_03	morgan_bernhardt_army_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_04	morgan_bernhardt_army_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_05	morgan_bernhardt_army_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_06	morgan_bernhardt_army_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_06	morgan_bernhardt_army_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_06	morgan_bernhardt_army_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_06	morgan_bernhardt_army_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_07	morgan_bernhardt_army_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_08	morgan_bernhardt_army_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_09	morgan_bernhardt_army_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_10	morgan_bernhardt_army_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_army_11	morgan_bernhardt_army_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_11	morgan_bernhardt_army_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_11	morgan_bernhardt_army_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_army_11	morgan_bernhardt_army_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_02	morgan_bernhardt_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_03	morgan_bernhardt_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_04	morgan_bernhardt_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_05	morgan_bernhardt_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_06	morgan_bernhardt_campaign_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_06	morgan_bernhardt_campaign_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_06	morgan_bernhardt_campaign_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_06	morgan_bernhardt_campaign_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_07	morgan_bernhardt_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_08	morgan_bernhardt_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_09	morgan_bernhardt_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_10	morgan_bernhardt_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_campaign_11	morgan_bernhardt_campaign_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_11	morgan_bernhardt_campaign_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_11	morgan_bernhardt_campaign_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_campaign_11	morgan_bernhardt_campaign_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_02	morgan_bernhardt_war_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_03	morgan_bernhardt_war_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_04	morgan_bernhardt_war_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_05	morgan_bernhardt_war_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_06	morgan_bernhardt_war_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_06	morgan_bernhardt_war_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_06	morgan_bernhardt_war_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_06	morgan_bernhardt_war_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_07	morgan_bernhardt_war_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_08	morgan_bernhardt_war_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_09	morgan_bernhardt_war_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_10	morgan_bernhardt_war_06	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_war_11	morgan_bernhardt_war_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_11	morgan_bernhardt_war_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_11	morgan_bernhardt_war_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_war_11	morgan_bernhardt_war_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_per_02	morgan_bernhardt_per_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_per_04	morgan_bernhardt_per_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_per_03	morgan_bernhardt_per_01	0	1	1	0.0000	0.0000	REQUIRED
morgan_bernhardt_per_05	morgan_bernhardt_per_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_per_05	morgan_bernhardt_per_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
morgan_bernhardt_per_05	morgan_bernhardt_per_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_02	wh2_dlc13_skill_node_matthias_self_01	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_03	wh2_dlc13_skill_node_matthias_self_01	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_04	wh2_dlc13_skill_node_matthias_self_01	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_05	wh2_dlc13_skill_node_matthias_self_01	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_06	wh2_dlc13_skill_node_matthias_self_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_06	wh2_dlc13_skill_node_matthias_self_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_06	wh2_dlc13_skill_node_matthias_self_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_06	wh2_dlc13_skill_node_matthias_self_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_07	wh2_dlc13_skill_node_matthias_self_06	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_08	wh2_dlc13_skill_node_matthias_self_06	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_09	wh2_dlc13_skill_node_matthias_self_06	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_10	wh2_dlc13_skill_node_matthias_self_06	0	1	1	0.0000	0.0000	REQUIRED
wh2_dlc13_skill_node_matthias_self_11	wh2_dlc13_skill_node_matthias_self_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_11	wh2_dlc13_skill_node_matthias_self_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_11	wh2_dlc13_skill_node_matthias_self_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh2_dlc13_skill_node_matthias_self_11	wh2_dlc13_skill_node_matthias_self_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
matthias_unique_02	matthias_unique_01	0	1	1	0.0000	0.0000	REQUIRED
matthias_unique_03	matthias_unique_01	0	1	1	0.0000	0.0000	REQUIRED
matthias_unique_04	matthias_unique_01	0	1	1	0.0000	0.0000	REQUIRED
matthias_unique_05	matthias_unique_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
matthias_unique_05	matthias_unique_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
matthias_unique_05	matthias_unique_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh_main_skill_node_emp_luther_flamenstrike_magic1_02	wh_main_skill_node_emp_luther_flamenstrike_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
wh_main_skill_node_emp_luther_flamenstrike_magic1_03	wh_main_skill_node_emp_luther_flamenstrike_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
wh_main_skill_node_emp_luther_flamenstrike_magic1_04	wh_main_skill_node_emp_luther_flamenstrike_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
wh_main_skill_node_emp_luther_flamenstrike_magic1_05	wh_main_skill_node_emp_luther_flamenstrike_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
wh_main_skill_node_emp_luther_flamenstrike_magic1_06	wh_main_skill_node_emp_luther_flamenstrike_magic1_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
wh_main_skill_node_emp_luther_flamenstrike_magic1_06	wh_main_skill_node_emp_luther_flamenstrike_magic1_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
