set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_grudgebringers		
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_generic_1	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_generic_2	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_generic_3	false
ovn_grudge_skill_node_set_hef_ceridan	ceridan_unique_1	false
ovn_grudge_skill_node_set_hef_ceridan	ceridan_unique_2	false
ovn_grudge_skill_node_set_hef_ceridan	ceridan_unique_3	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_0	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_1_1	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_1_2	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_1_3	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_1_4	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_2	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_3_1	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_3_2	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_3_3	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_3_4	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_combat_4	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_campaign_01	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_campaign_02	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_campaign_04	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_campaign_05	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_campaign_06	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_hef_ceridan_campaign_actions_dummy	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_agent_action_scaling_ceridan	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_hef_ceridan_dedication_hoeth	false
ovn_grudge_skill_node_set_hef_ceridan	ceridan_innate	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_hef_loremaster_unique_0_ceridan	true
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_node_all_immortality_ceridan	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_ai_immortality_ceridan	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_ceridan_ancillary	false
ovn_grudge_skill_node_set_hef_ceridan	ovn_grudge_skill_ceridan_eagle	false
