key	text	tooltip
#Loc;1;text/db/ovn_fimir_only_unit_description_short_texts.loc		
unit_description_short_texts_text_elo_fenbeast	Fenbeasts are magical constructs made from foul mud and rotting wood. Powered by a shard of an Ogham Stone, they are said to be animated by the souls of those who perished in the swamps.	true
unit_description_short_texts_text_ovn_unit_short_text_fim_cav_bog_beast_riders	Fimm Warriors riding to war upon the backs of Bog Beasts – daemonic servant-creatures from the dark depths of the swamps.	true
unit_description_short_texts_text_ovn_unit_short_text_fim_mon_javelin_0	Despite lacking depth perception, the Fimir are remarkably adept at hurling javelins at their enemies.	true
unit_description_short_texts_text_ovn_unit_short_text_fim_mon_caster_0	Every Fimir clan has a small cabal of apprentice Balefiends who serve directly under the tutelage of the Meargh.	true
unit_description_short_texts_text_ovn_fimir_dirach	Dirachs, known as “Daemon-Friends”, are second only to the Meargh in sorcery, shaping the very weather of the marshes to aid their foul cause.	true
unit_description_short_texts_text_ovn_finmor	Finmor are lesser Fimir nobles who aspire to earn the honour of leading their own raiding parties or bands of Fimm Warriors.	true
unit_description_short_texts_text_ovn_fimm_guard	The Fianna are the elite of the Fimm Warriors – hand-picked, sometimes at birth, sometimes for deeds of great renown.	true
unit_description_short_texts_text_fim_cha_fimirach_noble_0	The highest-ranking member of the noble caste usually leads the Fimir army in the field - and that's always the strongest of them.	true
unit_description_short_texts_text_fim_skattach_short_text	Skattach, one of the most powerful Mearghs – witch-queens of the Fimir – has claimed the mantle of Hell-Mother, ruler of all clans.	true
unit_description_short_texts_text_ovn_nuckelavee	Horrifying, flayed amalgams of man and horse. Once they emerge from their watery refuges, only destruction can sate their merciless crusade.	true
unit_description_short_texts_text_ovn_daemonomaniac	A powerful daemon bound within the body of a Fimir Warrior. The possessed grows to monstrous size, its limbs twisting into cruel blades.	true
unit_description_short_texts_text_ovn_swamp_daemons	Long-time servants and allies of the Fimir, Swamp Daemons stalk through the waters, unseen until they strike.	true
unit_description_short_texts_text_ovn_eye_oculus	A ruined tower, home to one of Balor’s foul servants, serving as a wandering shrine to He of the Killing Eye.	true
unit_description_short_texts_text_ovn_marsh_hornets_ror	These veteran riders of the Fimir strike fast and hard, delivering a painful sting to the enemy’s flanks.	true
unit_description_short_texts_text_ovn_daemonomaniac_ror	The name of the Fimir Warrior who hosted the daemon is long forgotten, but his monstrous form became the Dirachs’ most terrible creation.	true
unit_description_short_texts_text_ovn_moor_hounds_ror	Nightmarish creatures that have haunted and terrorized the moors of Basker for centuries.	true
unit_description_short_texts_text_ovn_boglar	Boglars have forged a pact with the cyclopean creatures and now fight at their side – why the Fimir would ally with such wretched beings remains a mystery.	true
unit_description_short_texts_text_fim_fimm_warriors_axe_throwers_ror	Devoted to the Daemon Prince Balor, these fanatics worship their god blindly.	true
unit_description_short_texts_text_ovn_death_quest	Fanatic unto death. With their clans destroyed, they raid and pillage with the sole purpose of killing in cruel ways.	true
unit_description_short_texts_text_ovn_gharnus_demon	Rumours tell of creatures dwelling near a haunted, icy lake in northern Albion – the locals call them Gharnu’s Daemon-Friends.	true
unit_description_short_texts_text_ovn_mistmor	Tall as a Troll and easily as strong, Mistmor are prized defenders of Fimir settlements.	true
unit_description_short_texts_text_ovn_fianna_fimm	The Fianna are the elite of the Fimm Warriors – hand-picked, sometimes at birth, sometimes for deeds of great renown.	true
unit_description_short_texts_text_ovn_fimm_unused	Sometimes found leading bands of Orcs and Goblins, these guards are dangerous enough even when encountered alone.	true
unit_description_short_texts_text_ovn_shearl	The slave caste of the Fimir. Though lowly in rank, Shearls are still fearsome foes.	true
unit_description_short_texts_text_ovn_marsh_hounds	They terrorize the swamps, stalking livestock and lonely travellers until summoned by the Fimir – whereupon they feast well on battlefield carrion.	true
unit_description_short_texts_text_ovn_killing_eye	When the Killing Eye clan was left without a leader, its Fimm retinues set out to seek a new Meargh – or their ultimate annihilation.	true
unit_description_short_texts_text_elo_boglar_shaman	Some Boglars are born with an innate gift for sorcery, earning them a place of command within their tribes.	true
unit_description_short_texts_text_ovn_unit_short_text_fim_bog_octopus_0	Once caught by a Bog Octopus’s tentacle, few but the strongest creatures can escape its crushing grasp.	true
unit_description_short_texts_text_fim_cha_daemon_octopus_kroll	Mighty Daemon Princess and Mother of the Bog Octopuses, worshipped by all Fimir.	true
unit_description_short_texts_text_fim_mon_bog_beasts	Abominable amphibians bred for war by the Fimir.	true
