key	text	tooltip
#Loc;1;text/db/rhox_albion_dilemma.loc		
dilemmas_localised_title_rhox_albion_guards_st_1	Clan Reinforcements Ready!	false
dilemmas_localised_description_rhox_albion_guards_st_1	The journey may have only just begun, but the Truthsayers demand results. To aid you, the High Druid sends word of warriors ready to join the Ravenqueen Host.\\n\\nThe four main clans of Albion each has warriors ready – choose which clan to honour.	false
dilemmas_localised_title_rhox_albion_guards_st_2	Clan Reinforcements Ready!	false
dilemmas_localised_description_rhox_albion_guards_st_2	The Overking's and Petty Chieftain's of Albion are mightily impressed by your deeds against Chaos hordes. They are therefore offering great warriors to swell the ranks of the Ravenqueen Host.\\n\\nThe four main clans of Albion each has warriors ready – choose which clan to honour.	false
dilemmas_localised_title_rhox_albion_guards_st_3	Clan Reinforcements Ready!	false
dilemmas_localised_description_rhox_albion_guards_st_3	With your remarkable progress in the war against Chaos the Shadows are lifting. The Truthsayer Council now ensures that only the most veteran warriors are sent to bolster the Ravenqueen Host.\\n\\nThe four main clans of Albion each has warriors ready – choose which clan to honour.	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_1FIRST	Clan Bol-A-Hat	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_1FIRST		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_1FOURTH	Clan Llenog	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_1FOURTH		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_1SECOND	Clan Carn Mallog	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_1SECOND		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_1THIRD	Clan Ochness	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_1THIRD		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_2FIRST	Clan Bol-A-Hat	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_2FIRST		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_2FOURTH	Clan Llenog	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_2FOURTH		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_2SECOND	Clan Carn Mallog	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_2SECOND		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_2THIRD	Clan Ochness	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_2THIRD		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_3FIRST	Clan Bol-A-Hat	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_3FIRST		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_3FOURTH	Clan Llenog	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_3FOURTH		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_3SECOND	Clan Carn Mallog	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_3SECOND		false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_albion_guards_st_3THIRD	Clan Ochness	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_albion_guards_st_3THIRD		false
