key	text	tooltip
#Loc;1;text/db/rhox_grudgebringer_dilemma.loc		
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudge_return_settlementCANCEL	Leave As Ruins	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudge_return_settlementCANCEL	All should keep clear of this vile place	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudge_return_settlementFIFTH	5th option	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudge_return_settlementFIFTH	They are the rightful owners, let us restore control of these land to them	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudge_return_settlementFIRST	1st option	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudge_return_settlementFIRST	They are the rightful owners, let us restore control of these land to them	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudge_return_settlementFOURTH	4th option	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudge_return_settlementFOURTH	They are the rightful owners, let us restore control of these land to them	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudge_return_settlementSECOND	2nd option	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudge_return_settlementSECOND	Such a reward proves they will protect these lands, we cede control of these land to them	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudge_return_settlementTHIRD	3rd option	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudge_return_settlementTHIRD	They are old and trusted friends, these lands will be safe under their stewardship	false
dilemmas_localised_title_rhox_grudge_return_settlement	Reclaim Settlement	false
dilemmas_localised_description_rhox_grudge_return_settlement	We have taken back this den of foulness, local rulers now vie for it's control each with their own rewards.\\n\\nThe decision is yours to make Commander.	false
dilemmas_localised_title_rhox_grudgebringer_battle_a	Rescue Noble	false
dilemmas_localised_description_rhox_grudgebringer_battle_a	A noble on a diplomatic mission has been kidnapped. Their incredibly wealthy family wants you to track down the assailant and bring the noble back unharmed.	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_aFIRST	Accept	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_aFIRST	We know this noble	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_aSECOND	Refuse	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_aSECOND	We have more important matters to attend to	false
dilemmas_localised_title_rhox_grudgebringer_battle_b	Escort Caravan	false
dilemmas_localised_description_rhox_grudgebringer_battle_b	Our caravans are being attacked and ransacked before they can deliver their goods. Escort them safely to their destination and bring an end to this thuggery.	false
dilemmas_localised_title_rhox_grudgebringer_battle_c	Defend Village	false
dilemmas_localised_description_rhox_grudgebringer_battle_c	The locals of a nearby village live in constant fear of attacks from raiders. The village elder has requested "hired thugs" to protect the townsfolk.	false
dilemmas_localised_title_rhox_grudgebringer_battle_d	Clear Out Infestation	false
dilemmas_localised_description_rhox_grudgebringer_battle_d	Locals have been going missing under mysterious circumstances. First it was a a disappearance here and there at night, but now entire villages are vanishing in broad daylight. Hunt down whatever is behind these disappearances and slay them. Gods willing, we might be able to rescue some of the missing townsfolk.	false
dilemmas_localised_title_rhox_grudgebringer_battle_e	Blighted Fortification	false
dilemmas_localised_description_rhox_grudgebringer_battle_e	A local fortification has been taken and their garrison wiped out. We have sent a relief force, but coupled with your army we have a good chance to scour this blighted place.	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_bFIRST	Accept	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_bFIRST	It pays well, we can spare the time	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_bSECOND	Refuse	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_bSECOND	We have more important matters to attend to	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_cFIRST	Accept	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_cFIRST	This should give Dietrich time to find us better work	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_cSECOND	Refuse	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_cSECOND	We have more important matters to attend to	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_dFIRST	Accept	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_dFIRST	Listen to the silence, something has frightened even the animals speechless	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_dSECOND	Refuse	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_dSECOND	We have more important matters to attend to	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_eFIRST	Accept	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_eFIRST	We will cleanse it with gunpowder and steel	false
cdir_events_dilemma_choice_details_localised_choice_label_rhox_grudgebringer_battle_eSECOND	Refuse	false
cdir_events_dilemma_choice_details_localised_choice_title_rhox_grudgebringer_battle_eSECOND	We have more important matters to attend to	false
dilemmas_localised_title_rhox_grudgebringer_battle_f	A Wizards Plea	false
dilemmas_localised_description_rhox_grudgebringer_battle_f	A travelling Wizard fears he is being stalked, he says they are after an object he has recently dicovered and it is imperative it remains in his hands at all cost.	false
dilemmas_localised_title_rhox_grudgebringer_battle_g	Dragon Slayer	false
