key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/!!!ovn_grudge						
260589105	wh_main_emp_cha_grudge_recruit_1	wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	0	0		false
260589106	wh_main_emp_cha_grudge_recruit_2	wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	0	0		false
260589107	wh_main_emp_cha_grudge_recruit_3	wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	0	0		false
260589108	wh_main_emp_cha_grudge_recruit_4	wh_dlc04_emp_inf_free_company_militia_0_ovn_gru	0	0		false
260589109	wh_main_emp_cha_grudge_recruit_2	wh_main_emp_inf_swordsmen_ovn_gru	0	0		false
260589110	wh_main_emp_cha_grudge_recruit_3	wh_main_emp_inf_swordsmen_ovn_gru	0	0		false
260589111	wh_main_emp_cha_grudge_recruit_4	wh_main_emp_inf_swordsmen_ovn_gru	0	0		false
260589112	wh_main_emp_cha_grudge_recruit_2	wh_main_emp_inf_crossbowmen_ovn_gru	0	0		false
260589113	wh_main_emp_cha_grudge_recruit_3	wh_main_emp_inf_crossbowmen_ovn_gru	0	0		false
260589114	wh_main_emp_cha_grudge_recruit_4	wh_main_emp_inf_crossbowmen_ovn_gru	0	0		false
260589117	wh_main_emp_cha_grudge_recruit_3	wh_main_emp_inf_halberdiers_ovn_gru	0	0		false
260589118	wh_main_emp_cha_grudge_recruit_4	wh_main_emp_inf_halberdiers_ovn_gru	0	0		false
260589119	wh_main_emp_cha_grudge_recruit_4	wh_main_emp_inf_greatswords_ovn_gru	0	0		false
260589120	wh_main_emp_cha_grudge_recruit_4	wh_main_emp_cav_empire_knights_ovn_gru	0	0		false
260589121	wh_main_emp_cha_grudge_worship	wh_dlc04_emp_inf_flagellants_0_ovn_gru	0	0		false
260589122	wh_main_emp_cha_grudge_growth_1	wh2_dlc13_emp_inf_archers_0_ovn_gru	0	0		false
260589123	wh_main_emp_cha_grudge_growth_2	wh2_dlc13_emp_inf_archers_0_ovn_gru	0	0		false
260589124	wh_main_emp_cha_grudge_growth_3	wh2_dlc13_emp_inf_archers_0_ovn_gru	0	0		false
260589125	wh_main_emp_cha_grudge_growth_2	wh_main_emp_cav_pistoliers_1_ovn_gru	0	0		false
260589126	wh_main_emp_cha_grudge_growth_3	wh_main_emp_cav_pistoliers_1_ovn_gru	0	0		false
260589127	wh_main_emp_cha_grudge_main_1	wh_main_emp_inf_spearmen_0_ovn_gru	0	0		false
260589128	wh_main_emp_cha_grudge_main_2	wh_main_emp_inf_spearmen_0_ovn_gru	0	0		false
260589129	wh_main_emp_cha_grudge_main_3	wh_main_emp_inf_spearmen_0_ovn_gru	0	0		false
260589130	wh_main_emp_cha_grudge_main_4	wh_main_emp_inf_spearmen_0_ovn_gru	0	0		false
260589131	wh_main_emp_cha_grudge_main_5	wh_main_emp_inf_spearmen_0_ovn_gru	0	0		false
260589132	wh_main_emp_cha_grudge_main_3	grudgebringer_cavalry	0	0		false
260589133	wh_main_emp_cha_grudge_main_4	grudgebringer_cavalry	0	0		false
260589134	wh_main_emp_cha_grudge_main_5	grudgebringer_cavalry	0	0		false
260589135	wh_main_emp_cha_grudge_main_3	grudgebringer_infantry	0	0		false
260589136	wh_main_emp_cha_grudge_main_4	grudgebringer_infantry	0	0		false
260589137	wh_main_emp_cha_grudge_main_5	grudgebringer_infantry	0	0		false
260589138	wh_main_emp_cha_grudge_main_4	grudgebringer_crossbow	0	0		false
260589139	wh_main_emp_cha_grudge_main_5	grudgebringer_crossbow	0	0		false
260589140	wh_main_emp_cha_grudge_main_5	grudgebringer_cannon	0	0		false
260589141	wh_main_emp_cha_grudge_recruit_race_other_1	wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	0	0		false
260589142	wh_main_emp_cha_grudge_recruit_race_other_2	wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	0	0		false
260589143	wh_main_emp_cha_grudge_recruit_race_other_3	wh_main_dwf_inf_dwarf_warrior_0_ovn_gru	0	0		false
260589144	wh_main_emp_cha_grudge_recruit_race_other_1	wh3_main_ogr_inf_maneaters_0_ovn_gru	0	0		false
260589145	wh_main_emp_cha_grudge_recruit_race_other_2	wh3_main_ogr_inf_maneaters_0_ovn_gru	0	0		false
260589146	wh_main_emp_cha_grudge_recruit_race_other_3	wh3_main_ogr_inf_maneaters_0_ovn_gru	0	0		false
260589147	wh_main_emp_cha_grudge_recruit_race_other_2	wh3_main_ogr_inf_maneaters_1_ovn_gru	0	0		false
260589148	wh_main_emp_cha_grudge_recruit_race_other_3	wh3_main_ogr_inf_maneaters_1_ovn_gru	0	0		false
260589149	wh_main_emp_cha_grudge_recruit_race_other_2	wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	0	0		false
260589150	wh_main_emp_cha_grudge_recruit_race_other_3	wh_main_dwf_inf_dwarf_warrior_1_ovn_gru	0	0		false
260589151	wh_main_emp_cha_grudge_recruit_race_other_3	wh3_main_ogr_inf_maneaters_2_ovn_gru	0	0		false
260589152	wh_main_emp_cha_grudge_recruit_race_other_3	wh_main_dwf_inf_slayers_ovn_gru	0	0		false
260589153	wh_main_emp_cha_grudge_gunpowder_1	wh_main_emp_inf_handgunners_ovn_gru	0	0		false
260589154	wh_main_emp_cha_grudge_gunpowder_2	wh_main_emp_inf_handgunners_ovn_gru	0	0		false
260589155	wh_main_emp_cha_grudge_gunpowder_3	wh_main_emp_inf_handgunners_ovn_gru	0	0		false
260589156	wh_main_emp_cha_grudge_gunpowder_2	wh_main_emp_art_mortar_ovn_gru	0	0		false
260589157	wh_main_emp_cha_grudge_gunpowder_3	wh_main_emp_art_mortar_ovn_gru	0	0		false
260589158	wh_main_emp_cha_grudge_gunpowder_3	wh_main_emp_art_great_cannon_ovn_gru	0	0		false
260589159	wh_main_emp_cha_grudge_gunpowder_3	wh3_main_ogr_inf_maneaters_3_ovn_gru	0	0		false
