child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/ovn_halflings_other							
ovn_skill_node_aragand_the_layabout_self_02	ovn_skill_node_aragand_the_layabout_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_03	ovn_skill_node_aragand_the_layabout_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_04	ovn_skill_node_aragand_the_layabout_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_05	ovn_skill_node_aragand_the_layabout_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_06	ovn_skill_node_aragand_the_layabout_self_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_06	ovn_skill_node_aragand_the_layabout_self_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_06	ovn_skill_node_aragand_the_layabout_self_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_06	ovn_skill_node_aragand_the_layabout_self_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_07	ovn_skill_node_aragand_the_layabout_self_06	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_08	ovn_skill_node_aragand_the_layabout_self_06	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_09	ovn_skill_node_aragand_the_layabout_self_06	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_10	ovn_skill_node_aragand_the_layabout_self_06	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_self_11	ovn_skill_node_aragand_the_layabout_self_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_11	ovn_skill_node_aragand_the_layabout_self_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_11	ovn_skill_node_aragand_the_layabout_self_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_self_11	ovn_skill_node_aragand_the_layabout_self_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_unique_02	ovn_skill_node_aragand_the_layabout_unique_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_unique_03	ovn_skill_node_aragand_the_layabout_unique_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_unique_04	ovn_skill_node_aragand_the_layabout_unique_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_unique_05	ovn_skill_node_aragand_the_layabout_unique_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_aragand_the_layabout_unique_06	ovn_skill_node_aragand_the_layabout_unique_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_unique_06	ovn_skill_node_aragand_the_layabout_unique_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_unique_06	ovn_skill_node_aragand_the_layabout_unique_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_aragand_the_layabout_unique_06	ovn_skill_node_aragand_the_layabout_unique_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_giblit_the_dwarf_self_02	ovn_skill_node_giblit_the_dwarf_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_giblit_the_dwarf_self_03	ovn_skill_node_giblit_the_dwarf_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_giblit_the_dwarf_self_04	ovn_skill_node_giblit_the_dwarf_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_giblit_the_dwarf_self_05	ovn_skill_node_giblit_the_dwarf_self_01	0	1	1	0.0000	0.0000	REQUIRED
ovn_skill_node_giblit_the_dwarf_self_06	ovn_skill_node_giblit_the_dwarf_self_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
ovn_skill_node_giblit_the_dwarf_self_06	ovn_skill_node_giblit_the_dwarf_self_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
