unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/ovn_halflings_only					
			elo_supply_wagon	elo_hlf_supply	false
			half_pig	monsters	false
			half_pig	elo_hlf_piggies	false
			half_pig	elo_hlf_edible	false
			half_pig	hlf_cav_units	false
			half_pig	hlf_all_units	false
			halfling_archer	emp_crossbow	false
			halfling_archer	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			halfling_archer	emp_infantry	false
			halfling_archer	emp_state_troops	false
			halfling_archer	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			halfling_archer	ovn_halfling_hlf_r7	false
			halfling_archer	elo_hlf_rangers	false
			halfling_archer	elo_hlf_archers_all	false
			halfling_archer	hlf_ranged_units	false
			halfling_archer	hlf_ranger_units	false
			halfling_archer	hlf_all_units	false
			halfling_cat	emp_artillery	false
			halfling_cat	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			halfling_cat	all_land_artillery	false
			halfling_cat	artillery_units	false
			halfling_cat	ovn_soup_art	false
			halfling_cat	ovn_soup_art_r7	false
			halfling_cat_ror	emp_artillery	false
			halfling_cat_ror	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			halfling_cat_ror	wh2_main_ror_units_all	false
			halfling_cat_ror	all_land_artillery	false
			halfling_cat_ror	artillery_units	false
			halfling_cat_ror	ovn_soup_art	false
			halfling_cat_ror	ovn_soup_art_r7	false
			halfling_cat_ror	elo_hlf_artillery	false
			halfling_cock	emp_crossbow	false
			halfling_cock	emp_infantry	false
			halfling_cock	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			halfling_cock	emp_state_troops	false
			halfling_cock	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false
			halfling_cock	wh2_main_ror_units_all	false
