effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/@cr_halfling_cooking				
ovn_bundle_stance_army_fortification_mootland	ovn_effect_foraging_find_ingredient_dummy	army_to_army_own_unseen	1.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	ovn_pooled_resource_mtl_seasong_buildings	faction_to_faction_own_unseen	5.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	army_to_army_own_unseen	1.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh3_main_effect_force_encamp_campaign_movement_while_recruiting_dummy	force_to_force_own	1.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh_main_effect_force_army_campaign_ambush_defence_success_chance	army_to_army_own_unseen	75.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh_main_effect_force_army_campaign_enable_replenishment_in_foreign_territory_encamp_stance	force_to_force_own	1.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh_main_effect_force_stat_leadership	army_to_army_own_unseen	5.0000	start_turn_completed
ovn_bundle_stance_army_fortification_mootland	wh_main_effect_force_stat_melee_defence	army_to_army_own_unseen	5.0000	start_turn_completed
