id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_hlf_outpost		
92114647	ovn_hlf_allied_outpost_2	half_pig
92114650	ovn_hlf_allied_outpost_3	halfling_cook
92114651	ovn_hlf_allied_outpost_3	ovn_mtl_veh_reaper
92114648	ovn_hlf_allied_outpost_2	halfling_inf
92114644	ovn_hlf_allied_outpost_1	halfling_militia
92114645	ovn_hlf_allied_outpost_1	halfling_archer
92114649	ovn_hlf_allied_outpost_2	ovn_hlf_bee_throwers
92114652	ovn_hlf_allied_outpost_3	ovn_mtl_cav_poultry_riders_0
92114646	ovn_hlf_allied_outpost_1	ovn_hlf_sheep_dogs
