key	text	tooltip
#Loc PackedFile;1;text/db/ovn_halflings_only_longdescr.loc		
unit_description_historical_texts_text_unit_long_text_halfling_knights_kitchentable_ror	Founded by one Charlie Gutbuckett, a famous Mootland Halfing dilettante both rich and skilled wth the bow, the Knights of the Kitchen Table are a "knightly order" of Halflings formed when Charlie lost to his own father in an archery contest to solve a dispute over who would eat a particularly tasty muffin. Shamed by this outcome, Charlie recruited some other like-minded eccentric and well-to-do Halflings and formed the Knights of the Kitchen Table, a brave order of Halfling knights who would ride towards the cursed city of Mordheim in search of iced buns, sparkling drinks, wyrdstone, and riches, in that particular order. Even his brother Archie joined. The last inspiring words from his father still echo in Charlie's mind: "My son, bring us back some chocolate hob-nobs." driving him and his order of valiant knights to great deeds of legend in Mordheim and elsewhere in the Old World. 	true
unit_description_historical_texts_text_unit_long_text_halfling_pantry_guards_ror	The Pantry Guard are an elite fighting force composed of Halfling Cooks that are known not just for their culinary skills, but also for their fighting prowess. During peacetime, they have the most sacred duty of being the guardians of a village's pantry, which contains the food reserves of the place, and is thus as sacred as any treasure chamber or great temple to the local Halflings. While Halfling culture tolerates and even encourages a bit of "borrowing" now and then, stealing from the pantry of one's own village is considered a great offense and punishable in the worst way imaginable for a Mootlander; either permanent exile from his village, or depending on the severity of the crime, from the whole Moot, and an inter-village brawl has been started over one village's Elder accussing another village's inhabitants of stealing from their pantry. As such, the Pantry Guards are amongst the most stalwart of Halflings, handpicked by the village's Elder for their honesty and integrity. During war, they don far heavier armour than most Halflings would bother carrying, and with their pure white aprons, shining pot helmets, and gleaming polearms, they are probably the closest thing you're going to find to some kind of true honorbound knight in the Mootland.	true
unit_description_historical_texts_text_unit_long_text_halfling_lords_of_harvest_ror	The 'Lords of the Harvest' as they call themselves, are one of the most prominent "Gatherer" gangs in the Halfling capital city of Eicheschatten. They are known for being troublesome miscreants and performing the most shameless acts of crime, up to stealing muffins right out of other Halfling's hands, sabotaging the communal stew pot and stealing cooling pies from the windows of unsuspecting households. They are truly a nuissance to the city. Yet, their daring nature also means that in battle, they are the most ferocious of Gatherers, charging piggyback with great speed and recklessness against their enemy. The Lords of the Harvest gang members choose to also use various kinds of blunt or bladed weapons as opposed to the more conservative mancatcher staffs of the other Gathererrs, which they consider a weapon for cowards. Each gang member is extremely loyal to each other, and each "pair" of piggybackers will form a strong partnership with each other. The Grand Council of Elders in Eicheschatten has been so far unsuccessful in rooting them out of the city, for they refuse to give out the name of their leader, but many whisper that this is due to their leader being none other than one of the many children of Hisme Stoutheart, Grand Elder and Elector Count of Mootland.	true
unit_description_historical_texts_text_unit_long_text_ovn_mtl_cav_battleram_riders_0	Halfling Battle Rams are specially bred for their size, strength, and pliability. They are larger and more aggressive than most of their more common cousins, and the Mootlanders use them as something akin to heavy cavalry. Their extremely thick woolly coats make them very resistant to all kinds of pierces and slashes, and their horns are quite a formidable natural weapon. The downside to all of this is that the Battle Rams are extremely skittish animals, even after all their training, and the Halfling riders, however experienced, can easily lose control of their tempestuous mounts when scared.	true
unit_description_historical_texts_text_unit_long_text_ovn_hlf_ll_battle_ram	The Halfling race has a strong natural and peculiar resistance to the corrupting nature of Chaos in all of its forms, including the Winds of Magic. This usually means that, while highly resistant to enchantments and spells, very few Halflings are born with the ability to manipulate the Winds, and even so, of those that are born with the gift of magic, few are interested in developing their talents, preferring to stay at home, at Mootland, rather than in some dusty longshanks 'Colleges of Magic'. This is not to mean that Halflings hate magic, on the contrary, wizards, especially those more prone to spectacular and showy feats of magic such as those of the Bright, Grey, and Jade orders, are very welcome in the Moot and will usually receive free meals wherever they go if they provide enough spectacle. Indeed, it's these itinerating Human wizards, through their flashy feats of magic, that will usually be able to recruit the rare Halfling with magical talent and train him in the Arts. These Halfling wizards have a natural proclivity towards the wind of Ulgu, due to their species' natural proficiency at trickery and stealth. Eventually, as Halflings tend to do, they will return to Mootland, and receive the sobriquet of "Grand Enchanters", ironically or otherwise, and use their magical talents to perform all sorts of spectacles for their fellow Halflings, and if the need arises, defend the Mootland using Ulgu's power of shadows and illusions to confound and bedazzle the Moot's foes.	true
unit_description_historical_texts_text_unit_long_text_halfling_housewives	One might find it strange that Halfling housewives, those Halfling women who have chosen to remain in the Moot to perform the sacred duty of taking care of the homestead, are so commonly found marching along with Mootland armies, but the truth is that these womenfolk can be some of the most fearsome and hardened warriors the Halflings can find, for many of them not only have to herd an innumerable quantity of Halfling children, but also be able to defend themselves from a particularly verminous kind of rat-like beastmen that are usually found sneaking about Mootland's rivers, when going out to do the laundry. Indeed, the sight of their sons, brothers, and husands being hurt during battle will send these housesives into a battle frenzy, where they will bite, hack, and whack the enemy with any tool at their disposal.	true
unit_description_historical_texts_text_unit_long_text_halfling_milittia_great	Normally, the Halflings are a laidback and peaceful people, and they will rarely start a fight on their own. In the direst of times, though, such as when the Moot is under attack, each village's Council of Elders will muster all available Halflings into a militia, no matter how reluctant they're to fight. Because most common halflings do not have actual weapons or armour in their homes, they will respond to the call armed and armoured with various cooking tools or farming implements.These militiamen-and indeed most Halflings - are not particularly adept or disciplined warriors, but they can always count on their race's natural stealthiness and luck to aid them in a fight.	true
unit_description_historical_texts_text_unit_long_text_halfling_warden_great	The Mootland Wardens are about as professional a fighting force as you're going to find among Halfling armies. Equipped in the manner of the Imperial State Troops ( and indeed, often sent as auxiliary regiments for Imperial armies ), these Halflings are particularly adept at fighting and will defend the Moot to their last breath. They are masters at wieding the 'Fighting Fork' a weapon developed by and for Haflings, fusion of a shortsword and a fork, which the Wardens wield with extreme finesse. They also have been known to carry great Battle Tenderisers, great hammers akin to their namesake tools, which they can use to inflict grievous damage on heavily armed foes. When the tall folk joke about and laugh at such a notion as a 'Halfling warrior', the Wardens are there to serve as a painful reminder not to underestimate the Mootish folk.	true
unit_description_historical_texts_text_unit_long_text_halfling_inf	The Mootland Wardens are about as professional a fighting force as you're going to find among Halfling armies. Equipped in the manner of the Imperial State Troops ( and indeed, often sent as auxiliary regiments for Imperial armies ), these Halflings are particularly adept at fighting and will defend the Moot to their last breath. They are masters at wieding the 'Fighting Fork' a weapon developed by and for Haflings, fusion of a shortsword and a fork, which the Wardens wield with extreme finesse. They also have been known to carry great Battle Tenderisers, great hammers akin to their namesake tools, which they can use to inflict grievous damage on heavily armed foes. When the tall folk joke about and laugh at such a notion as a 'Halfling warrior', the Wardens are there to serve as a painful reminder not to underestimate the Mootish folk.	true
unit_description_historical_texts_text_unit_long_text_halfling_warfoot	Known to only a few ( Mainly because Glibfoot avoids the subject and has never, ever written the real facts about it in any of his famed books ), Glibfoot Volespanker used to actually be part of a rather shady party of adventurers called "Navaak's Damned". The titular Navaak was a Norscan barbarian of great stature, a worshipper of the Ruinous Powers like many of his people. Part of that party also was Calenor, an ancient Elven Warrior cursed into the form of an undead Revenant by the fell magicks of the evil Necromancer Gunther Larenscheld. Glibfoot was eventually expelled by his companions for his boastful attitude, the fact that he always found a way to take all the credit for the deeds of Navaak's Damned. and his tendency to take all the riches and magic found in the chests he opened for himself, later telling his comrades that there was nothing in them except cobwebs and dust. Nobody knows the ultimate fate of the real members of Navaak's Damned, but the world sure has heard of Glibfoot's Damned in many of Volespanker's books. In the "revised" versions of his adventures, Glibfoot himself leads the party, Navaak is "reinterpreted" into a ridiculously voluptuous Norscan barbarian woman called Ysana the Red, who is, of course, in passionate love with our "hero", and Avanar into the Dwarf slayer Gruffbeard the Grim, sworn to serve Glibfoot unto death by a life oath when our "curageous protaogonist" saved him from certain death in combat against a dragon ( this misinterpretation of the Slayer Oath greatly angers many of his Dwarf readers ). Eventually, flocks of both young and veteran Halfling wardens started following Glibfoot as his personal retinue and bodyguard, whom Glibfoot eventually christened as the new "Glibfoot's Damned", his loyal companions who would be at his side leading Mootland's armies unto many a victory and, better yet, the great feasts after those victories.	true
unit_description_historical_texts_text_unit_long_text_halfling_spear	Normally, the Halflings are a laidback and peaceful people, and they will rarely start a fight on their own. In the direst of times, though, such as when the Moot is under attack, each village's Council of Elders will muster all available Halflings into a militia, no matter how reluctant they're to fight. Because most common halflings do not have actual weapons or armour in their homes, they will respond to the call armed and armoured with various cooking tools or farming implements.These militiamen-and indeed most Halflings - are not particularly adept or disciplined warriors, but they can always count on their race's natural stealthiness and luck to aid them in a fight.	true
unit_description_historical_texts_text_unit_long_text_halfling_cook	Ask any Halfling about what's most important in life and you will receive one and only one answer: Food. Indeed, such is the Mootish reverence for food that every kitchen is a temple, every cookbook contains the holy word, and every cook is a miracle worker. Indeed, when Halfling armies march to war, an entire regiment of willing Cooks will march into battle, wielding their cleavers and pots with exceptional proficiency and bravery, inspiring their fellow Halflings with the promise of a post-battle feast. Some of the most fanatical cooks will even attach pots of Hot Pot soup to a chain and spin in a dervish rage, taking the enemy with them to the grave in a whirling tornado of death and soup.	true
unit_description_historical_texts_text_unit_long_text_halfling_thief	The Halfling people have no concept of "private property" since, back at home, everyone's a two-or three times removed cousin, and the act of taking something from them is just considered "borrowing", no matter how indefinite this borrowing is, neither party will usually care. This attitude has given them the bad reputation of 'thieves' among the other races, and the stereotype that the Halflings are an entire race of kleptomaniacs. While not completely untrue, there's some truth to the claims that Halflings have a natural talent for thievery and stealth. In times of war, these 'borrowers' will be forcefully recruited into Halfling armies. Some of these regiments have been known to somehow steal their foes' armour and weapons from under them during battle.	true
unit_description_historical_texts_text_unit_long_text_halfling_cook_ror	The Great Cauldron is the biggest cooking pot in Mootland, situated right at the center of Eicheschatten, and it is where the most talented cooks and master chefs show off their culinary talent during Cock Festival, one of the most important holiday weeks ( of which there are plenty ) in Mootland's calendar. Those cooks that prove their worth in this contest are recruited in times of war into a special culinary operations regiment known as the Grand Cauldron Cooks. Reverently followed as a beacon of Halflingness, these cooks will inspire incredible deeds in their fellow Mootlanders, if not for their awesome cooking prowess, then for the surely delicious feast they will personally prepare after the battle.	true
unit_description_historical_texts_text_unit_long_text_halfling_militia	Normally, the Halflings are a laidback and peaceful people, and they will rarely start a fight on their own. In the direst of times, though, such as when the Moot is under attack, each village's Council of Elders will muster all available Halflings into a militia, no matter how reluctant they're to fight. Because most common halflings do not have actual weapons or armour in their homes, they will respond to the call armed and armoured with various cooking tools or farming implements.These militiamen-and indeed most Halflings - are not particularly adept or disciplined warriors, but they can always count on their race's natural stealthiness and luck to aid them in a fight.	true
unit_description_historical_texts_text_unit_long_text_ovn_hlf_ll	The Halfling race has a strong natural and peculiar resistance to the corrupting nature of Chaos in all of its forms, including the Winds of Magic. This usually means that, while highly resistant to enchantments and spells, very few Halflings are born with the ability to manipulate the Winds, and even so, of those that are born with the gift of magic, few are interested in developing their talents, preferring to stay at home, at Mootland, rather than in some dusty longshanks 'Colleges of Magic'. This is not to mean that Halflings hate magic, on the contrary, wizards, especially those more prone to spectacular and showy feats of magic such as those of the Bright, Grey, and Jade orders, are very welcome in the Moot and will usually receive free meals wherever they go if they provide enough spectacle. Indeed, it's these itinerating Human wizards, through their flashy feats of magic, that will usually be able to recruit the rare Halfling with magical talent and train him in the Arts. These Halfling wizards have a natural proclivity towards the wind of Ulgu, due to their species' natural proficiency at trickery and stealth. Eventually, as Halflings tend to do, they will return to Mootland, and receive the sobriquet of "Grand Enchanters", ironically or otherwise, and use their magical talents to perform all sorts of spectacles for their fellow Halflings, and if the need arises, defend the Mootland using Ulgu's power of shadows and illusions to confound and bedazzle the Moot's foes.	true
unit_description_historical_texts_text_unit_long_text_ovn_hlf_moot_general_0	Far from being a formal title, "Moot Generals" are usually Halflings of great importance in Mootlander society, around which all Halflings will rally in times of war. These are usually Elders or other statemen of the Moot, but they can also be popular figures, such as eating contest winners, famous Halfling adventurers, someone's really well-connected cousin, and veteran Moot Wardens. Halfling commanders do not direct their armies with the pomp and authority that Human, Elven and Dwarfen generals would, but usually through their charisma and, more commonly, the promise of a ( or more than one ) good after-battle feast. Because most Moot Generals are well-off halflings, they usually go to battle in the finest weapons and armour a Mootlander can afford, as well as ride any mount they choose to battle on, from the dreaded Battle Swans to the legendary Cockatrices.	true
unit_description_historical_texts_text_unit_long_text_ovn_hlf_master_chef_0	Ask any Halfling about what's most important in life and you will recieve one and only one answer: Food. Indeed, such is the Mootish reverence for food that every kitchen is a temple, every cookbook contains the holy word and every cook is a miracle worker. Nowhere is this truer than amongst the Master Chefs, mythical Halfling cooks with legendary cookery abilities. These Masters of the Gastronomical Arts often have the privilege of being some of the most ladued figures of Halfling society, and in times of war, one accompanying an army is a sign of incoming post-batle feasts, which greatly motivates any Mootland army. but even on the battlefield, their Art of Cooking can affect the course of battle, with their food having the ability to literally raise the dead, hinder the foe with it's enticing smell, and damage the enemy in great explosions of scalding soup. The Halfling army not only marches on it's stomach, it fights on it.	true
