id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_albion_buildings		
844332201	ovn_albion_settlement_minor_1	elo_albion_warriors_spears
844332202	ovn_albion_settlement_minor_1	elo_albion_warriors
844332203	ovn_albion_settlement_minor_1	elo_albion_warriors
844332204	ovn_albion_settlement_minor_1	elo_albion_warriors_spears
844332205	ovn_albion_settlement_minor_1	elo_youngbloods
844332206	ovn_albion_settlement_minor_1	elo_youngbloods
844332207	ovn_albion_settlement_minor_2	elo_albion_warriors_2h
844332208	ovn_albion_settlement_minor_2	elo_albion_warriors_2h
844332209	ovn_albion_settlement_minor_2	elo_albion_warriors_spears
844332210	ovn_albion_settlement_minor_2	elo_albion_warriors_spears
844332211	ovn_albion_settlement_minor_2	elo_youngbloods
844332212	ovn_albion_settlement_minor_2	elo_youngbloods
844332213	ovn_albion_settlement_minor_2	elo_albion_warriors
844332214	ovn_albion_settlement_minor_3	elo_albion_warriors_spears
844332215	ovn_albion_settlement_minor_3	albion_hearthguard
844332216	ovn_albion_settlement_minor_3	albion_hearthguard
844332217	ovn_albion_settlement_minor_3	elo_albion_warriors_2h
844332218	ovn_albion_settlement_minor_3	elo_albion_warriors_2h
844332219	ovn_albion_settlement_minor_3	elo_youngbloods
844332220	ovn_albion_settlement_minor_3	elo_youngbloods
844332221	ovn_albion_settlement_major_1	elo_albion_warriors_spears
844332222	ovn_albion_settlement_major_1	elo_albion_warriors_spears
844332223	ovn_albion_settlement_major_1	elo_albion_warriors
844332224	ovn_albion_settlement_major_1	elo_albion_warriors
844332225	ovn_albion_settlement_major_1	albion_hearthguard
844332226	ovn_albion_settlement_major_1	elo_youngbloods
844332227	ovn_albion_settlement_major_1	elo_youngbloods
844332228	ovn_albion_settlement_major_2	elo_albion_warriors_2h
844332229	ovn_albion_settlement_major_2	elo_albion_warriors_spears
844332230	ovn_albion_settlement_major_2	elo_albion_warriors_spears
844332231	ovn_albion_settlement_major_2	albion_hearthguard
844332232	ovn_albion_settlement_major_2	albion_hearthguard
844332233	ovn_albion_settlement_major_2	elo_albion_warriors
844332234	ovn_albion_settlement_major_2	elo_youngbloods
844332235	ovn_albion_settlement_major_2	elo_youngbloods
844332236	ovn_albion_settlement_major_3	elo_youngbloods
844332237	ovn_albion_settlement_major_3	elo_youngbloods
844332238	ovn_albion_settlement_major_3	elo_albion_warriors_spears
844332239	ovn_albion_settlement_major_3	elo_albion_warriors_spears
844332240	ovn_albion_settlement_major_3	albion_hearthguard
844332241	ovn_albion_settlement_major_3	albion_hearthguard
844332242	ovn_albion_settlement_major_3	albion_hearthguard_halberd
844332243	ovn_albion_settlement_major_3	elo_albion_warriors_2h
844332244	ovn_albion_settlement_major_3	elo_albion_warriors_2h
844332245	ovn_albion_settlement_major_4	elo_youngbloods
844332246	ovn_albion_settlement_major_4	elo_youngbloods
844332247	ovn_albion_settlement_major_4	elo_albion_warriors_spears
844332248	ovn_albion_settlement_major_4	elo_albion_warriors_spears
844332249	ovn_albion_settlement_major_4	albion_hearthguard
844332250	ovn_albion_settlement_major_4	albion_hearthguard
844332251	ovn_albion_settlement_major_4	albion_hearthguard_halberd
844332252	ovn_albion_settlement_major_4	albion_hearthguard_halberd
844332253	ovn_albion_settlement_major_4	elo_albion_warriors_2h
844332254	ovn_albion_settlement_major_5	elo_youngbloods
844332255	ovn_albion_settlement_major_5	elo_youngbloods
844332256	ovn_albion_settlement_major_5	elo_youngbloods
844332257	ovn_albion_settlement_major_5	elo_albion_warriors_2h
844332258	ovn_albion_settlement_major_5	elo_albion_warriors_2h
844332259	ovn_albion_settlement_major_5	albion_hearthguard
844332260	ovn_albion_settlement_major_5	albion_hearthguard
844332261	ovn_albion_settlement_major_5	albion_hearthguard_halberd
844332262	ovn_albion_settlement_major_5	albion_hearthguard_halberd
844332263	ovn_albion_settlement_major_5	albion_hearthguard_halberd
844332264	elo_great_ogham	wh_dlc08_nor_mon_war_mammoth_0
844332265	ovn_Waystone_1	elo_albion_warriors_spears
844332266	ovn_Waystone_1	elo_albion_warriors
844332267	ovn_Waystone_1	elo_youngbloods
844332268	ovn_Waystone_1	wh_dlc08_nor_cha_skin_wolf_werekin_0
844332269	ovn_Waystone_2	elo_albion_warriors_spears
844332270	ovn_Waystone_2	elo_albion_warriors
844332271	ovn_Waystone_2	elo_youngbloods
844332272	ovn_Waystone_2	wh_dlc08_nor_cha_skin_wolf_werekin_0
844332273	ovn_Waystone_2	wh_main_nor_cav_marauder_horsemen_1
844332274	ovn_Waystone_2	albion_hearthguard
844332275	ovn_Waystone_3	albion_hearthguard_halberd
844332276	ovn_Waystone_3	elo_albion_warriors
844332277	ovn_Waystone_3	albion_hearthguard
844332278	ovn_Waystone_3	wh_dlc08_nor_cha_skin_wolf_werekin_0
844332279	ovn_Waystone_3	wh_main_nor_cav_marauder_horsemen_1
844332280	ovn_Waystone_3	wh_dlc08_nor_mon_war_mammoth_0
844332281	ovn_Waystone_3	wh_dlc08_nor_mon_fimir_0
844332282	ovn_albion_walls_1	wh_main_nor_mon_chaos_warhounds_0
844332283	ovn_albion_walls_1	wh_main_nor_cav_marauder_horsemen_0
844332284	ovn_albion_walls_1	wh_main_nor_inf_chaos_marauders_0
844332285	ovn_albion_walls_1	wh_main_nor_inf_chaos_marauders_0
844332286	ovn_albion_walls_2	wh_main_nor_cav_marauder_horsemen_0
844332287	ovn_albion_walls_2	wh_main_nor_inf_chaos_marauders_0
844332288	ovn_albion_walls_2	wh_main_nor_inf_chaos_marauders_0
844332289	ovn_albion_walls_2	wh_main_nor_cav_chaos_chariot
844332290	ovn_albion_walls_2	wh_main_nor_inf_chaos_marauders_1
844332291	ovn_albion_walls_2	wh_main_nor_mon_chaos_warhounds_0
844332292	ovn_albion_walls_3	wh_main_nor_inf_chaos_marauders_1
844332293	ovn_albion_walls_3	wh_main_nor_inf_chaos_marauders_0
844332294	ovn_albion_walls_3	wh_main_nor_inf_chaos_marauders_0
844332295	ovn_albion_walls_3	wh_dlc08_nor_mon_fimir_0
844332296	ovn_albion_walls_3	wh_main_nor_cav_marauder_horsemen_0
844332297	ovn_albion_walls_3	wh_main_nor_mon_chaos_warhounds_0
844332298	ovn_albion_walls_3	wh_main_nor_cav_chaos_chariot
