character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_albion				
dural_loremaster	wh2_main_effect_ability_cooldown_spells	1	character_to_character_own	-20.0000
dural_loremaster	wom_truth_voice_command	1	character_to_character_own	-2.0000
dural_loremaster	wom_truth_voice_command_upgraded	1	character_to_character_own	-3.0000
dural_loremaster	truth_reduce_wom_gift	1	character_to_character_own	-2.0000
dural_loremaster	truth_reduce_wom_gift_upgraded	1	character_to_character_own	-3.0000
dural_loremaster	wom_truth_boon_courage	1	character_to_character_own	-2.0000
dural_loremaster	wom_truth_boon_courage_upgraded	1	character_to_character_own	-3.0000
dural_innate_first_truthsayer	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod	1	character_to_force_own_unseen	10.0000
dural_innate_first_truthsayer	wh3_main_effect_winds_of_magic_pooled_resource_change_positive_mod_enemy	1	general_to_force_enemy_regionwide	-5.0000
dural_innate_first_truthsayer	wh2_main_effect_public_order_characters_factionwide	1	character_to_province_own_factionwide	2.0000
dural_innate_first_truthsayer	wh3_main_effect_corruption_reduction_characters	1	character_to_province_any	-5.0000
dural_innate_first_truthsayer	wh2_dlc11_enable_immortal_hidden	1	character_to_character_own	1.0000
morrigan_innate	wh2_dlc11_enable_immortal_hidden	1	character_to_character_own	1.0000
morrigan_innate	wh_main_effect_force_stat_leadership_enemy_unit	1	character_to_force_enemy_provincewide	-6.0000
morrigan_innate	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	character_to_character_own	20.0000
morrigan_innate	wh_main_effect_force_all_campaign_movement_range	1	character_to_character_own	15.0000
elo_warrior_culture	elo_warband_matt	1	general_to_force_own	4.0000
elo_warrior_culture	elo_warband_matt	2	general_to_force_own	6.0000
elo_warrior_culture	elo_warband_mdef	2	general_to_force_own	4.0000
elo_warrior_culture	elo_warband_matt	3	general_to_force_own	10.0000
elo_warrior_culture	elo_warband_mdef	3	general_to_force_own	6.0000
elo_guardians_land	elo_elite_mdef	1	general_to_force_own	4.0000
elo_guardians_land	elo_elite_mdef	2	general_to_force_own	6.0000
elo_guardians_land	elo_elite_matt	2	general_to_force_own	4.0000
elo_guardians_land	elo_elite_matt	3	general_to_force_own	6.0000
elo_guardians_land	elo_elite_mdef	3	general_to_force_own	10.0000
elo_monster_support	elo_monster_mdef	1	general_to_force_own	4.0000
