child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/ovn_albion							
dural_battle_02	dural_battle_01	0	1	1	0.0	0.0	REQUIRED
dural_battle_03	dural_battle_01	0	1	1	0.0	0.0	REQUIRED
dural_battle_04	dural_battle_01	0	1	1	0.0	0.0	REQUIRED
dural_battle_05	dural_battle_01	0	1	1	0.0	0.0	REQUIRED
dural_battle_06	dural_battle_01	0	1	1	0.0	0.0	REQUIRED
dural_battle_07	dural_battle_01	0	1	1	0.0	0.0	REQUIRED
dural_battle_08	dural_battle_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_08	dural_battle_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_08	dural_battle_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_08	dural_battle_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_08	dural_battle_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_08	dural_battle_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_09	dural_battle_08	0	1	1	0.0	0.0	REQUIRED
dural_battle_10	dural_battle_08	0	1	1	0.0	0.0	REQUIRED
dural_battle_11	dural_battle_08	0	1	1	0.0	0.0	REQUIRED
dural_battle_12	dural_battle_08	0	1	1	0.0	0.0	REQUIRED
dural_battle_13	dural_battle_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_13	dural_battle_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_13	dural_battle_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_battle_13	dural_battle_12	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_02	dural_campaign_01	0	1	1	0.0	0.0	REQUIRED
dural_campaign_03	dural_campaign_01	0	1	1	0.0	0.0	REQUIRED
dural_campaign_04	dural_campaign_01	0	1	1	0.0	0.0	REQUIRED
dural_campaign_05	dural_campaign_01	0	1	1	0.0	0.0	REQUIRED
dural_campaign_06	dural_campaign_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_06	dural_campaign_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_06	dural_campaign_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_06	dural_campaign_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_07	dural_campaign_06	0	1	1	0.0	0.0	REQUIRED
dural_campaign_08	dural_campaign_06	0	1	1	0.0	0.0	REQUIRED
dural_campaign_09	dural_campaign_06	0	1	1	0.0	0.0	REQUIRED
dural_campaign_10	dural_campaign_06	0	1	1	0.0	0.0	REQUIRED
dural_campaign_11	dural_campaign_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_11	dural_campaign_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_11	dural_campaign_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_campaign_11	dural_campaign_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_02	dural_magic_01	0	1	1	0.0	0.0	REQUIRED
dural_magic_03	dural_magic_01	0	1	1	0.0	0.0	REQUIRED
dural_magic_04	dural_magic_01	0	1	1	0.0	0.0	REQUIRED
dural_magic_05	dural_magic_01	0	1	1	0.0	0.0	REQUIRED
dural_magic_06	dural_magic_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_06	dural_magic_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_06	dural_magic_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_06	dural_magic_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_07	dural_magic_06	0	1	1	0.0	0.0	REQUIRED
dural_magic_08	dural_magic_06	0	1	1	0.0	0.0	REQUIRED
dural_magic_09	dural_magic_06	0	1	1	0.0	0.0	REQUIRED
dural_magic_10	dural_magic_06	0	1	1	0.0	0.0	REQUIRED
dural_magic_11	dural_magic_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_11	dural_magic_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_11	dural_magic_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
dural_magic_11	dural_magic_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
