effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/ovn_alb_woad				
ovn_albion_woad_upgrades_effect_redwoad	wh3_main_effect_battle_barrier_health_add	character_to_character_own	600.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_redwoad	wh2_dlc10_effect_attribute_enable_rampage	character_to_character_own	1.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_redwoad	wh_main_effect_character_stat_missile_damage	character_to_character_own	6.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_redwoad	wh_main_effect_character_stat_weapon_strength	character_to_character_own	6.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_greenwoad	wh_main_effect_character_stat_leadership	character_to_character_own	9.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_greenwoad	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_greenwoad	wh2_dlc10_effect_attribute_enable_snipe	character_to_character_own	1.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_greenwoad	wh_main_effect_character_stat_fire_resistance	character_to_character_own	-20.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_purplewoad	wh3_main_effect_attribute_enable_devestating_flanker	character_to_character_own	1.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_purplewoad	wh_main_effect_character_stat_speed	character_to_character_own	10.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_purplewoad	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_purplewoad	wh_main_effect_character_stat_armour	character_to_character_own	-20.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_yellowwoad	wh_main_effect_character_stat_armour	character_to_character_own	15.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_yellowwoad	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_yellowwoad	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000	start_turn_completed
ovn_albion_woad_upgrades_effect_yellowwoad	wh2_dlc16_unit_upkeep	character_to_character_own	15.0000	start_turn_completed
