key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_arb_sheikh_mehmed									
wh3_main_agent_action_scaling_wh_main_skill_node_arb_sheikh_mehmed		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
wh_main_skill_node_arb_sheikh_mehmed_unique_skills_01		arb_sheikh_mehmed_unique_0		1	0		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_skills_02		arb_sheikh_mehmed_unique_1		1	1		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_skills_03		arb_sheikh_mehmed_unique_2		1	2		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_skills_04		arb_sheikh_mehmed_unique_3		1	3		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_skills_05		arb_sheikh_mehmed_unique_4		1	4		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_skills_06		arb_sheikh_mehmed_unique_5		1	5		0	4	true
wh_main_skill_node_arb_sheikh_mehmed_battle_01		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_02		ovn_skill_arb_army_buff_infantry_basic		4	1		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_03		ovn_skill_arb_army_buff_cavalry_melee		4	2		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_04		ovn_skill_arb_army_buff_cavalry_ranged		4	3		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_05		ovn_skill_arb_army_buff_infantry_advanced		4	4		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_06		ovn_skill_arb_army_buff_monsters		4	5		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_07		ovn_skill_arb_army_buff_artillery		4	6		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
wh_main_skill_node_arb_sheikh_mehmed_battle_09		ovn_skill_arb_army_buff_settled_rank7		4	8		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_10		ovn_skill_arb_army_buff_nomads_rank7		4	9		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_11		ovn_skill_arb_army_buff_magic_rank7		4	10		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_12		ovn_skill_arb_army_buff_beasts_rank7		4	11		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_battle_13		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	1	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_02		wh_main_skill_emp_lord_campaign_iron_disciplinarian		5	1		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_03		wh_main_skill_brt_lord_campaign_bonded_service		5	2		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_04		wh_main_skill_lord_all_campaign_reassuring_presence		5	3		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_05		wh_main_skill_emp_lord_campaign_fervent		5	4		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_06		wh2_main_skill_def_campaign_draftmaster		5	5		0	4	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_08		wh_main_skill_emp_lord_campaign_quartermaster		5	7		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_09		wh_main_skill_emp_lord_campaign_logistician		5	8		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_10		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_campaign_11		wh2_main_skill_ll_self_defense		5	10		0	4	true
wh_main_skill_node_arb_sheikh_mehmed_self_01		wh_main_skill_all_all_self_hard_to_hit_starter		2	0		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_03		wh2_dlc11_skill_all_lord_self_full_plate_armour		2	2		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	3		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
wh_main_skill_node_arb_sheikh_mehmed_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_08		wh2_dlc11_skill_all_lord_self_blade_master		2	7		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable		2	8		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_10		wh2_dlc11_skill_all_lord_self_blade_shield		2	9		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_self_11		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
wh_main_skill_node_arb_sheikh_mehmed_immortality		wh2_main_skill_all_immortality_lord		10	0		1	0	false
wh_main_skill_node_arb_sheikh_mehmed_innate_01		arb_sheikh_mehmed_innate		6	0		0	0	false
wh_main_skill_node_arb_sheikh_mehmed_unique_01		arb_sheikh_mehmed_mount_horse		0	0		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_02		arb_sheikh_mehmed_mount_pegasus		0	1		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_03		arb_sheikh_mehmed_mount_elephant		0	2		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_04		wh_main_skill_brt_lord_battle_basic_training		0	4		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_05		wh_main_skill_all_lord_battle_brass-lunged		0	5		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_06		roy_skill_arb_agent_missile_res		0	6		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_07		ovn_skill_arb_all_unique_ward_of_the_one		0	7		0	0	true
wh_main_skill_node_arb_sheikh_mehmed_unique_08		wh2_main_skill_def_campaign_dreaded_slaver		0	3		0	0	true
