key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_arb_golden_magus									
wh_main_skill_node_set_arb_golden_magus_immortality		wh2_main_skill_all_immortality_lord		0	10		1	0	false
wh2_main_skill_node_arb_golden_magus_innate_01		arb_golden_magus_innate		0	12		1	0	false
wh2_main_skill_innate_arb_golden_magus_anc_1		arb_golden_magus_anc_fire_scimitar		0	0		0	0	true
wh2_main_skill_innate_arb_golden_magus_anc_2		arb_golden_magus_anc_auric_robe		0	1		0	0	true
wh2_main_skill_node_arb_golden_magus_mount_1		arb_golden_magus_anc_camel		0	2		0	0	true
wh2_main_skill_node_arb_golden_magus_mount_2		arb_golden_magus_anc_djinskiff		0	3		0	0	true
wh2_main_skill_node_arb_golden_magus_generic_1		wh2_main_skill_def_campaign_dreaded_slaver		0	4		0	0	true
wh2_main_skill_node_arb_golden_magus_generic_2		roy_skill_arb_agent_missile_res		0	6		0	0	true
wh2_main_skill_node_arb_golden_magus_generic_3		ovn_skill_arb_all_unique_ward_of_the_one		0	7		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_0		arb_golden_magus_sultan_seas		1	0		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_1		arb_golden_magus_wishmaster		1	1		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_2		arb_golden_magus_old_gold		1	2		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_3		arb_golden_magus_master_djinn		1	3		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_4		arb_golden_magus_aether_tether		1	4		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_5		arb_golden_magus_master_sorcerer		1	5		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_6		arb_golden_magus_sphere_changer		1	6		0	0	true
wh2_main_skill_node_arb_golden_magus_unique_7		arb_golden_magus_tzeentch_servant		1	7		0	0	true
wh2_main_skill_node_arb_golden_magus_army_0		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
wh2_main_skill_node_arb_golden_magus_army_1_1		ovn_skill_arb_army_buff_infantry_basic		4	1		0	0	true
wh2_main_skill_node_arb_golden_magus_army_1_2		ovn_skill_arb_army_buff_cavalry_melee		4	2		0	0	true
wh2_main_skill_node_arb_golden_magus_army_1_3		ovn_skill_arb_army_buff_cavalry_ranged		4	3		0	0	true
wh2_main_skill_node_arb_golden_magus_army_1_4		ovn_skill_arb_army_buff_infantry_advanced		4	4		0	0	true
wh2_main_skill_node_arb_golden_magus_army_1_5		ovn_skill_arb_army_buff_monsters		4	5		0	0	true
wh2_main_skill_node_arb_golden_magus_army_1_6		ovn_skill_arb_army_buff_artillery		4	6		0	0	true
wh2_main_skill_node_arb_golden_magus_army_2		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
wh2_main_skill_node_arb_golden_magus_army_3_1		ovn_skill_arb_army_buff_settled_rank7		4	8		0	0	true
wh2_main_skill_node_arb_golden_magus_army_3_2		ovn_skill_arb_army_buff_nomads_rank7		4	9		0	0	true
wh2_main_skill_node_arb_golden_magus_army_3_3		ovn_skill_arb_army_buff_magic_rank7		4	10		0	0	true
wh2_main_skill_node_arb_golden_magus_army_3_4		ovn_skill_arb_army_buff_beasts_rank7		4	11		0	0	true
