key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_arb_sheikh									
wh3_main_agent_action_scaling_wh_main_skill_node_ovn_araby_ll		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
wh_main_skill_node_ovn_araby_ll_uniques_01		arb_sheikh_administrator		1	1		0	0	true
wh_main_skill_node_ovn_araby_ll_uniques_02		arb_sheikh_city		1	2		0	0	true
wh_main_skill_node_ovn_araby_ll_uniques_03		arb_sheikh_nomad		1	3		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_01		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_02		ovn_skill_arb_army_buff_infantry_basic		4	1		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_03		ovn_skill_arb_army_buff_cavalry_melee		4	2		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_04		ovn_skill_arb_army_buff_cavalry_ranged		4	3		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_05		ovn_skill_arb_army_buff_infantry_advanced		4	4		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_06		ovn_skill_arb_army_buff_monsters		4	5		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_07		ovn_skill_arb_army_buff_artillery		4	6		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
wh_main_skill_node_ovn_araby_ll_battle_09		ovn_skill_arb_army_buff_settled_rank7		4	8		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_10		ovn_skill_arb_army_buff_nomads_rank7		4	9		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_11		ovn_skill_arb_army_buff_magic_rank7		4	10		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_12		ovn_skill_arb_army_buff_beasts_rank7		4	11		0	0	true
wh_main_skill_node_ovn_araby_ll_battle_13		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	1	true
wh_main_skill_node_ovn_araby_ll_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_02		wh_main_skill_emp_lord_campaign_iron_disciplinarian		5	1		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_03		wh_main_skill_brt_lord_campaign_bonded_service		5	2		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_04		wh_main_skill_lord_all_campaign_reassuring_presence		5	3		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_05		wh_main_skill_emp_lord_campaign_fervent		5	4		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_06		wh2_main_skill_def_campaign_draftmaster		5	5		0	4	true
wh_main_skill_node_ovn_araby_ll_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_08		wh_main_skill_emp_lord_campaign_quartermaster		5	7		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_09		wh_main_skill_emp_lord_campaign_logistician		5	8		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_10		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
wh_main_skill_node_ovn_araby_ll_campaign_11		wh2_main_skill_ll_self_defense		5	10		0	4	true
wh_main_skill_node_ovn_araby_ll_self_01		wh_main_skill_all_all_self_hard_to_hit_starter		2	0		0	0	true
wh_main_skill_node_ovn_araby_ll_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
wh_main_skill_node_ovn_araby_ll_self_03		wh2_dlc11_skill_all_lord_self_full_plate_armour		2	2		0	0	true
wh_main_skill_node_ovn_araby_ll_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	3		0	0	true
wh_main_skill_node_ovn_araby_ll_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
wh_main_skill_node_ovn_araby_ll_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
wh_main_skill_node_ovn_araby_ll_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
wh_main_skill_node_ovn_araby_ll_self_08		wh2_dlc11_skill_all_lord_self_blade_master		2	7		0	0	true
wh_main_skill_node_ovn_araby_ll_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable		2	8		0	0	true
wh_main_skill_node_ovn_araby_ll_self_10		wh2_dlc11_skill_all_lord_self_blade_shield		2	9		0	0	true
wh_main_skill_node_ovn_araby_ll_self_11		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
wh_main_skill_node_ovn_araby_ll_immortality		wh2_main_skill_all_immortality_lord		0	8		0	0	true
wh_main_skill_node_ovn_araby_ll_innate_01		ovn_araby_Araby_Lord_Buff		6	0		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_02		ovn_araby_ll_innate_02		6	1		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_03		ovn_araby_ll_innate_03		6	2		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_04		ovn_araby_ll_innate_04	ovn_arb_sultanate_of_all_araby	6	3		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_04_scim		ovn_araby_ll_innate_04	ovn_arb_golden_fleet	6	3		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_04_elkalabad		ovn_araby_ll_innate_04	ovn_arb_sultanate_of_el_kalabad	6	3		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_04_ind		ovn_araby_ll_innate_04	ovn_arb_sultanate_ind	6	3		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_04_cult_of_djinns		ovn_araby_ll_innate_04	ovn_arb_cult_of_the_djinns	6	3		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_06		ovn_araby_ll_innate_06		6	4		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_07		ovn_araby_ll_innate_07		6	5		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_08		ovn_araby_ll_innate_08		6	6		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_09		ovn_araby_ll_innate_09		6	7		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_10		ovn_araby_ll_innate_10		6	8		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_11		wh2_main_skill_innate_all_aggressive		6	9		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_12		wh2_main_skill_innate_all_confident		6	10		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_13		wh2_main_skill_innate_all_cunning		6	11		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_14		wh2_main_skill_innate_all_determined		6	12		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_15		wh2_main_skill_innate_all_disciplined		6	13		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_16		wh2_main_skill_innate_all_fleet_footed		6	14		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_17		wh2_main_skill_innate_all_intelligent		6	15		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_18		wh2_main_skill_innate_all_knowledgeable		6	16		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_19		wh2_main_skill_innate_all_strategist		6	17		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_20		wh2_main_skill_innate_all_strong		6	18		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_21		wh2_main_skill_innate_all_tactician		6	19		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_22		wh2_main_skill_innate_all_tough		6	20		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_23		wh2_main_skill_innate_all_weapon_master		6	21		0	0	false
wh_main_skill_node_ovn_araby_ll_innate_24		wh2_main_skill_innate_all_perceptive		6	22		0	0	false
wh_main_skill_node_ovn_araby_ll_unique_01		ovn_skill_arb_lord_mount_horse		0	0		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_02		roy_anc_mount_arb_lord_pegasus		0	1		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_03		ovn_araby_Mount_Elephant		0	2		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_04		wh_main_skill_brt_lord_battle_basic_training		0	4		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_05		wh_main_skill_all_lord_battle_brass-lunged		0	5		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_06		roy_skill_arb_agent_missile_res		0	6		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_07		ovn_skill_arb_all_unique_ward_of_the_one		0	7		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_08		arb_scythan_tomb_king_units	ovn_arb_aswad_scythans	0	3		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_09		wh2_main_skill_def_campaign_dreaded_slaver	ovn_arb_golden_fleet	0	3		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_10		wh2_main_skill_def_campaign_dreaded_slaver	ovn_arb_sultanate_of_all_araby	0	3		0	0	true
wh_main_skill_node_ovn_araby_ll_unique_11		wh2_main_skill_def_campaign_dreaded_slaver	ovn_arb_sultanate_of_el_kalabad	0	3		0	0	true
