key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_arb_magicians									
wh3_main_agent_action_scaling_ovn_skill_node_arb_magician_fire		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
ovn_skill_node_arb_magician_fire_campaign_01		wh2_main_skill_all_hero_assist_army_scouting		5	0		0	0	true
ovn_skill_node_arb_magician_fire_campaign_02		wh2_main_skill_all_hero_passive_boost_income		5	1		0	0	true
ovn_skill_node_arb_magician_fire_campaign_03		wh2_main_skill_all_hero_hinder_settlement_steal_technology		5	2		0	0	true
ovn_skill_node_arb_magician_fire_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	3		0	0	true
ovn_skill_node_arb_magician_fire_campaign_05		wh2_main_skill_all_hero_hinder_army_assault_unit		5	4		0	0	true
ovn_skill_node_arb_magician_fire_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
ovn_skill_node_arb_magician_fire_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard		8	0		1	0	false
ovn_skill_node_arb_magician_fire_immortality		wh2_main_skill_all_immortality_hero		0	5		0	0	true
ovn_skill_node_arb_magician_fire_innate_05		ovn_skill_innate_arb_decadent		6	0		0	0	false
ovn_skill_node_arb_magician_fire_innate_06		wh2_main_skill_innate_all_fleet_footed		6	1		0	0	false
ovn_skill_node_arb_magician_fire_innate_07		wh2_main_skill_innate_all_cunning		6	2		0	0	false
ovn_skill_node_arb_magician_fire_innate_08		wh2_main_skill_innate_all_determined		6	3		0	0	false
ovn_skill_node_arb_magician_fire_innate_09		wh2_main_skill_innate_all_confident		6	4		0	0	false
ovn_skill_node_arb_magician_fire_innate_10		wh2_main_skill_innate_all_disciplined		6	5		0	0	false
ovn_skill_node_arb_magician_fire_innate_11		wh2_main_skill_innate_all_perceptive		6	6		0	0	false
ovn_skill_node_arb_magician_fire_innate_12		wh2_main_skill_innate_all_aggressive		6	7		0	0	false
ovn_skill_node_arb_magician_fire_innate_13		wh2_main_skill_innate_all_tough		6	8		0	0	false
ovn_skill_node_arb_magician_fire_innate_14		wh2_main_skill_innate_all_knowledgeable		6	9		0	0	false
ovn_skill_node_arb_magician_fire_innate_15		wh2_main_skill_innate_all_intelligent		6	10		0	0	false
ovn_skill_node_arb_magician_fire_magic1_01		wh_main_skill_all_magic_fire_01_fireball		2	0		0	0	true
ovn_skill_node_arb_magician_fire_magic1_02		wh_main_skill_all_magic_fire_04_kindleflame		2	1		0	0	true
ovn_skill_node_arb_magician_fire_magic1_03		wh_main_skill_all_magic_fire_02_cascading_fire-cloak		2	2		0	0	true
ovn_skill_node_arb_magician_fire_magic1_04		wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin		2	3		0	0	true
ovn_skill_node_arb_magician_fire_magic1_05		wh_main_skill_all_magic_fire_05_the_burning_head		2	4		0	0	true
ovn_skill_node_arb_magician_fire_magic1_06		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
ovn_skill_node_arb_magician_fire_magic1_09		wh_main_skill_all_magic_all_07_earthing		2	8		0	0	true
ovn_skill_node_arb_magician_fire_magic1_10		wh_main_skill_all_magic_all_08_power_drain		2	9		0	0	true
ovn_skill_node_arb_magician_fire_magic1_07		wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning		2	6		0	0	true
ovn_skill_node_arb_magician_fire_magic1_08		wh_main_skill_all_magic_fire_10_flame_storm		2	7		0	0	true
ovn_skill_node_arb_magician_fire_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
ovn_skill_node_arb_magician_fire_magic1_dummy		wh_main_skill_all_magic_fire_dummy_fireball		2	11		1	0	false
ovn_skill_node_arb_magician_fire_unique_01		ovn_skill_arb_magician_unique_magician_fire_magic_carpet		0	2		0	0	true
ovn_skill_node_arb_magician_fire_unique_02		roy_skill_arb_agent_missile_res		0	3		0	0	true
ovn_skill_node_arb_magician_fire_unique_03		ovn_skill_arb_all_unique_ward_of_the_one		0	4		0	0	true
ovn_skill_node_arb_magician_fire_unique_04		ovn_skill_arb_magician_unique_magician_fire_djinn_vessel		0	1		0	0	true
ovn_skill_node_arb_magician_fire_mentor		wh3_main_skill_all_mentor_hero		0	12		0	0	true
wh3_main_agent_action_scaling_ovn_skill_node_arb_magician_heavens		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
ovn_skill_node_arb_magician_heavens_campaign_01		wh2_main_skill_all_hero_assist_army_scouting		5	0		0	0	true
ovn_skill_node_arb_magician_heavens_campaign_02		wh2_main_skill_all_hero_passive_boost_income		5	1		0	0	true
ovn_skill_node_arb_magician_heavens_campaign_03		wh2_main_skill_all_hero_hinder_settlement_steal_technology		5	2		0	0	true
ovn_skill_node_arb_magician_heavens_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	3		0	0	true
ovn_skill_node_arb_magician_heavens_campaign_05		wh2_main_skill_all_hero_hinder_army_assault_unit		5	4		0	0	true
ovn_skill_node_arb_magician_heavens_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
ovn_skill_node_arb_magician_heavens_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard		8	0		1	0	false
ovn_skill_node_arb_magician_heavens_immortality		wh2_main_skill_all_immortality_hero		0	5		0	0	true
ovn_skill_node_arb_magician_heavens_innate_05		ovn_skill_innate_arb_decadent		6	0		0	0	false
ovn_skill_node_arb_magician_heavens_innate_06		wh2_main_skill_innate_all_fleet_footed		6	1		0	0	false
ovn_skill_node_arb_magician_heavens_innate_07		wh2_main_skill_innate_all_cunning		6	2		0	0	false
ovn_skill_node_arb_magician_heavens_innate_08		wh2_main_skill_innate_all_determined		6	3		0	0	false
ovn_skill_node_arb_magician_heavens_innate_09		wh2_main_skill_innate_all_confident		6	4		0	0	false
ovn_skill_node_arb_magician_heavens_innate_10		wh2_main_skill_innate_all_disciplined		6	5		0	0	false
