key	text	tooltip
#Loc PackedFile;1;text/db/ovn_araby_only_effects.loc		
effects_description_wh2_main_effect_building_unit_recruitment_duration_arb_ovn_arb_inf_arabyan_guard	Recruitment duration: %+n turn for Arabyan Guard units (minimum 1) in this province	true
effects_description_wh2_main_effect_tech_unit_xp_levels_arb_ovn_arb_inf_arabyan_guard_global	Recruit rank: %+n for Arabyan Guard units	true
effects_description_wh2_main_effect_tech_unit_xp_levels_arb_ovn_arb_inf_arabyan_guard	Recruit rank: %+n for Arabyan Guard units	true
effects_description_wh2_main_effect_building_upkeep_reduction_arb_ovn_arb_inf_arabyan_guard	Upkeep: %+n% for Arabyan Guard units	true
effects_description_wh2_main_effect_building_recruitment_cost_reduction_arb_ovn_arb_inf_arabyan_guard	Recruitment cost: %+n% for Arabyan  Guard units	true
effects_description_ovn_effect_tech_unit_xp_arb_elephants	Recruit rank: %+n for all Elephant units	true
effects_description_wh2_main_effect_building_upkeep_reduction_arb_ovn_elephant	Upkeep: %+n% for all Elephant units	true
effects_description_wh2_main_effect_building_recruitment_cost_reduction_arb_ovn_elephant	Recruitment cost: %+n% for all Elephant units	true
effects_description_wh2_dlc09_effect_melee_defence_arb_ovn_elephant	Melee defence: %+n for all Elephant units	true
effects_description_wh2_dlc09_effect_melee_attack_arb_ovn_elephant	Melee attack: %+n for all Elephant units	true
effects_description_roy_effect_agent_enable_recruitment_arb_champion	Unlocks [[img:icon_hero]][[/img]]Hero recruitment: Askar	false
effects_description_roy_effect_agent_cap_increase_arb_champion	Hero capacity: %+n for Askars	false
effects_description_roy_effect_agent_recruitment_xp_arb_champion	Hero recruit rank: %+n for Askars	false
effects_description_roy_effect_agent_enable_recruitment_arb_nomad	Unlocks [[img:icon_hero]][[/img]]Hero recruitment: Nomad	false
effects_description_roy_effect_agent_cap_increase_arb_nomad	Hero capacity: %+n for Hashashin	false
effects_description_roy_effect_agent_recruitment_xp_arb_nomad	Hero recruit rank: %+n for Hashashin	false
effects_description_roy_effect_enable_arb_strike_from_the_shadows	Ability: "Strike from the Shadows"	false
effects_description_roy_effect_enable_arb_doppelgang	Ability: "Doppelgang"	false
effects_description_ovn_effect_tech_weapon_strength_arb_sharkas_slaves_pit_fighters	Weapon strength: %+n% for Sharkas Slaves and Pit-Fighters	false
effects_description_ovn_effect_tech_leadership_arb_sharkas_slaves_pit_fighters	Morale: %+n for Sharkas Slaves and Pit-Fighters	false
effects_description_ovn_effect_tech_charge_bonus_pct_arb_camels	Charge bonus: %+n% for all Camel units	false
effects_description_roy_effect_agent_action_success_chance_arb_nomad	Hero action success chance: %+n% for Hashashin	false
