key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/ovn_araby_only_general_skills									
ovn_skill_arb_army_buff_melee_infantry				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_ranged_nongunpowder				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_melee_cavalry				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_djinns				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_beasts				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_beasts_rank7				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_magic_rank7				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_nomads_rank7				0	false	false	false	0.0000	0
ovn_skill_arb_army_buff_settled_rank7				0	false	false	false	0.0000	0
