id	names_group	type	gender	frequency
#names_tables;0;db/names_tables/ovn_araby_only				
999982322	ovn_names_arb_araby	forename	m	0
999982323	ovn_names_arb_araby	family_name	m	0
999983000	ovn_names_arb_araby	forename	m	1
999983001	ovn_names_arb_araby	forename	m	1
999983002	ovn_names_arb_araby	forename	m	1
999983003	ovn_names_arb_araby	forename	m	1
999983004	ovn_names_arb_araby	forename	m	1
999983005	ovn_names_arb_araby	forename	m	1
999983006	ovn_names_arb_araby	forename	m	1
999983007	ovn_names_arb_araby	forename	m	1
999983008	ovn_names_arb_araby	forename	m	1
999983009	ovn_names_arb_araby	forename	m	1
999983010	ovn_names_arb_araby	forename	m	1
999983011	ovn_names_arb_araby	forename	m	1
999983012	ovn_names_arb_araby	forename	m	1
999983013	ovn_names_arb_araby	forename	m	1
999983014	ovn_names_arb_araby	forename	m	1
999983015	ovn_names_arb_araby	forename	m	1
999983016	ovn_names_arb_araby	forename	m	1
999983017	ovn_names_arb_araby	forename	m	1
999983018	ovn_names_arb_araby	forename	m	1
999983019	ovn_names_arb_araby	forename	m	1
999983020	ovn_names_arb_araby	forename	m	1
999983021	ovn_names_arb_araby	forename	m	1
999983022	ovn_names_arb_araby	forename	m	1
999983023	ovn_names_arb_araby	forename	m	1
999983024	ovn_names_arb_araby	forename	m	1
999983025	ovn_names_arb_araby	forename	m	1
999983026	ovn_names_arb_araby	forename	m	1
999983027	ovn_names_arb_araby	forename	m	1
999983028	ovn_names_arb_araby	forename	m	1
999983029	ovn_names_arb_araby	forename	m	1
999983030	ovn_names_arb_araby	forename	m	1
999983031	ovn_names_arb_araby	forename	m	1
999983032	ovn_names_arb_araby	forename	m	1
999983033	ovn_names_arb_araby	forename	m	1
999983034	ovn_names_arb_araby	forename	m	1
999983035	ovn_names_arb_araby	forename	m	1
999983036	ovn_names_arb_araby	forename	m	1
999983037	ovn_names_arb_araby	forename	m	1
999983038	ovn_names_arb_araby	forename	m	1
999983039	ovn_names_arb_araby	forename	m	1
999983040	ovn_names_arb_araby	forename	m	1
999983041	ovn_names_arb_araby	forename	m	1
999983042	ovn_names_arb_araby	forename	m	1
999983043	ovn_names_arb_araby	forename	m	1
999983044	ovn_names_arb_araby	forename	m	1
999983045	ovn_names_arb_araby	forename	m	1
999983046	ovn_names_arb_araby	forename	m	1
999983047	ovn_names_arb_araby	forename	m	1
999983048	ovn_names_arb_araby	forename	m	1
999983049	ovn_names_arb_araby	forename	m	1
999983050	ovn_names_arb_araby	forename	m	1
999983051	ovn_names_arb_araby	forename	m	1
999983052	ovn_names_arb_araby	forename	m	1
999983053	ovn_names_arb_araby	forename	m	1
999983054	ovn_names_arb_araby	forename	m	1
999983055	ovn_names_arb_araby	forename	m	1
999983056	ovn_names_arb_araby	forename	m	1
999983057	ovn_names_arb_araby	forename	m	1
999983058	ovn_names_arb_araby	family_name	m	1
999983059	ovn_names_arb_araby	family_name	m	1
999983060	ovn_names_arb_araby	family_name	m	1
999983061	ovn_names_arb_araby	family_name	m	1
999983062	ovn_names_arb_araby	family_name	m	1
999983063	ovn_names_arb_araby	family_name	m	1
999983064	ovn_names_arb_araby	family_name	m	1
999983065	ovn_names_arb_araby	family_name	m	1
999983066	ovn_names_arb_araby	family_name	m	1
999983067	ovn_names_arb_araby	family_name	m	1
999983068	ovn_names_arb_araby	family_name	m	1
999983069	ovn_names_arb_araby	family_name	m	1
999983070	ovn_names_arb_araby	family_name	m	1
999983071	ovn_names_arb_araby	family_name	m	1
999983072	ovn_names_arb_araby	family_name	m	1
999983073	ovn_names_arb_araby	family_name	m	1
999983074	ovn_names_arb_araby	family_name	m	1
999983075	ovn_names_arb_araby	family_name	m	1
999983076	ovn_names_arb_araby	family_name	m	1
999983077	ovn_names_arb_araby	family_name	m	1
999983078	ovn_names_arb_araby	family_name	m	1
999983079	ovn_names_arb_araby	family_name	m	1
999983080	ovn_names_arb_araby	family_name	m	1
999983081	ovn_names_arb_araby	family_name	m	1
999983082	ovn_names_arb_araby	family_name	m	1
999983083	ovn_names_arb_araby	family_name	m	1
999983084	ovn_names_arb_araby	family_name	m	1
999983085	ovn_names_arb_araby	family_name	m	1
999983086	ovn_names_arb_araby	family_name	m	1
999983087	ovn_names_arb_araby	family_name	m	1
