effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/ovn_araby_only				
sr_arab_bundle	wh2_main_diplomatic_relations_araby	faction_to_faction_own	10.0000	start_turn_completed
sr_arab_bundle_bad	wh2_main_diplomatic_relations_araby	faction_to_faction_own	-10.0000	start_turn_completed
ovn_arb_jehad_army	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-35.0000	start_turn_completed
ovn_arb_jehad_army	wh_main_effect_force_stat_leadership	force_to_force_own	8.0000	start_turn_completed
ovn_arb_jehad_army	wh_main_effect_character_stat_ward_save	force_to_force_own	10.0000	start_turn_completed
ovn_arb_jehad	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-40.0000	start_turn_completed
ovn_arb_jehad	wh_main_effect_public_order_base	faction_to_province_own	5.0000	start_turn_completed
ovn_scy_numas_trans	ovn_scythan_numas_diplo	faction_to_faction_own_unseen	15.0000	start_turn_completed
ovn_scy_numas_trans	ovn_effect_force_stat_flame_resistance_arb_tomb_king_units	faction_to_force_own	6.0000	start_turn_completed
ovn_scy_numas_trans	ovn_effect_force_stat_melee_attack_arb_tomb_king_units	faction_to_force_own	6.0000	start_turn_completed
ovn_scy_numas_trans	ovn_effect_force_stat_armour_arb_tomb_king_units	faction_to_force_own	10.0000	start_turn_completed
araby_edict_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1.0000	start_turn_completed
araby_edict_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	5.0000	start_turn_completed
araby_edict_3	wh_main_effect_public_order_edict	province_to_province_own	4.0000	start_turn_completed
araby_edict_3	wh_main_effect_province_growth_commandment	province_to_province_own	15.0000	start_turn_completed
araby_edict_4	wh2_dlc09_edict_tmb_force_all_campaign_experience_base_all_buff_additive	faction_to_province_own_unseen	1.0000	start_turn_completed
araby_edict_4	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_enemy_provincewide	-15.0000	end_turn_completed
araby_edict_1	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-15.0000	start_turn_completed
araby_edict_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	-10.0000	end_turn_completed
araby_edict_2	wh2_main_effect_slave_income_modifier	province_to_province_own	5.0000	end_turn_completed
araby_edict_1	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_province_own	-5.0000	start_turn_completed
ovn_lord_trait_arb_sultanate_of_all_araby	wh2_dlc09_faction_political_diplomacy_mod_tomb_kings	faction_to_faction_own_unseen	-25.0000	start_turn_completed
ovn_lord_trait_arb_sultanate_of_all_araby	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	25.0000	start_turn_completed
ovn_lord_trait_arb_sultanate_of_all_araby	ovn_desert_att_immune_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_lord_trait_arb_sultanate_of_all_araby	wh2_main_faction_political_diplomacy_mod_crusaders	faction_to_faction_own_unseen	-10.0000	start_turn_completed
ovn_lord_trait_arb_sultanate_of_all_araby	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	10.0000	start_turn_completed
ovn_lord_trait_arb_aswad_scythans	wh2_dlc09_faction_political_diplomacy_mod_tomb_kings	faction_to_faction_own_unseen	10.0000	start_turn_completed
ovn_lord_trait_arb_aswad_scythans	ovn_scythan_numas_diplo	faction_to_faction_own_unseen	20.0000	start_turn_completed
ovn_lord_trait_arb_aswad_scythans	ovn_scythans_recruit_tmbking_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_lord_trait_arb_aswad_scythans	ovn_desert_att_immune_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_lord_trait_arb_aswad_scythans	wh2_main_faction_political_diplomacy_mod_crusaders	faction_to_faction_own_unseen	-10.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh_dlc08_effect_attrition_immunity_high_seas	faction_to_force_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	50.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_main_faction_political_diplomacy_mod_crusaders	faction_to_faction_own_unseen	-10.0000	start_turn_completed
ovn_faction_trait_araby	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-50.0000	start_turn_completed
ovn_faction_trait_araby	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-10.0000	start_turn_completed
ovn_faction_trait_araby	wh_main_effect_siege_engine_number_emp_siege_tower	faction_to_force_own	2.0000	start_turn_completed
ovn_faction_trait_araby	wh_main_effect_siege_engine_number_emp_battering_ram	faction_to_force_own	1.0000	start_turn_completed
ovn_faction_trait_araby	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999.0000	start_turn_completed
arb_golden_magus_navy_camp	wh2_dlc11_effect_flagship_recruitment_dummy	force_to_force_own	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	army_to_army_own_unseen	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh3_main_effect_force_encamp_campaign_movement_while_recruiting_dummy	force_to_force_own	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_army_campaign_ambush_defence_success_chance	army_to_army_own_unseen	75.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_army_campaign_enable_replenishment_in_foreign_territory_encamp_stance	force_to_force_own	1.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_stat_leadership	army_to_army_own_unseen	5.0000	start_turn_completed
arb_golden_magus_inland_camp	wh_main_effect_force_stat_melee_defence	army_to_army_own_unseen	5.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	arb_flaming_scimitar_newhorde	faction_to_faction_own_unseen	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	arb_golden_magus_diplomatic_relations_sartosa	faction_to_faction_own_unseen	50.0000	start_turn_completed
