id	rank	unit	unit_list_display
#unit_list_display_to_unit_junctions_tables;0;db/unit_list_display_to_unit_junctions_tables/ovn_araby_only			
845645112	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_slave_driver
845645113	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_slave_driver
845645114	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_slave_driver
845645115	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_slave_driver
845645116	0	ovn_arb_inf_pit_fighters	ovn_skill_innate_arb_caravan_master_slave_driver
845645117	0	ovn_arb_inf_pit_fighters	ovn_skill_innate_arb_caravan_master_slave_driver
845645118	0	ovn_arb_inf_sharkas_slaves	ovn_skill_innate_arb_caravan_master_slave_driver
845645119	0	ovn_arb_inf_sharkas_slaves	ovn_skill_innate_arb_caravan_master_slave_driver
845645120	0	ovn_arb_inf_sharkas_slaves	ovn_skill_innate_arb_caravan_master_slave_driver
845645121	0	ovn_arb_inf_sharkas_slaves	ovn_skill_innate_arb_caravan_master_slave_driver
845645122	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_bedouin
845645123	0	ovn_arb_inf_arabyan_spearmen	ovn_skill_innate_arb_caravan_master_bedouin
845645124	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_bedouin
845645125	0	ovn_arb_inf_arabyan_bowmen	ovn_skill_innate_arb_caravan_master_bedouin
845645126	0	ovn_arb_inf_jaguar_champions	ovn_skill_innate_arb_caravan_master_bedouin
845645127	0	ovn_arb_cav_bedouin_scouts	ovn_skill_innate_arb_caravan_master_bedouin
845645128	0	ovn_arb_cav_bedouin_scouts	ovn_skill_innate_arb_caravan_master_bedouin
845645129	0	ovn_arb_cav_lancer_camels	ovn_skill_innate_arb_caravan_master_bedouin
845645130	0	ovn_arb_cav_lancer_camels	ovn_skill_innate_arb_caravan_master_bedouin
