character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_araby_only_general_skills				
ovn_skill_arb_army_buff_melee_infantry	ovn_effect_force_stat_weapon_strength_arb_melee_infantry	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_melee_infantry	ovn_effect_force_stat_magic_resistance_arb_melee_infantry	1	general_to_force_own	6.0000
ovn_skill_arb_army_buff_melee_infantry	ovn_effect_force_stat_weapon_strength_arb_melee_infantry	2	general_to_force_own	6.0000
ovn_skill_arb_army_buff_melee_infantry	ovn_effect_force_stat_magic_resistance_arb_melee_infantry	2	general_to_force_own	10.0000
ovn_skill_arb_army_buff_melee_infantry	ovn_effect_force_stat_weapon_strength_arb_melee_infantry	3	general_to_force_own	8.0000
ovn_skill_arb_army_buff_melee_infantry	ovn_effect_force_stat_magic_resistance_arb_melee_infantry	3	general_to_force_own	14.0000
ovn_skill_arb_army_buff_ranged_nongunpowder	ovn_effect_force_stat_missile_strength_arb_ranged_nongunpowder	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_ranged_nongunpowder	ovn_effect_force_stat_reload_time_reduction_arb_ranged_nongunpowder	1	general_to_force_own	6.0000
ovn_skill_arb_army_buff_ranged_nongunpowder	ovn_effect_force_stat_missile_strength_arb_ranged_nongunpowder	2	general_to_force_own	8.0000
ovn_skill_arb_army_buff_ranged_nongunpowder	ovn_effect_force_stat_reload_time_reduction_arb_ranged_nongunpowder	2	general_to_force_own	12.0000
ovn_skill_arb_army_buff_ranged_nongunpowder	ovn_effect_force_stat_missile_strength_arb_ranged_nongunpowder	3	general_to_force_own	12.0000
ovn_skill_arb_army_buff_ranged_nongunpowder	ovn_effect_force_stat_reload_time_reduction_arb_ranged_nongunpowder	3	general_to_force_own	18.0000
ovn_skill_arb_army_buff_melee_cavalry	ovn_effect_force_stat_armour_arb_melee_cavalry	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_melee_cavalry	ovn_effect_force_stat_leadership_arb_melee_cavalry	1	general_to_force_own	3.0000
ovn_skill_arb_army_buff_melee_cavalry	ovn_effect_force_stat_armour_arb_melee_cavalry	2	general_to_force_own	6.0000
ovn_skill_arb_army_buff_melee_cavalry	ovn_effect_force_stat_leadership_arb_melee_cavalry	2	general_to_force_own	6.0000
ovn_skill_arb_army_buff_melee_cavalry	ovn_effect_force_stat_armour_arb_melee_cavalry	3	general_to_force_own	8.0000
ovn_skill_arb_army_buff_melee_cavalry	ovn_effect_force_stat_leadership_arb_melee_cavalry	3	general_to_force_own	9.0000
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha	ovn_effect_force_stat_ammunition_arb_ranged_gunpowder_naphtha	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha	ovn_effect_force_stat_range_arb_ranged_gunpowder_naphtha	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha	ovn_effect_force_stat_ammunition_arb_ranged_gunpowder_naphtha	2	general_to_force_own	8.0000
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha	ovn_effect_force_stat_range_arb_ranged_gunpowder_naphtha	2	general_to_force_own	8.0000
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha	ovn_effect_force_stat_ammunition_arb_ranged_gunpowder_naphtha	3	general_to_force_own	12.0000
ovn_skill_arb_army_buff_ranged_gunpowder_naphtha	ovn_effect_force_stat_range_arb_ranged_gunpowder_naphtha	3	general_to_force_own	12.0000
ovn_skill_arb_army_buff_djinns	ovn_effect_force_stat_melee_attack_arb_djinns	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_djinns	ovn_effect_force_stat_leadership_arb_djinns	1	general_to_force_own	6.0000
ovn_skill_arb_army_buff_djinns	ovn_effect_force_stat_melee_attack_arb_djinns	2	general_to_force_own	6.0000
ovn_skill_arb_army_buff_djinns	ovn_effect_force_stat_leadership_arb_djinns	2	general_to_force_own	10.0000
ovn_skill_arb_army_buff_djinns	ovn_effect_force_stat_melee_attack_arb_djinns	3	general_to_force_own	8.0000
ovn_skill_arb_army_buff_djinns	ovn_effect_force_stat_leadership_arb_djinns	3	general_to_force_own	14.0000
ovn_skill_arb_army_buff_beasts	ovn_effect_force_stat_speed_arb_beasts	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_beasts	ovn_effect_force_stat_charge_bonus_pct_arb_beasts	1	general_to_force_own	4.0000
ovn_skill_arb_army_buff_beasts	ovn_effect_force_stat_speed_arb_beasts	2	general_to_force_own	6.0000
ovn_skill_arb_army_buff_beasts	ovn_effect_force_stat_charge_bonus_pct_arb_beasts	2	general_to_force_own	6.0000
ovn_skill_arb_army_buff_beasts	ovn_effect_force_stat_speed_arb_beasts	3	general_to_force_own	8.0000
ovn_skill_arb_army_buff_beasts	ovn_effect_force_stat_charge_bonus_pct_arb_beasts	3	general_to_force_own	8.0000
ovn_skill_arb_army_buff_beasts_rank7	ovn_effect_force_stat_missile_resistance_arb_beasts_rank7	1	general_to_force_own	12.0000
ovn_skill_arb_army_buff_beasts_rank7	ovn_effect_force_stat_melee_attack_arb_beasts_rank7	1	general_to_force_own	8.0000
ovn_skill_arb_army_buff_magic_rank7	ovn_effect_force_stat_ward_save_arb_magic_rank7	1	general_to_force_own	10.0000
ovn_skill_arb_army_buff_magic_rank7	ovn_effect_force_stat_weapon_strength_arb_magic_rank7	1	general_to_force_own	8.0000
ovn_skill_arb_army_buff_nomads_rank7	ovn_effect_force_stat_physical_resistance_arb_nomads_rank7	1	general_to_force_own	12.0000
ovn_skill_arb_army_buff_nomads_rank7	ovn_effect_force_stat_charge_bonus_pct_arb_nomads_rank7	1	general_to_force_own	10.0000
ovn_skill_arb_army_buff_settled_rank7	ovn_effect_force_stat_melee_defence_arb_settled_rank7	1	general_to_force_own	10.0000
ovn_skill_arb_army_buff_settled_rank7	ovn_effect_force_stat_speed_arb_settled_rank7	1	general_to_force_own	10.0000
