key	text	tooltip
#Loc PackedFile;1;text/db/ovn_araby_only_factions.loc		
factions_screen_name_ovn_arb_sultanate_of_all_araby	Sultanate of All Araby	true
factions_defend_desc_ovn_arb_sultanate_of_all_araby	You are defending against Araby!	true
factions_attack_desc_ovn_arb_sultanate_of_all_araby	You are attacking Araby!	true
factions_screen_adjective_ovn_arb_sultanate_of_all_araby	Sultanate of All Araby	true
factions_screen_name_when_rebels_ovn_arb_sultanate_of_all_araby	Arabyan Rebels	true
factions_screen_name_ovn_arb_aswad_scythans	Aswad Scythans	true
factions_defend_desc_ovn_arb_aswad_scythans	You are defending against the Scythans!	true
factions_attack_desc_ovn_arb_aswad_scythans	You are attacking the Scythans!	true
factions_screen_adjective_ovn_arb_aswad_scythans	Aswad Scythans	true
factions_screen_name_when_rebels_ovn_arb_aswad_scythans	Aswad Scythan Rebels	true
factions_screen_name_ovn_arb_golden_fleet	Golden Fleet	true
factions_defend_desc_ovn_arb_golden_fleet	You are defending against the Golden Fleet!	true
factions_attack_desc_ovn_arb_golden_fleet	You are attacking the Golden Fleet!	true
factions_screen_adjective_ovn_arb_golden_fleet	Golden Fleet	true
factions_screen_name_when_rebels_ovn_arb_golden_fleet	Golden Mutineers	true
factions_screen_name_ovn_arb_sultanate_of_all_araby_custom_battle_only	Sultanate of All Araby	true
factions_defend_desc_ovn_arb_sultanate_of_all_araby_custom_battle_only	You are defending against Araby!	true
factions_attack_desc_ovn_arb_sultanate_of_all_araby_custom_battle_only	You are attacking Araby!	true
factions_screen_adjective_ovn_arb_sultanate_of_all_araby_custom_battle_only	Sultanate of All Araby	true
factions_screen_name_when_rebels_ovn_arb_sultanate_of_all_araby_custom_battle_only	Arabyan Rebels	true
factions_screen_name_ovn_arb_aswad_scythans_custom_battle_only	Aswad Scythans	true
factions_defend_desc_ovn_arb_aswad_scythans_custom_battle_only	You are defending against the Scythans!	true
factions_attack_desc_ovn_arb_aswad_scythans_custom_battle_only	You are attacking the Scythans!	true
factions_screen_adjective_ovn_arb_aswad_scythans_custom_battle_only	Aswad Scythans	true
factions_screen_name_when_rebels_ovn_arb_aswad_scythans_custom_battle_only	Aswad Scythans Rebels	true
factions_screen_name_ovn_arb_golden_fleet_custom_battle_only	Golden Fleet	true
factions_defend_desc_ovn_arb_golden_fleet_custom_battle_only	You are defending against the Golden Fleet!	true
factions_attack_desc_ovn_arb_golden_fleet_custom_battle_only	You are attacking the Golden Fleet!	true
factions_screen_adjective_ovn_arb_golden_fleet_custom_battle_only	Golden Fleet	true
factions_screen_name_when_rebels_ovn_arb_golden_fleet_custom_battle_only	Golden Mutineers	true
factions_screen_name_ovn_arb_sultanate_of_martek_custom_battle_only	Sultanate of Martek	true
factions_defend_desc_ovn_arb_sultanate_of_martek_custom_battle_only	You are defending against the Sultanate of Martek!	true
factions_attack_desc_ovn_arb_sultanate_of_martek_custom_battle_only	You are attacking the Sultanate of Martek!	true
factions_screen_adjective_ovn_arb_sultanate_of_martek_custom_battle_only	 	true
factions_screen_name_when_rebels_ovn_arb_sultanate_of_martek_custom_battle_only	Martek Rebels	true
factions_screen_name_ovn_arb_sultanate_of_copher_custom_battle_only	Sultanate of Copher	true
factions_defend_desc_ovn_arb_sultanate_of_copher_custom_battle_only	You are defending against the Sultanate of Copher!	true
factions_attack_desc_ovn_arb_sultanate_of_copher_custom_battle_only	You are attacking the Sultanate of Copher!	true
factions_screen_adjective_ovn_arb_sultanate_of_copher_custom_battle_only	 	true
factions_screen_name_when_rebels_ovn_arb_sultanate_of_copher_custom_battle_only	Copher Rebels	true
factions_screen_name_ovn_arb_principality_of_fyrus_custom_battle_only	Principality of Fyrus	true
factions_defend_desc_ovn_arb_principality_of_fyrus_custom_battle_only	You are defending against the Principality of Fyrus!	true
factions_attack_desc_ovn_arb_principality_of_fyrus_custom_battle_only	You are attacking the Principality of Fyrus!	true
factions_screen_adjective_ovn_arb_principality_of_fyrus_custom_battle_only	 	true
factions_screen_name_when_rebels_ovn_arb_principality_of_fyrus_custom_battle_only	Fyrus Rebels	true
factions_screen_name_ovn_arb_sultanate_of_el-kalabad_custom_battle_only	Sultanate of El-Kalabad	true
factions_defend_desc_ovn_arb_sultanate_of_el-kalabad_custom_battle_only	You are defending against the Sultanate of El-Kalabad!	true
factions_attack_desc_ovn_arb_sultanate_of_el-kalabad_custom_battle_only	You are attacking the Sultanate of El-Kalabad!	true
factions_screen_adjective_ovn_arb_sultanate_of_el-kalabad_custom_battle_only	 	true
factions_screen_name_when_rebels_ovn_arb_sultanate_of_el-kalabad_custom_battle_only	El-Kalabad Rebels	true
factions_screen_name_ovn_arb_corsairs_of_lashiek_custom_battle_only	Corsairs of Lashiek	true
factions_defend_desc_ovn_arb_corsairs_of_lashiek_custom_battle_only	You are defending against the Corsairs of Lashiek!	true
factions_attack_desc_ovn_arb_corsairs_of_lashiek_custom_battle_only	You are attacking the Corsairs of Lashiek!	true
factions_screen_adjective_ovn_arb_corsairs_of_lashiek_custom_battle_only	 	true
factions_screen_name_when_rebels_ovn_arb_corsairs_of_lashiek_custom_battle_only	Lashiek Mutineers	true
factions_screen_name_ovn_arb_sultanate_of_ka-sabar_custom_battle_only	Sultanate of Ka-Sabar	true
factions_defend_desc_ovn_arb_sultanate_of_ka-sabar_custom_battle_only	You are defending against the Sultanate of Ka-Sabar!	true
factions_attack_desc_ovn_arb_sultanate_of_ka-sabar_custom_battle_only	You are attacking the Sultanate of Ka-Sabar!	true
factions_screen_adjective_ovn_arb_sultanate_of_ka-sabar_custom_battle_only	 	true
factions_screen_name_when_rebels_ovn_arb_sultanate_of_ka-sabar_custom_battle_only	Ka-Sabar Rebels	true
factions_screen_name_ovn_arabyan_college_of_sorcerers_custom_battle_only	Arabyan College of Sorcerers	true
