key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_boglar_shaman									
boglar_shaman_campaign_01		wh2_main_skill_all_hero_assist_army_scouting		5	0		0	0	true
boglar_shaman_campaign_02		wh2_main_skill_all_hero_passive_spread_corruption_chs		5	1		0	0	true
boglar_shaman_campaign_03		wh2_main_skill_all_hero_hinder_settlement_steal_technology		5	2		0	0	true
boglar_shaman_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	3		0	0	true
boglar_shaman_campaign_05		wh2_main_skill_all_hero_hinder_army_block_army		5	4		0	0	true
boglar_shaman_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
boglar_shaman_campaign_actions_dummy		wh_dlc08_skill_all_dummy_agent_actions_nor_shaman_sorcerer		8	0		1	0	false
boglar_shaman_magic1_dummy		wh_main_skill_grn_magic_little_waaagh_dummy_sneaky_stabbin		2	11		1	0	false
boglar_shaman_magic1_01		wh_main_skill_grn_magic_little_waaagh_01_sneaky_stabbin		2	0		0	0	true
boglar_shaman_magic1_02		wh_main_skill_grn_magic_little_waaagh_03_sneaky_stealin		2	1		0	0	true
boglar_shaman_magic1_03		wh2_dlc11_skill_all_magic_deep_02_tidecall		2	2		0	0	true
boglar_shaman_magic1_04		wh_main_skill_grn_magic_little_waaagh_04_itchy_nuisance		2	3		0	0	true
boglar_shaman_magic1_05		wh2_dlc11_skill_all_magic_deep_05_fog_of_the_damned		2	4		0	0	true
boglar_shaman_magic1_06		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
boglar_shaman_magic1_09		wh_main_skill_all_magic_all_07_earthing		2	6		0	0	true
boglar_shaman_magic1_10		wh_main_skill_all_magic_all_08_power_drain		2	7		0	0	true
boglar_shaman_magic1_07		wh2_dlc11_skill_all_magic_deep_09_krakens_pull		2	8		0	0	true
boglar_shaman_magic1_08		wh_main_skill_grn_magic_little_waaagh_10_curse_of_da_bad_moon		2	9		0	0	true
boglar_shaman_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
anc_boglar_shaman_hound		anc_boglar_shaman_hound		0	0		0	0	true
boglar_shaman_unique_01		wh_main_skill_grn_wizard_unique_night_goblin_shaman_magic_mushrooms		0	1		0	0	true
boglar_shaman_unique_02		wh_main_skill_grn_all_unique_dodgy_geezer		0	2		0	0	true
boglar_shaman_immortality		wh2_main_skill_all_immortality_hero		0	3		0	0	true
boglar_shaman_innate_02		wh2_main_skill_innate_grn_bragga		6	0		0	0	false
boglar_shaman_innate_04		wh2_main_skill_innate_grn_serial_danca		6	2		0	0	false
boglar_shaman_innate_05		wh2_main_skill_innate_grn_tortura		6	3		0	0	false
boglar_shaman_innate_06		wh2_main_skill_innate_all_fleet_footed		6	4		0	0	false
boglar_shaman_innate_07		wh2_main_skill_innate_all_cunning		6	5		0	0	false
boglar_shaman_innate_08		wh2_main_skill_innate_all_determined		6	6		0	0	false
boglar_shaman_innate_09		wh2_main_skill_innate_all_confident		6	7		0	0	false
boglar_shaman_innate_10		wh2_main_skill_innate_all_disciplined		6	8		0	0	false
boglar_shaman_innate_11		wh2_main_skill_innate_all_perceptive		6	9		0	0	false
boglar_shaman_innate_12		wh2_main_skill_innate_all_aggressive		6	12		0	0	false
boglar_shaman_innate_13		wh2_main_skill_innate_all_tough		6	13		0	0	false
boglar_shaman_innate_14		wh2_main_skill_innate_all_knowledgeable		6	14		0	0	false
boglar_shaman_innate_15		wh2_main_skill_innate_all_intelligent		6	15		0	0	false
boglar_shaman_mentor		wh3_main_skill_all_mentor_hero		0	12		0	0	true
