key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_fimir_lord									
elo_fimir_lord_mount		anc_fimirach_noble_mount		0	0		0	0	true
elo_fimir_lord_unique_03		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	1		0	0	true
elo_fimir_lord_unique_02		wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp		0	2		0	0	true
elo_fimir_lord_unique_01		wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair		0	3		0	0	true
elo_fimir_lord_immortality		wh2_main_skill_all_immortality_lord		0	8		0	0	true
fimir_worthless_slaves		fimir_worthless_slaves		1	0		0	0	true
fimir_warrior_elite		fimir_warrior_elite		1	1		0	0	true
fimir_untamed_monsters		fimir_untamed_monsters		1	2		0	0	true
elo_fimir_lord_self_01		wh2_main_skill_skv_combat_tail_weapon		2	0		0	0	true
elo_fimir_lord_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
elo_fimir_lord_self_03		wh2_dlc11_skill_all_lord_self_thick-skinned		2	2		0	0	true
elo_fimir_lord_self_04		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	3		0	0	true
elo_fimir_lord_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
elo_fimir_lord_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
elo_fimir_lord_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
elo_fimir_lord_self_08		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	7		0	0	true
elo_fimir_lord_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable		2	8		0	0	true
elo_fimir_lord_self_10		wh2_dlc11_skill_nor_lords_self_quicksilver		2	9		0	0	true
elo_fimir_lord_self_11		elo_fimir_witness_me		2	10		0	4	true
fimir_lord_battle_01		wh_main_skill_chs_lord_battle_dominating_presence		4	0		0	0	true
fimir_lord_battle_02		fimir_sacrifices		4	1		0	0	true
fimir_lord_battle_03		fimir_riders_doggos		4	2		0	0	true
fimir_lord_battle_04		fimir_swamp_warriors		4	3		0	0	true
fimir_lord_battle_05		fimir_bog_monsters		4	4		0	0	true
fimir_lord_battle_06		fimir_ranged_units		4	5		0	0	true
fimir_lord_battle_07		fimir_fen_giants		4	6		0	0	true
fimir_lord_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
fimir_lord_battle_09		fimir_r7_warriors		4	8		0	0	true
fimir_lord_battle_10		fimir_r7_elite_monsters		4	9		0	0	true
fimir_lord_battle_11		fimir_r7_fast_beasts		4	10		0	0	true
fimir_lord_battle_12		fimir_r7_elite_giants		4	11		0	1	true
fimir_lord_battle_13		wh_dlc08_skill_nor_lords_battle_fight_or_die		4	12		0	1	true
elo_skill_fimir_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
elo_skill_fimir_campaign_02		wh_dlc08_skill_nor_lord_campaign_takers_of_all		5	1		0	0	true
elo_skill_fimir_campaign_03		wh_main_skill_chs_lord_campaign_serve_or_die		5	2		0	0	true
elo_skill_fimir_campaign_04		wh_dlc08_skill_nor_lords_campaign_norse_resilience		5	3		0	0	true
elo_skill_fimir_campaign_05		fim_devoted_of_chaos		5	4		0	0	true
elo_skill_fimir_campaign_06		wh_main_skill_all_lord_campaign_lightning_strike		5	5		0	4	true
elo_skill_fimir_campaign_07		wh_main_skill_chs_lord_campaign_ruination		5	6		0	0	true
elo_skill_fimir_campaign_08		wh_dlc08_skill_nor_lords_campaign_savage_skills		5	7		0	0	true
elo_skill_fimir_campaign_09		wh_dlc08_skill_nor_lords_campaign_unnatural_healing		5	8		0	0	true
elo_skill_fimir_campaign_10		wh_dlc08_skill_nor_lords_campaign_fuelled_by_war		5	9		0	0	true
elo_skill_fimir_campaign_11		wh_dlc08_skill_nor_lords_campaign_spawn_of_chaos		5	10		0	4	true
fimir_lord_innate_01		fim_lord_innate_1		6	0		0	0	false
fimir_lord_innate_02		fim_lord_innate_2		6	1		0	0	false
fimir_lord_innate_03		fim_lord_innate_3		6	2		0	0	false
fimir_lord_innate_04		fim_lord_innate_4		6	3		0	0	false
fimir_lord_innate_05		fim_lord_innate_5		6	4		0	0	false
fimir_lord_innate_06		fim_lord_innate_6		6	5		0	0	false
fimir_lord_innate_07		fim_lord_innate_7		6	6		0	0	false
fimir_lord_innate_08		fim_lord_innate_10		6	7		0	0	false
fimir_lord_innate_09		wh2_main_skill_innate_all_strong		6	8		0	0	false
fimir_lord_innate_10		wh2_main_skill_innate_all_tough		6	9		0	0	false
fimir_lord_mentor		wh3_main_skill_all_mentor_lord		0	11		0	0	true
elo_fimir_lord_kroll_mount		anc_fimirach_noble_mount		0	0		0	0	true
elo_fimir_lord_kroll_unique_03		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	1		0	0	true
elo_fimir_lord_kroll_unique_02		wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp		0	2		0	0	true
elo_fimir_lord_kroll_unique_01		wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair		0	3		0	0	true
elo_fimir_lord_kroll_immortality		wh2_main_skill_all_immortality_lord		0	8		0	0	true
fimir_worthless_slaves_kroll		fimir_worthless_slaves		1	0		0	0	true
fimir_warrior_elite_kroll		fimir_warrior_elite		1	1		0	0	true
fimir_untamed_monsters_kroll		fimir_untamed_monsters		1	2		0	0	true
elo_fimir_lord_kroll_self_01		wh2_main_skill_skv_combat_tail_weapon		2	0		0	0	true
elo_fimir_lord_kroll_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
elo_fimir_lord_kroll_self_03		wh2_dlc11_skill_all_lord_self_thick-skinned		2	2		0	0	true
elo_fimir_lord_kroll_self_04		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	3		0	0	true
elo_fimir_lord_kroll_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
elo_fimir_lord_kroll_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
elo_fimir_lord_kroll_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
elo_fimir_lord_kroll_self_08		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	7		0	0	true
elo_fimir_lord_kroll_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable		2	8		0	0	true
elo_fimir_lord_kroll_self_10		wh2_dlc11_skill_nor_lords_self_quicksilver		2	9		0	0	true
elo_fimir_lord_kroll_self_11		elo_fimir_witness_me		2	10		0	4	true
fimir_lord_kroll_battle_01		wh_main_skill_chs_lord_battle_dominating_presence		4	0		0	0	true
fimir_lord_kroll_battle_02		fimir_sacrifices		4	1		0	0	true
fimir_lord_kroll_battle_03		fimir_riders_doggos		4	2		0	0	true
fimir_lord_kroll_battle_04		fimir_swamp_warriors		4	3		0	0	true
fimir_lord_kroll_battle_05		fimir_bog_monsters		4	4		0	0	true
fimir_lord_kroll_battle_06		fimir_ranged_units		4	5		0	0	true
fimir_lord_kroll_battle_07		fimir_fen_giants		4	6		0	6	true
fimir_lord_kroll_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
fimir_lord_kroll_battle_09		fimir_r7_warriors		4	8		0	0	true
fimir_lord_kroll_battle_10		fimir_r7_elite_monsters		4	9		0	0	true
fimir_lord_kroll_battle_11		fimir_r7_fast_beasts		4	10		0	0	true
fimir_lord_kroll_battle_12		fimir_r7_elite_giants		4	11		0	1	true
fimir_lord_kroll_battle_13		wh_dlc08_skill_nor_lords_battle_fight_or_die		4	12		0	1	true
elo_skill_fimir_campaign_01_kroll		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
elo_skill_fimir_campaign_02_kroll		wh_dlc08_skill_nor_lord_campaign_takers_of_all		5	1		0	0	true
elo_skill_fimir_campaign_03_kroll		wh_main_skill_chs_lord_campaign_serve_or_die		5	2		0	0	true
elo_skill_fimir_campaign_04_kroll		wh_dlc08_skill_nor_lords_campaign_norse_resilience		5	3		0	0	true
elo_skill_fimir_campaign_05_kroll		fim_devoted_of_chaos		5	4		0	4	true
elo_skill_fimir_campaign_06_kroll		wh_main_skill_all_lord_campaign_lightning_strike		5	5		0	4	true
elo_skill_fimir_campaign_07_kroll		wh_main_skill_chs_lord_campaign_ruination		5	6		0	0	true
elo_skill_fimir_campaign_08_kroll		wh_dlc08_skill_nor_lords_campaign_savage_skills		5	7		0	0	true
elo_skill_fimir_campaign_09_kroll		wh_dlc08_skill_nor_lords_campaign_unnatural_healing		5	8		0	0	true
elo_skill_fimir_campaign_10_kroll		wh_dlc08_skill_nor_lords_campaign_fuelled_by_war		5	9		0	0	true
elo_skill_fimir_campaign_11_kroll		wh_dlc08_skill_nor_lords_campaign_spawn_of_chaos		5	10		0	4	true
fimir_lord_kroll_innate_01		fim_lord_innate_1		6	0		0	0	false
fimir_lord_kroll_innate_02		fim_lord_innate_2		6	1		0	0	false
fimir_lord_kroll_innate_03		fim_lord_innate_3		6	2		0	0	false
fimir_lord_kroll_innate_04		fim_lord_innate_4		6	3		0	0	false
fimir_lord_kroll_innate_05		fim_lord_innate_5		6	4		0	0	false
fimir_lord_kroll_innate_06		fim_lord_innate_6		6	5		0	0	false
fimir_lord_kroll_innate_07		fim_lord_innate_7		6	6		0	0	false
fimir_lord_kroll_innate_08		fim_lord_innate_10		6	7		0	0	false
fimir_lord_kroll_innate_09		wh2_main_skill_innate_all_strong		6	8		0	0	false
fimir_lord_kroll_innate_10		wh2_main_skill_innate_all_tough		6	9		0	0	false
fimir_lord_kroll_mentor		wh3_main_skill_all_mentor_lord		0	11		0	0	true
