key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_dirach_shadows									
fim_dirach_shadows_special_01		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	2		0	0	true
fim_dirach_shadows_special_02		wh_dlc08_skill_nor_wizards_unique_ritualistic_fury		0	3		0	0	true
fim_dirach_shadows_special_03		wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp		0	4		0	0	true
fim_dirach_shadows_special_04		wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair		0	5		0	0	true
fim_dirach_shadows_special_05		wh_dlc08_skill_nor_fimir_balefiend_unique_eye_of_the_balefiend		0	6		0	0	true
fim_dirach_shadows_fimir_from_mists		elo_fimir_from_mists		0	7		0	0	true
fim_dirach_shadows_special_06		wh2_main_skill_all_immortality_lord		0	10		0	0	true
fim_dirach_shadows_magic_dummy		wh2_main_skill_magic_shadow_mystifying_miasma_enfeebling_foe		0	67		1	0	false
fim_dirach_shadows_magic_0		wh_dlc05_skill_magic_shadow_mystifying_miasma		2	0		0	0	true
fim_dirach_shadows_magic_1_1		wh_dlc05_skill_magic_shadow_smoke_and_mirrors		2	1		0	0	true
fim_dirach_shadows_magic_1_2		wh2_main_skill_magic_shadow_enfeebling_foe_lord		2	2		0	0	true
fim_dirach_shadows_magic_1_3		wh2_main_skill_magic_shadow_the_withering_lord		2	3		0	0	true
fim_dirach_shadows_magic_1_4		wh2_main_skill_magic_shadow_penumbral_pendulum_lord		2	4		0	0	true
fim_dirach_shadows_magic_2		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
fim_dirach_shadows_magic_3_1		wh_main_skill_all_magic_all_07_earthing		2	6		0	0	true
fim_dirach_shadows_magic_3_2		wh_main_skill_all_magic_all_08_power_drain		2	7		0	0	true
fim_dirach_shadows_magic_3_3		wh2_main_skill_magic_shadow_pit_of_shades_lord		2	8		0	0	true
fim_dirach_shadows_magic_3_4		wh2_main_skill_magic_shadow_okkams_mindrazor_lord		2	9		0	0	true
fim_dirach_shadows_magic_4		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
fim_dirach_shadows_army_0		wh_main_skill_chs_lord_battle_dominating_presence		4	0		0	0	true
fim_dirach_shadows_army_1_1		fimir_sacrifices		4	1		0	0	true
fim_dirach_shadows_army_1_2		fimir_riders_doggos		4	2		0	0	true
fim_dirach_shadows_army_1_3		fimir_swamp_warriors		4	3		0	0	true
fim_dirach_shadows_army_1_4		fimir_bog_monsters		4	4		0	0	true
fim_dirach_shadows_army_1_5		fimir_ranged_units		4	5		0	0	true
fim_dirach_shadows_army_1_6		fimir_fen_giants		4	6		0	0	true
fim_dirach_shadows_army_2		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
fim_dirach_shadows_army_3_1		fimir_r7_warriors		4	8		0	0	true
fim_dirach_shadows_army_3_2		fimir_r7_elite_monsters		4	9		0	0	true
fim_dirach_shadows_army_3_3		fimir_r7_fast_beasts		4	10		0	0	true
fim_dirach_shadows_army_3_4		fimir_r7_elite_giants		4	11		0	1	true
fim_dirach_shadows_army_4		wh_main_skill_chs_lord_battle_stand_or_die		4	12		0	1	true
fim_dirach_shadows_campaign_0		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
fim_dirach_shadows_campaign_1_1		wh2_main_skill_def_campaign_dreaded_slaver		5	1		0	0	true
fim_dirach_shadows_campaign_1_2		wh_main_skill_chs_lord_campaign_serve_or_die		5	2		0	0	true
fim_dirach_shadows_campaign_1_3		wh_dlc08_skill_nor_lords_campaign_norse_resilience		5	3		0	0	true
fim_dirach_shadows_campaign_1_4		fim_devoted_of_chaos		5	4		0	4	true
fim_dirach_shadows_campaign_2		wh_main_skill_all_lord_campaign_lightning_strike		5	5		0	4	true
fim_dirach_shadows_campaign_3_1		wh_dlc08_skill_nor_throgg_campaign_masters_of_the_fen		5	6		0	0	true
fim_dirach_shadows_campaign_3_2		wh_main_skill_vmp_lord_campaign_ancient_cunning		5	7		0	0	true
fim_dirach_shadows_campaign_3_3		wh_dlc08_skill_nor_lords_campaign_unnatural_healing		5	8		0	0	true
fim_dirach_shadows_campaign_3_4		wh3_dlc20_skill_all_lord_campaign_premonition		5	9		0	0	true
fim_dirach_shadows_campaign_4		wh_dlc08_skill_nor_lords_campaign_spawn_of_chaos		5	10		0	4	true
fim_dirach_shadows_innate_02		fim_lord_innate_1		6	0		0	0	false
fim_dirach_shadows_innate_03		fim_lord_innate_2		6	1		0	0	false
fim_dirach_shadows_innate_04		fim_lord_innate_3		6	2		0	0	false
fim_dirach_shadows_innate_05		fim_lord_innate_4		6	3		0	0	false
fim_dirach_shadows_innate_06		fim_lord_innate_5		6	4		0	0	false
fim_dirach_shadows_innate_07		fim_lord_innate_8		6	5		0	0	false
fim_dirach_shadows_innate_08		fim_lord_innate_9		6	6		0	0	false
fim_dirach_shadows_innate_09		fim_lord_innate_10		6	7		0	0	false
fim_dirach_shadows_innate_10		wh2_main_skill_innate_all_cunning		6	8		0	0	false
fim_dirach_shadows_innate_12		wh2_main_skill_innate_all_intelligent		6	9		0	0	false
fim_dirach_shadows_hidden_title		ovn_fim_dirach_hidden_title		8	0		1	0	false
fim_dirach_shadows_mentor		wh3_main_skill_all_mentor_lord		0	11		0	0	true
