key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_daemon_octopus_kroll									
fim_daemon_octopus_kroll_unique_01		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	2		0	0	true
fim_daemon_octopus_kroll_unique_02		wh_dlc08_skill_nor_wizards_unique_ritualistic_fury		0	3		0	0	true
fim_daemon_octopus_kroll_unique_03		wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp		0	4		0	0	true
fim_daemon_octopus_kroll_unique_04		wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair		0	5		0	0	true
fim_daemon_octopus_kroll_unique_05		wh_dlc08_skill_nor_fimir_balefiend_unique_eye_of_the_balefiend		0	6		0	0	true
fim_daemon_octopus_kroll_from_mists		elo_fimir_from_mists		0	7		0	0	true
fim_daemon_octopus_kroll_unique_0		fim_kroll_unique_0		1	0		0	0	true
fim_daemon_octopus_kroll_unique_1_1		fim_kroll_unique_1		1	1		0	0	true
fim_daemon_octopus_kroll_unique_1_2		fim_kroll_unique_2		1	2		0	0	true
fim_daemon_octopus_kroll_unique_1_3		fim_kroll_unique_3		1	3		0	0	true
fim_daemon_octopus_kroll_unique_1_4		fim_kroll_unique_4		1	4		0	0	true
fim_daemon_octopus_kroll_unique_1_5		fim_kroll_unique_5		1	5		0	3	true
fim_daemon_octopus_kroll_magic1_01		wh_main_skill_all_magic_death_01_spirit_leech		2	0		0	0	true
fim_daemon_octopus_kroll_magic1_02		wh2_dlc11_skill_all_magic_deep_02_tidecall_lord		2	1		0	0	true
fim_daemon_octopus_kroll_magic1_03		wh2_dlc11_skill_all_magic_deep_03_lore_attribute		2	2		0	0	true
fim_daemon_octopus_kroll_magic1_04		wh2_main_skill_all_magic_death_04_soulblight_lord		2	3		0	0	true
fim_daemon_octopus_kroll_magic1_05		wh2_dlc11_skill_all_magic_deep_05_fog_of_the_damned_lord		2	4		0	0	true
fim_daemon_octopus_kroll_magic1_06		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
fim_daemon_octopus_kroll_magic1_09		wh_main_skill_all_magic_all_07_earthing		2	6		0	0	true
fim_daemon_octopus_kroll_magic1_10		wh_main_skill_all_magic_all_08_power_drain		2	7		0	0	true
fim_daemon_octopus_kroll_magic1_07		wh2_dlc11_skill_all_magic_deep_09_krakens_pull_lord		2	8		0	0	true
fim_daemon_octopus_kroll_magic1_08		wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord		2	9		0	0	true
fim_daemon_octopus_kroll_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
fim_daemon_octopus_kroll_magic1_dummy		wh_main_skill_all_magic_death_dummy_spirit_leech		2	11		1	0	false
fim_daemon_octopus_kroll_battle_01		wh_main_skill_chs_lord_battle_dominating_presence		4	0		0	0	true
fim_daemon_octopus_kroll_battle_02		fimir_sacrifices		4	1		0	0	true
fim_daemon_octopus_kroll_battle_03		fimir_riders_doggos		4	2		0	0	true
fim_daemon_octopus_kroll_battle_04		fimir_swamp_warriors		4	3		0	0	true
fim_daemon_octopus_kroll_battle_05		fimir_bog_monsters		4	4		0	0	true
fim_daemon_octopus_kroll_battle_06		fimir_ranged_units		4	5		0	0	true
fim_daemon_octopus_kroll_battle_07		fimir_fen_giants		4	6		0	0	true
fim_daemon_octopus_kroll_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
fim_daemon_octopus_kroll_battle_09		fimir_r7_warriors		4	8		0	0	true
fim_daemon_octopus_kroll_battle_10		fimir_r7_elite_monsters		4	9		0	0	true
fim_daemon_octopus_kroll_battle_11		fimir_r7_fast_beasts		4	10		0	0	true
fim_daemon_octopus_kroll_battle_12		fimir_r7_elite_giants		4	11		0	1	true
fim_daemon_octopus_kroll_battle_13		wh_dlc08_skill_nor_lords_battle_fight_or_die		4	12		0	1	true
fim_daemon_octopus_kroll_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
fim_daemon_octopus_kroll_campaign_02		wh_dlc08_skill_nor_lord_campaign_despoilers		5	1		0	0	true
fim_daemon_octopus_kroll_campaign_03		wh_main_skill_chs_lord_campaign_serve_or_die		5	2		0	0	true
fim_daemon_octopus_kroll_campaign_04		wh_dlc08_skill_nor_lords_campaign_norse_resilience		5	3		0	0	true
fim_daemon_octopus_kroll_campaign_05		fim_devoted_of_chaos		5	4		0	4	true
fim_daemon_octopus_kroll_campaign_06		wh_main_skill_all_lord_campaign_lightning_strike		5	5		0	4	true
fim_daemon_octopus_kroll_campaign_07		wh_main_skill_chs_lord_campaign_ruination		5	6		0	0	true
fim_daemon_octopus_kroll_campaign_08		wh_main_skill_vmp_lord_campaign_ancient_cunning		5	7		0	0	true
fim_daemon_octopus_kroll_campaign_09		wh_dlc08_skill_nor_lords_campaign_unnatural_healing		5	8		0	0	true
fim_daemon_octopus_kroll_campaign_10		wh_dlc08_skill_nor_lords_campaign_fuelled_by_war		5	9		0	0	true
fim_daemon_octopus_kroll_campaign_11		wh_dlc08_skill_nor_lords_campaign_spawn_of_chaos		5	10		0	4	true
fim_daemon_octopus_kroll_innate_01		fim_daemon_octopus_kroll_innate		6	0		1	0	false
fim_daemon_octopus_kroll_mentor		wh3_main_skill_all_mentor_lord		0	11		0	0	true
