effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/ovn_araby_jaffar				
rhox_araby_jaffar_conquer_araby_1	wh_main_effect_public_order_events	faction_to_province_own	-5.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_2	wh_main_effect_public_order_events	faction_to_province_own	-4.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_3	wh_main_effect_public_order_events	faction_to_province_own	-4.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_4	wh_main_effect_public_order_events	faction_to_province_own	-3.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_5	wh_main_effect_public_order_events	faction_to_province_own	-3.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_6	wh_main_effect_public_order_events	faction_to_province_own	-2.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_7	wh_main_effect_public_order_events	faction_to_province_own	-2.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_8	wh_main_effect_public_order_events	faction_to_province_own	-1.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_9	wh_main_effect_public_order_events	faction_to_province_own	0.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_10	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_1	wh_main_effect_public_order_events	faction_to_province_own	1.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_2	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_3	wh_main_effect_public_order_events	faction_to_province_own	2.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_4	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_5	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_6	wh_main_effect_public_order_events	faction_to_province_own	3.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_7	wh_main_effect_public_order_events	faction_to_province_own	4.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_8	wh_main_effect_public_order_events	faction_to_province_own	4.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_9	wh_main_effect_public_order_events	faction_to_province_own	4.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_10	wh_main_effect_public_order_events	faction_to_province_own	5.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_1	wh_main_effect_public_order_events	faction_to_province_own	5.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_2	wh_main_effect_public_order_events	faction_to_province_own	6.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_3	wh_main_effect_public_order_events	faction_to_province_own	6.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_4	wh_main_effect_public_order_events	faction_to_province_own	7.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_5	wh_main_effect_public_order_events	faction_to_province_own	7.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_6	wh_main_effect_public_order_events	faction_to_province_own	8.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_7	wh_main_effect_public_order_events	faction_to_province_own	8.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_8	wh_main_effect_public_order_events	faction_to_province_own	9.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_9	wh_main_effect_public_order_events	faction_to_province_own	9.0000	start_turn_completed
rhox_araby_jaffar_conquer_bretonnia_10	wh_main_effect_public_order_events	faction_to_province_own	10.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	10.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_2	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	10.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_3	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	10.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_4	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	5.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_5	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	5.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_6	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	5.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_7	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	0.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_8	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	0.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_9	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	0.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_10	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-5.0000	start_turn_completed
rhox_araby_jaffar_conquer_araby_10	rhox_araby_jaffar_mehmed_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-5.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_2	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-5.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_3	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-5.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_4	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-10.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_5	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-10.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_6	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-10.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_7	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-10.0000	start_turn_completed
rhox_araby_jaffar_conquer_teb_8	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_province_own	-15.0000	start_turn_completed
