effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/ovn_araby_golden_magus				
rhox_araby_wh2_dlc11_ror_reward_1	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_2	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_3	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_4	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_5	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_6	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_7	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_8	rhox_araby_golden_magus_ror_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_bundle_sea_shanty_complete	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_bundle_sea_shanty_complete	wh2_dlc11_faction_political_diplomacy_mod_vampire_coast	faction_to_faction_own_unseen	50.0000	start_turn_completed
rhox_araby_bundle_sea_shanty_complete	wh3_main_effect_public_order_control_level	faction_to_province_own_unseen	15.0000	start_turn_completed
rhox_araby_bundle_sea_shanty_complete	wh_main_effect_force_stat_leadership	faction_to_force_own	10.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_champion_assist_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_champion_hinder_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_digtinary_assist_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_digtinary_hinder_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_engineer_assist_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_engineer_hinder_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_spy_assist_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
ovn_lord_trait_arb_golden_fleet	wh2_dlc11_effect_agent_action_enable_spy_hinder_province_dig_for_treasure	faction_to_character_own	1.0000	start_turn_completed
rhox_araby_bundle_stance_army_channelling_digging	wh3_main_effect_winds_of_magic_channelling_stance	force_to_force_own	15.0000	start_turn_completed
rhox_araby_bundle_stance_army_channelling_digging	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	10.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_8	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	10.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_8	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	10.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_7	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	-10.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_7	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	8.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_6	wh2_dlc14_effect_magic_cost_all_lores_percentage	faction_to_force_own_unseen	-10.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_6	wh_main_effect_character_stat_miscast	faction_to_force_own	-15.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_5	wh3_main_effect_character_campaign_experience_mod	faction_to_character_own	20.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_5	wh3_main_effect_character_experience_per_turn	faction_to_character_own	100.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_4	wh2_main_effect_region_enable_hostile_territory_attrition	faction_to_region_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_4	wh_main_effect_force_army_campaign_attrition_all_immunity	faction_to_force_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_3	wh_main_effect_force_stat_leadership	faction_to_force_own	8.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_3	wh_main_effect_force_stat_melee_attack	faction_to_force_own	8.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_3	wh_main_effect_force_stat_melee_defence	faction_to_force_own	8.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_2	wh2_main_effect_agent_recruitment_cost_mod_general	faction_to_province_own_unseen	-10.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_2	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_2	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_1	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	7.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_1	wh_main_effect_agent_cap_increase_wizard_arb_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_araby_wh2_dlc11_ror_reward_1	wh_main_effect_agent_enable_recruitment_wizard_arb_1	faction_to_province_own_unseen	1.0000	start_turn_completed
