bonus_value_id	effect	unit_set
#effect_bonus_value_ids_unit_sets_tables;0;db/effect_bonus_value_ids_unit_sets_tables/ovn_araby_only_tech		
unit_xp_mod	ovn_effect_tech_unit_xp_arb_arabyan_guard_global	arb_inf_arabyan_guard
unit_xp_mod	ovn_effect_tech_unit_xp_arb_arabyan_guard_global	arb_inf_arabyan_guard_ror
unit_xp_mod	ovn_effect_tech_unit_xp_arb_arabyan_guard	arb_inf_arabyan_guard
unit_xp_mod	ovn_effect_tech_unit_xp_arb_arabyan_guard	arb_inf_arabyan_guard_ror
unit_xp_mod	ovn_effect_tech_unit_xp_arb_elephants	arb_mon_elephant
unit_xp_mod	ovn_effect_tech_unit_xp_arb_elephants	arb_mon_war_elephant
upkeep_mod	ovn_effect_tech_upkeep_arb_camels	arb_cav_lancer_camels
upkeep_mod	ovn_effect_tech_upkeep_arb_camels	arb_cav_lancer_camels_ror
upkeep_mod	ovn_effect_tech_upkeep_arb_camels	arb_cav_archer_camels
upkeep_mod	ovn_effect_tech_upkeep_arb_camels	arb_cav_jezzail_camels
upkeep_mod	ovn_effect_tech_upkeep_arb_camels	arb_cav_sipahis
armour_mod	ovn_effect_tech_armour_arb_camels	arb_cav_lancer_camels
armour_mod	ovn_effect_tech_armour_arb_camels	arb_cav_lancer_camels_ror
armour_mod	ovn_effect_tech_armour_arb_camels	arb_cav_archer_camels
armour_mod	ovn_effect_tech_armour_arb_camels	arb_cav_jezzail_camels
armour_mod	ovn_effect_tech_armour_arb_camels	arb_cav_sipahis
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_corsairs
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_jezzails
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_jezzails_ror
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_cav_jezzail_camels
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_art_grand_bombard
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_art_grand_bombard_ror
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_mon_war_elephant_ror_2
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_art_naphtha_thrower
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_veh_naphtha_thrower_ror
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_corsairs
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_jezzails
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_jezzails_ror
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_cav_jezzail_camels
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_art_grand_bombard
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_art_grand_bombard_ror
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_mon_war_elephant_ror_2
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_art_naphtha_thrower
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_veh_naphtha_thrower_ror
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_cav_flying_carpets_ror
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_cav_flying_carpets_ror
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_naffatun_ror
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_gunpowder	arb_inf_naffatun_ror
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_inf_naffatun_ror
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_cav_flying_carpets_ror
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_inf_corsairs
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_inf_jezzails
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_inf_jezzails_ror
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_cav_jezzail_camels
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_art_grand_bombard
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_art_grand_bombard_ror
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_mon_war_elephant_ror_2
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_art_naphtha_thrower
reload	ovn_effect_tech_reload_time_reduction_arb_gunpowder	arb_veh_naphtha_thrower_ror
melee_defence_mod	ovn_effect_tech_melee_defence_arb_basic_infantry	arb_inf_arabyan_spearmen
melee_defence_mod	ovn_effect_tech_melee_defence_arb_basic_infantry	arb_inf_arabyan_warriors
melee_defence_mod	ovn_effect_tech_melee_defence_arb_basic_infantry	arb_inf_arabyan_bowmen
melee_defence_mod	ovn_effect_tech_melee_defence_arb_basic_infantry	arb_inf_naffatun_ror
melee_defence_mod	ovn_effect_tech_melee_defence_arb_basic_infantry	arb_inf_arabyan_warriors_ror
armour_mod	ovn_effect_tech_armour_arb_basic_infantry	arb_inf_arabyan_spearmen
armour_mod	ovn_effect_tech_armour_arb_basic_infantry	arb_inf_arabyan_warriors
armour_mod	ovn_effect_tech_armour_arb_basic_infantry	arb_inf_arabyan_bowmen
armour_mod	ovn_effect_tech_armour_arb_basic_infantry	arb_inf_naffatun_ror
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_inf_alrahem_nomads
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_inf_jezzails
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_inf_jezzails_ror
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_inf_southland_warriors
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_cav_lancer_camels
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_cav_lancer_camels_ror
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_cav_bedouin_scouts
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_cav_archer_camels
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_cav_jezzail_camels
melee_attack_mod	ovn_effect_tech_melee_attack_arb_nomads	arb_cav_arabyan_knights_ror
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_inf_alrahem_nomads
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_inf_jezzails
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_inf_jezzails_ror
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_inf_southland_warriors
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_cav_lancer_camels
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_cav_lancer_camels_ror
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_cav_bedouin_scouts
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_cav_archer_camels
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_cav_jezzail_camels
mod_land_movement_battle	ovn_effect_tech_speed_arb_nomads	arb_cav_arabyan_knights_ror
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_inf_arabyan_bowmen
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_inf_alrahem_nomads
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_cav_flying_carpets
missile_damage_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_cav_archer_camels
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_inf_arabyan_bowmen
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_inf_alrahem_nomads
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_cav_flying_carpets
missile_damage_ap_mod_mult	ovn_effect_tech_missile_strength_arb_bow_units	arb_cav_archer_camels
melee_attack_mod	ovn_effect_tech_melee_attack_arb_corsairs	arb_inf_corsairs
