effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/ovn_grudge_upgrade				
ovn_grudge_armour_effect	wh_main_effect_force_stat_armour	character_to_character_own	25.0000	start_turn_completed
ovn_grudge_armour_effect	wh_main_effect_force_stat_speed	character_to_character_own	-4.0000	start_turn_completed
ovn_grudge_armour_effect	wh2_dlc16_unit_upkeep	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_inf_effect	wh_main_effect_force_stat_leadership	character_to_character_own	16.0000	start_turn_completed
ovn_grudge_cross_effect	wh2_main_effect_ability_enable_smoke_bombs	character_to_character_own	1.0000	start_turn_completed
ovn_grudge_can_effect	wh_main_effect_force_stat_missile_resistance	character_to_character_own	40.0000	start_turn_completed
ovn_grudge_can_effect	wh_main_effect_force_stat_speed	character_to_character_own	-25.0000	start_turn_completed
ovn_grudge_can_effect	wh2_dlc16_unit_upkeep	character_to_character_own	5.0000	start_turn_completed
ovn_grudge_wep	wh_main_effect_force_stat_melee_attack	character_to_character_own	3.0000	start_turn_completed
ovn_grudge_wep	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000	start_turn_completed
ovn_grudge_wep	wh2_dlc16_unit_upkeep	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_ran	wh_main_effect_character_stat_range	character_to_character_own	20.0000	start_turn_completed
ovn_grudge_ran	wh2_dlc16_unit_upkeep	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_hel	wh_main_effect_character_stat_range	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_hel	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own_banner	1.0000	start_turn_completed
ovn_grudge_hel	wh2_dlc16_unit_upkeep	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_cav	wh_dlc08_effect_ability_enable_frenzy	character_to_character_own	1.0000	start_turn_completed
ovn_grudge_cav	wh_main_effect_force_stat_leadership	character_to_character_own	6.0000	start_turn_completed
ovn_grudge_cav	wh2_dlc16_unit_upkeep	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_horse	wh_main_effect_character_stat_speed	character_to_character_own	20.0000	start_turn_completed
ovn_grudge_horse	wh2_dlc16_unit_upkeep	character_to_character_own	5.0000	start_turn_completed
ovn_grudge_welf	wh_main_effect_character_stat_speed	character_to_character_own	15.0000	start_turn_completed
ovn_grudge_nuln_hal	wh_main_effect_force_stat_leadership	character_to_character_own	15.0000	start_turn_completed
ovn_grudge_ragnar	wh_main_effect_character_stat_physical_resistance	character_to_character_own	16.0000	start_turn_completed
ovn_grudge_ragnar	wh_main_effect_force_stat_fire_resistance	character_to_character_own	-10.0000	start_turn_completed
ovn_grudge_flagellants	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_flagellants	wh2_dlc16_unit_upkeep	character_to_character_own	-5.0000	start_turn_completed
ovn_grudge_carlsson	wh_main_effect_force_stat_melee_attack	character_to_character_own	5.0000	start_turn_completed
ovn_grudge_carlsson	wh_main_effect_force_stat_leadership	character_to_character_own	6.0000	start_turn_completed
ovn_grudge_carlsson	wh2_dlc16_unit_upkeep	character_to_character_own	5.0000	start_turn_completed
ovn_grudge_innercircle	wh2_dlc16_unit_upkeep	character_to_character_own	15.0000	start_turn_completed
ovn_grudge_innercircle	wh_main_effect_force_stat_melee_attack	character_to_character_own	6.0000	start_turn_completed
ovn_grudge_innercircle	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	5.0000	start_turn_completed
ovn_grudge_innercircle	wh_main_effect_force_stat_leadership	character_to_character_own	8.0000	start_turn_completed
ovn_grudge_skaven	wh2_main_effect_force_stat_leadership_vs_skaven	character_to_character_own	25.0000	start_turn_completed
ovn_grudge_skaven	wh2_dlc16_unit_upkeep	character_to_character_own	-5.0000	start_turn_completed
ovn_grudge_cavarmour	wh_main_effect_force_stat_armour	character_to_character_own	20.0000	start_turn_completed
ovn_grudge_cavarmour	wh_main_effect_force_stat_speed	character_to_character_own	-4.0000	start_turn_completed
ovn_grudge_cavarmour	wh2_dlc16_unit_upkeep	character_to_character_own	10.0000	start_turn_completed
ovn_grudge_cavarmour	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	10.0000	start_turn_completed
