character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/rhox_grudgebringer				
dwarf_envoy	wh3_main_faction_political_diplomacy_mod_kislev	1	character_to_faction_unseen	15.0000
dwarf_envoy	wh_main_faction_political_diplomacy_mod_empire	1	character_to_faction_unseen	15.0000
dwarf_envoy	wh_main_faction_political_diplomacy_mod_dwarfs	1	character_to_faction_unseen	15.0000
ceridan_innate	wh2_main_effect_grant_immortality_hero	1	character_to_character_own	1.0000
ceridan_innate	wh_main_effect_character_stat_missile_block	1	character_to_character_own	24.0000
ceridan_innate	wh_main_effect_attribute_enable_stalk	1	character_to_character_own	1.0000
ceridan_innate	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	8.0000
ceridan_skaven_scourge	wh2_main_effect_force_stat_leadership_vs_skaven	1	agent_to_parent_army_own	6.0000
ceridan_skaven_scourge	wh2_main_effect_force_stat_weapon_strength_vs_skaven	1	agent_to_parent_army_own	10.0000
ceridan_skaven_scourge	wh2_main_effect_force_stat_leadership_vs_skaven	2	agent_to_parent_army_own	12.0000
ceridan_skaven_scourge	wh2_main_effect_force_stat_weapon_strength_vs_skaven	2	agent_to_parent_army_own	15.0000
ceridan_skaven_scourge	wh2_main_effect_attribute_enable_causes_fear_vs_skv	2	character_to_character_own	1.0000
ceridan_natural_hunter	wh_main_effect_character_stat_bonus_vs_large	1	character_to_character_own	8.0000
ceridan_natural_hunter	wh_dlc05_effect_ability_enable_pray_of_anna_raema	1	character_to_character_own	15.0000
ceridan_lone_wolf	wh_main_effect_character_stat_speed	1	character_to_character_own	5.0000
ceridan_lone_wolf	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	4.0000
ceridan_lone_wolf	wh_main_effect_character_stat_physical_resistance	1	character_to_character_own	4.0000
ceridan_lone_wolf	wh_main_effect_character_stat_missile_resistance	2	character_to_character_own	10.0000
ceridan_lone_wolf	wh_main_effect_character_stat_melee_attack	2	character_to_character_own	8.0000
ceridan_lone_wolf	wh_main_effect_character_stat_physical_resistance	2	character_to_character_own	6.0000
ceridan_lone_wolf	wh_main_effect_character_stat_enable_magic_attacks	2	character_to_character_own	1.0000
ceridan_lone_wolf	wh_main_effect_character_stat_missile_resistance	3	character_to_character_own	15.0000
ceridan_lone_wolf	wh_main_effect_character_stat_melee_attack	3	character_to_character_own	12.0000
ceridan_lone_wolf	wh_main_effect_character_stat_physical_resistance	3	character_to_character_own	8.0000
ceridan_lone_wolf	wh_main_effect_character_stat_enable_magic_attacks	3	character_to_character_own	1.0000
ceridan_lone_wolf	wh_dlc05_effect_force_army_campaign_attrition_mountain_immunity	3	character_to_character_own	1.0000
engrol_innate	wh_main_faction_political_diplomacy_mod_dwarfs	1	faction_to_faction_own_unseen	5.0000
engrol_innate	wh3_main_effect_allegiance_points_mod_dwarfs	1	faction_to_faction_own_unseen	10.0000
engrol_innate	rhox_grudge_upkeep_reduction_all_dwf	1	agent_to_parent_army_own	-5.0000
engrol_innate	wh2_main_effect_grant_immortality_hero	1	character_to_character_own	1.0000
engrol_gold_tongue	wh2_dlc15_faction_diplomacy_bonus_all_order_factions	1	faction_to_faction_own_unseen	10.0000
engrol_gold_tongue	wh_main_effect_force_all_campaign_recruitment_cost_all	1	agent_to_parent_army_own	-5.0000
engrol_gold_tongue	wh2_dlc15_faction_diplomacy_bonus_all_order_factions	2	faction_to_faction_own_unseen	15.0000
engrol_gold_tongue	wh_main_effect_force_all_campaign_recruitment_cost_all	2	agent_to_parent_army_own	-10.0000
