set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_nomad		
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_immortality	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_01	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_02	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_03	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_04	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_05	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_06	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_unique_07	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_mentor	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_01	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_02	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_03	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_04	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_05	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_06	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_07	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_08	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_09	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_10	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_self_11	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_missile_0	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_missile_1	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_missile_2	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_01	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_02	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_03	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_04	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_05	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_06	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_01_01	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_01_02	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_01_03	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_01_04	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_01_05	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_02	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_03	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_04	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_05	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_06	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_07	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_08	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_09	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_10	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_11	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_12	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_13	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_14	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_15	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_16	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_17	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_18	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_19	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_20	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_21	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_22	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_innate_23	false
wh2_main_skill_node_set_arb_roy_nomad	wh2_main_skill_node_arb_nomad_campaign_actions_dummy	false
wh2_main_skill_node_set_arb_roy_nomad	wh3_main_agent_action_scaling_wh2_main_skill_node_arb_nomad	false
