set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_sheikh_mehmed		
ovn_skill_node_set_arb_sheikh_mehmed	wh3_dlc24_skill_node_all_mentor_lord	false
ovn_skill_node_set_arb_sheikh_mehmed	wh3_main_agent_action_scaling_wh_main_skill_node_arb_sheikh_mehmed	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_unique_skills_01	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_unique_skills_02	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_unique_skills_03	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_unique_skills_04	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_unique_skills_05	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_unique_skills_06	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_01	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_02	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_03	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_04	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_05	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_06	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_07	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_08	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_09	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_10	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_11	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_12	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_battle_13	false
ovn_skill_node_set_arb_sheikh_mehmed	wh_main_skill_node_arb_sheikh_mehmed_campaign_01	false
