set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_magicians		
ovn_skill_node_set_arb_magician_fire	wh3_main_agent_action_scaling_ovn_skill_node_arb_magician_fire	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_01	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_02	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_03	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_04	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_05	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_06	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_campaign_actions_dummy	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_immortality	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_05	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_06	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_07	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_08	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_09	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_10	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_11	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_12	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_13	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_14	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_innate_15	false
ovn_skill_node_set_arb_magician_fire	ovn_skill_node_arb_magician_fire_magic1_01	false
