set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_vizier_heavens		
wh_main_skill_node_set_arb_vizier_heavens	wh3_dlc24_skill_node_all_mentor_lord	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_mount_1	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_mount_2	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_mount_3	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_2	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_3	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_4	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_5	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_6	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_7	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_8	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_9	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_generic_10	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_uniques_01	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_uniques_02	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_uniques_03	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_dummy	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_01	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_02	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_03	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_04	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_05	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_06	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_09	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_10	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_07	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_08	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_magic_11	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_0	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_1_1	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_1_2	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_1_3	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_1_4	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_1_5	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_1_6	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_2	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_3_1	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_3_2	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_3_3	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_3_4	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_army_4	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_01	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_02	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_03	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_04	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_05	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_06	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_07	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_08	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_09	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_10	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_campaign_11	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_01	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_02	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_03	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_04	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_04_scim	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_04_elkalabad	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_05	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_06	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_07	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_08	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_09	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_10	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_11	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_12	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_13	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_14	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_15	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_16	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_17	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_18	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_19	false
wh_main_skill_node_set_arb_vizier_heavens	wh_skill_node_arb_vizier_heavens_innate_20	false
wh_main_skill_node_set_arb_vizier_heavens	wh3_main_agent_action_scaling_wh_skill_node_arb_vizier_heavens	false
