set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_golden_magus		
wh_main_skill_node_set_arb_golden_magus	wh3_dlc24_skill_node_all_mentor_lord	false
wh_main_skill_node_set_arb_golden_magus	wh_main_skill_node_set_arb_golden_magus_immortality	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_innate_01	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_innate_arb_golden_magus_anc_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_innate_arb_golden_magus_anc_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_mount_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_mount_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_generic_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_generic_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_generic_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_0	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_5	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_6	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_7	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_0	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_1_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_1_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_1_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_1_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_1_5	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_1_6	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_3_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_3_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_3_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_3_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_army_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_0	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_1_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_1_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_1_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_1_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_3_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_3_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_3_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_3_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_campaign_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_0	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_1_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_1_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_1_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_1_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_1_5	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_1_6	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_3_1	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_3_2	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_3_3	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_3_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_4	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_magic_dummy	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_00	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_01	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_02	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_03	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_04	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_05	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_06	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_07	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_08	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_09	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_personal_10	false
wh_main_skill_node_set_arb_golden_magus	wh3_main_agent_action_scaling_wh2_main_skill_node_arb_golden_magus	false
wh_main_skill_node_set_arb_golden_magus	wh2_main_skill_node_arb_golden_magus_unique_8	false
