set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_vizier_life		
wh_main_skill_node_set_arb_vizier_life	wh3_dlc24_skill_node_all_mentor_lord	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_mount_1	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_mount_2	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_mount_3	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_2	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_3	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_4	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_5	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_6	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_7	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_8	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_9	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_generic_10	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_uniques_01	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_uniques_02	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_uniques_03	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_dummy	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_01	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_02	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_03	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_04	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_05	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_06	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_09	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_10	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_07	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_08	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_magic_11	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_0	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_1_1	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_1_2	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_1_3	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_1_4	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_1_5	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_1_6	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_2	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_3_1	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_3_2	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_3_3	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_3_4	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_army_4	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_01	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_02	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_03	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_04	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_05	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_06	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_07	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_08	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_09	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_10	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_campaign_11	false
wh_main_skill_node_set_arb_vizier_life	wh3_main_agent_action_scaling_wh_skill_node_arb_vizier_life	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_01	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_02	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_03	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_04	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_04_scim	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_04_elkalabad	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_05	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_06	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_07	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_08	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_09	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_10	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_11	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_12	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_13	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_14	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_15	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_16	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_17	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_18	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_19	false
wh_main_skill_node_set_arb_vizier_life	wh_skill_node_arb_vizier_life_innate_20	false
