set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_arb_vizier_fire		
wh_main_skill_node_set_arb_vizier_fire	wh3_dlc24_skill_node_all_mentor_lord	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_mount_1	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_mount_2	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_mount_3	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_2	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_3	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_4	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_5	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_6	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_7	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_8	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_9	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_generic_10	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_uniques_01	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_uniques_02	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_uniques_03	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_dummy	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_01	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_02	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_03	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_04	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_05	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_06	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_09	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_10	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_07	false
wh_main_skill_node_set_arb_vizier_fire	wh_skill_node_arb_vizier_fire_magic_08	false
