unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/ovn_araby_only_characters					
			ovn_arb_cha_champion_0	mp_cap_group_heroes	false
			ovn_arb_cha_champion_1	mp_cap_group_heroes	false
			ovn_arb_cha_champion_2	mp_cap_group_heroes	false
			ovn_arb_cha_champion_3	mp_cap_group_heroes	false
			ovn_arb_cha_champion_3	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_champion_3	mp_cap_arb_mon_war_elephant	false
			ovn_arb_cha_champion_wazar_0	mp_cap_group_heroes	false
			ovn_arb_cha_champion_wazar_1	mp_cap_group_heroes	false
			ovn_arb_cha_champion_wazar_2	mp_cap_group_heroes	false
			ovn_arb_cha_champion_wazar_3	mp_cap_group_heroes	false
			ovn_arb_cha_champion_wazar_3	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_champion_wazar_3	mp_cap_arb_mon_war_elephant	false
			ovn_arb_cha_fatandira_0	mp_cap_group_ranged_units	false
			ovn_arb_cha_fatandira_1	mp_cap_group_ranged_units	false
			ovn_arb_cha_fatandira_2	mp_cap_group_ranged_units	false
			ovn_arb_cha_fatandira_2	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_fatandira_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_golden_magus_2	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_magician_desert_0	mp_cap_group_heroes	false
			ovn_arb_cha_magician_desert_1	mp_cap_group_heroes	false
			ovn_arb_cha_magician_desert_2	mp_cap_group_heroes	false
			ovn_arb_cha_magician_desert_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_magician_fire_0	mp_cap_group_heroes	false
			ovn_arb_cha_magician_fire_1	mp_cap_group_heroes	false
			ovn_arb_cha_magician_fire_2	mp_cap_group_heroes	false
			ovn_arb_cha_magician_fire_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_magician_heavens_0	mp_cap_group_heroes	false
			ovn_arb_cha_magician_heavens_1	mp_cap_group_heroes	false
			ovn_arb_cha_magician_heavens_2	mp_cap_group_heroes	false
			ovn_arb_cha_magician_heavens_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_magician_life_0	mp_cap_group_heroes	false
			ovn_arb_cha_magician_life_1	mp_cap_group_heroes	false
			ovn_arb_cha_magician_life_2	mp_cap_group_heroes	false
			ovn_arb_cha_magician_life_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_nomad_0	mp_cap_group_heroes	false
			ovn_arb_cha_nomad_0	mp_cap_group_ranged_units	false
			ovn_arb_cha_sheikh_2	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_sheikh_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_sheikh_3	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_sheikh_3	mp_cap_arb_mon_war_elephant	false
			ovn_arb_cha_vizier_desert_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_vizier_fire_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_vizier_heavens_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_vizier_life_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_magician_desert_0	arb_magicians	false
			ovn_arb_cha_magician_desert_1	arb_magicians	false
			ovn_arb_cha_magician_desert_2	arb_magicians	false
			ovn_arb_cha_magician_fire_0	arb_magicians	false
			ovn_arb_cha_magician_fire_1	arb_magicians	false
			ovn_arb_cha_magician_fire_2	arb_magicians	false
			ovn_arb_cha_magician_heavens_0	arb_magicians	false
			ovn_arb_cha_magician_heavens_1	arb_magicians	false
			ovn_arb_cha_magician_heavens_2	arb_magicians	false
			ovn_arb_cha_magician_life_0	arb_magicians	false
			ovn_arb_cha_magician_life_1	arb_magicians	false
			ovn_arb_cha_magician_life_2	arb_magicians	false
			ovn_arb_cha_sheikh_mehmed_2	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_sheikh_mehmed_2	mp_cap_group_flying_unit	false
			ovn_arb_cha_sheikh_mehmed_3	mp_cap_group_rare_single_entities	false
			ovn_arb_cha_sheikh_mehmed_3	mp_cap_arb_mon_war_elephant	false
			ovn_arb_cha_sultan_jaffar_0	wh3_dlc24_cth_dragons_human_form	false
