unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/ovn_araby_only_units_skill_upgrade					
			ovn_arb_art_grand_bombard	ovn_arb_settled_rank7	false
			ovn_arb_art_grand_bombard	ovn_arb_artillery	false
			ovn_arb_art_grand_bombard_ror	ovn_arb_settled_rank7_ror	false
			ovn_arb_art_grand_bombard_ror	ovn_arb_artillery	false
			ovn_arb_art_naphtha_thrower	ovn_arb_settled_rank7	false
			ovn_arb_art_naphtha_thrower	ovn_arb_artillery	false
			ovn_arb_art_quadballista	ovn_arb_settled_rank7	false
			ovn_arb_art_quadballista	ovn_arb_artillery	false
			ovn_arb_art_quadballista_ror	ovn_arb_settled_rank7_ror	false
			ovn_arb_art_quadballista_ror	ovn_arb_artillery	false
			ovn_arb_cav_arabyan_knights	ovn_arb_settled_rank7	false
			ovn_arb_cav_arabyan_knights	ovn_arb_cavalry_melee	false
			ovn_arb_cav_arabyan_knights_ror	ovn_arb_nomads_rank7_ror	false
			ovn_arb_cav_arabyan_knights_ror	ovn_arb_cavalry_melee	false
			ovn_arb_cav_archer_camels	ovn_arb_nomads_rank7	false
			ovn_arb_cav_archer_camels	ovn_arb_cavalry_ranged	false
			ovn_arb_cav_bedouin_scouts	ovn_arb_nomads_rank7	false
			ovn_arb_cav_bedouin_scouts	ovn_arb_cavalry_ranged	false
			ovn_arb_cav_flying_carpets	ovn_arb_magic_rank7	false
			ovn_arb_cav_flying_carpets	ovn_arb_cavalry_ranged	false
			ovn_arb_cav_flying_carpets_ror	ovn_arb_magic_rank7_ror	false
			ovn_arb_cav_flying_carpets_ror	ovn_arb_cavalry_ranged	false
			ovn_arb_cav_jezzail_camels	ovn_arb_nomads_rank7	false
			ovn_arb_cav_jezzail_camels	ovn_arb_cavalry_ranged	false
			ovn_arb_cav_lancer_camels	ovn_arb_nomads_rank7	false
			ovn_arb_cav_lancer_camels	ovn_arb_cavalry_melee	false
			ovn_arb_cav_lancer_camels_ror	ovn_arb_nomads_rank7_ror	false
			ovn_arb_cav_lancer_camels_ror	ovn_arb_cavalry_melee	false
			ovn_arb_cav_sipahis	ovn_arb_settled_rank7	false
			ovn_arb_cav_sipahis	ovn_arb_cavalry_melee	false
			ovn_arb_cav_sipahis_ror	ovn_arb_settled_rank7_ror	false
			ovn_arb_cav_sipahis_ror	ovn_arb_cavalry_melee	false
			ovn_arb_cav_waghzen	ovn_arb_beasts_rank7	false
			ovn_arb_cav_waghzen	ovn_arb_cavalry_melee	false
			ovn_arb_djinn_carriage	ovn_arb_magic_rank7	false
			ovn_arb_djinn_carriage	ovn_arb_artillery	false
			ovn_arb_inf_alrahem_nomads	ovn_arb_nomads_rank7	false
			ovn_arb_inf_alrahem_nomads	ovn_arb_infantry_advanced	false
			ovn_arb_inf_arabyan_bowmen	ovn_arb_settled_rank7	false
			ovn_arb_inf_arabyan_bowmen	ovn_arb_infantry_basic	false
			ovn_arb_inf_naffatun_ror	ovn_arb_settled_rank7_ror	false
			ovn_arb_inf_naffatun_ror	ovn_arb_infantry_basic	false
			ovn_arb_inf_arabyan_guard	ovn_arb_settled_rank7	false
			ovn_arb_inf_arabyan_guard	ovn_arb_infantry_advanced	false
			ovn_arb_inf_arabyan_guard_ror	ovn_arb_settled_rank7_ror	false
			ovn_arb_inf_arabyan_guard_ror	ovn_arb_infantry_advanced	false
			ovn_arb_inf_arabyan_spearmen	ovn_arb_settled_rank7	false
			ovn_arb_inf_arabyan_spearmen	ovn_arb_infantry_basic	false
			ovn_arb_inf_arabyan_warriors	ovn_arb_settled_rank7	false
			ovn_arb_inf_arabyan_warriors	ovn_arb_infantry_basic	false
			ovn_arb_inf_corsairs	ovn_arb_settled_rank7	false
			ovn_arb_inf_corsairs	ovn_arb_infantry_basic	false
			ovn_arb_inf_dervishers	ovn_arb_magic_rank7	false
