key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/ovn_albion									
dural_battle_01		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
dural_battle_02		elo_warrior_culture		4	1		0	0	true
dural_battle_03		elo_guardians_land		4	2		0	0	true
dural_battle_04		elo_monster_support		4	3		0	0	true
dural_battle_05		elo_noble_saveages		4	4		0	0	true
dural_battle_06		elo_ranged_specialists		4	5		0	0	true
dural_battle_07		elo_fast_raiders		4	6		0	0	true
dural_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
dural_battle_09		elo_hunters_r7		4	8		0	0	true
dural_battle_10		elo_monsters_r7		4	9		0	0	true
dural_battle_11		elo_riders_r7		4	10		0	0	true
dural_battle_12		elo_champions_r7		4	11		0	0	true
dural_battle_13		elo_albion_warcry		4	12		0	1	true
dural_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
dural_campaign_02		wh_main_skill_emp_lord_campaign_fervent		5	1		0	0	true
dural_campaign_03		wh_main_skill_brt_lord_campaign_justiciar		5	2		0	0	true
dural_campaign_04		wh_main_skill_brt_lord_campaign_steward_of_the_realm		5	3		0	0	true
dural_campaign_05		wh_main_skill_emp_lord_campaign_leader_of_renown		5	4		0	0	true
dural_campaign_06		wh_main_skill_all_lord_campaign_irrepressible		5	5		0	4	true
dural_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
dural_campaign_08		wh_main_skill_emp_lord_campaign_logistician		5	7		0	0	true
dural_campaign_09		shadows_fen		5	8		0	0	true
dural_campaign_10		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
dural_campaign_11		wh2_main_skill_LL_self_defense		5	10		0	4	true
dural_magic_01		truth_spell_wings_fate_lord		2	0		0	0	true
dural_magic_02		truthsayer_lore_attribute		2	1		0	0	true
dural_magic_03		truth_spell_valor_lord		2	2		0	0	true
dural_magic_04		truth_spell_boon_courage_lord		2	3		0	0	true
dural_magic_05		truth_spell_protection_lord		2	4		0	0	true
dural_magic_06		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
dural_magic_07		wh_main_skill_all_magic_all_07_earthing		2	8		0	0	true
dural_magic_08		wh_main_skill_all_magic_all_08_power_drain		2	9		0	0	true
dural_magic_09		truth_spell_gift_life_lord		2	6		0	0	true
dural_magic_10		truth_spell_voice_command_lord		2	7		0	0	true
dural_magic_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
dural_magic_12		wh_main_skill_all_magic_truth_dummy_wings_valor		2	11		1	0	false
dural_generic_01		endless_conflict		0	4		0	0	true
dural_generic_02		elo_fast_reflexes		0	6		0	0	true
dural_generic_03		wh_main_skill_all_lord_battle_brass-lunged		0	7		0	0	true
dural_generic_04		elo_protective_charms		0	5		0	0	true
dural_generic_05		dural_mount_horse		0	3		0	0	true
dural_generic_06		dural_mount_chariot		0	2		0	0	true
dural_generic_07		wh3_main_skill_all_mentor_lord		0	12		0	0	true
dural_loremaster		dural_loremaster		0	8		0	0	true
dural_item_01		elo_staff_of_dural_durak		0	0		0	0	false
dural_item_02		elo_amulet_old_ones		0	1		0	0	false
dural_innate_first_truthsayer		dural_innate_first_truthsayer		7	0		1	0	false
dural_unique_01		dural_mentor		1	0		0	0	true
dural_unique_02		dural_giant_friend		1	1		0	0	true
dural_unique_03		dural_control_bogs		1	2		0	0	true
dural_unique_04		dural_healer		1	3		0	0	true
dural_unique_05		dural_heir_old_ones		1	4		0	0	true
dural_unique_06		dural_true_master		1	5		0	4	true
dural_unique_07		dural_leader_circle		1	6		0	0	true
morrigan_battle_01		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
morrigan_battle_02		elo_warrior_culture		4	1		0	0	true
morrigan_battle_03		elo_guardians_land		4	2		0	0	true
morrigan_battle_04		elo_monster_support		4	3		0	0	true
morrigan_battle_05		elo_noble_saveages		4	4		0	0	true
morrigan_battle_06		elo_ranged_specialists		4	5		0	0	true
morrigan_battle_07		elo_fast_raiders		4	6		0	0	true
morrigan_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
morrigan_battle_09		elo_hunters_r7		4	8		0	0	true
morrigan_battle_10		elo_monsters_r7		4	9		0	0	true
morrigan_battle_11		elo_riders_r7		4	10		0	0	true
morrigan_battle_12		elo_champions_r7		4	11		0	0	true
morrigan_battle_13		elo_albion_warcry		4	12		0	1	true
morrigan_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
morrigan_campaign_02		wh_main_skill_emp_lord_campaign_fervent		5	1		0	0	true
morrigan_campaign_03		wh_main_skill_brt_lord_campaign_justiciar		5	2		0	0	true
morrigan_campaign_04		wh_main_skill_grn_lord_campaign_looter		5	3		0	0	true
morrigan_campaign_05		wh_main_skill_emp_lord_campaign_leader_of_renown		5	4		0	0	true
morrigan_campaign_06		wh2_main_skill_def_campaign_draftmaster		5	5		0	4	true
morrigan_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
morrigan_campaign_08		wh_main_skill_emp_lord_campaign_logistician		5	7		0	0	true
morrigan_campaign_09		shadows_fen		5	8		0	0	true
morrigan_campaign_10		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
morrigan_campaign_11		wh2_main_skill_LL_self_defense		5	10		0	4	true
morrigan_innate		morrigan_innate		6	3		1	0	false
morrigan_magic_1		wh_main_skill_all_magic_death_01_spirit_leech		2	0		0	0	true
morrigan_magic_2		wh_dlc03_skill_magic_beasts_wild_heart		2	1		0	0	true
morrigan_magic_3		wh2_main_skill_magic_beasts_flock_of_doom_lord		2	2		0	0	true
morrigan_magic_4		wh2_main_skill_magic_shadow_enfeebling_foe_lord		2	3		0	0	true
morrigan_magic_5		wh2_main_skill_all_magic_death_05_doom_and_darkness_lord		2	4		0	0	true
morrigan_magic_6		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
morrigan_magic_7		wh_main_skill_all_magic_all_07_earthing		2	8		0	0	true
morrigan_magic_8		wh_main_skill_all_magic_all_08_power_drain		2	9		0	0	true
morrigan_magic_9		wh2_main_skill_magic_shadow_pit_of_shades_lord		2	6		0	0	true
morrigan_magic_10		wh2_main_skill_magic_beasts_transformation_of_kadon_lord		2	7		0	0	true
morrigan_magic_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
morrigan_magic_12		morrigan_flock_leech_dummy		2	11		1	0	false
morrigan_unique_01		endless_conflict		0	3		0	0	true
morrigan_unique_02		elo_fast_reflexes		0	5		0	0	true
