key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/obo_grudgebringers_luther									
wh3_main_agent_action_scaling_wh_main_skill_node_set_emp_luther_flamenstrike		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
wh_main_skill_node_emp_luther_flamenstrike_campaign_01		wh2_main_skill_all_hero_assist_army_scouting		5	0		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_campaign_02		wh2_main_skill_all_hero_passive_spread_corruption		5	1		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_campaign_03		wh2_main_skill_all_hero_hinder_settlement_assault_garrison		5	2		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_campaign_04		wh2_main_skill_all_hero_hinder_agent_assassinate		5	3		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_campaign_05		wh2_main_skill_all_hero_hinder_army_assault_units		5	4		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_immortality		wh2_main_skill_all_immortality_hero		0	4		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_innate_01		ovn_luthor_innate		6	0		1	0	false
wh_main_skill_node_emp_luther_flamenstrike_magic1_01		wh_main_skill_all_magic_fire_01_fireball		2	0		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_02		wh_main_skill_all_magic_fire_04_kindleflame		2	1		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_03		wh_main_skill_all_magic_fire_02_cascading_fire-cloak		2	2		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_04		wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin		2	3		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_05		wh_main_skill_all_magic_fire_05_the_burning_head		2	4		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_06		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_07		wh_main_skill_all_magic_all_07_earthing		2	8		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_08		wh_main_skill_all_magic_all_08_power_drain		2	9		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_09		wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning		2	6		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_10		wh_main_skill_all_magic_fire_10_flame_storm		2	7		0	0	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit		2	10		0	4	true
wh_main_skill_node_emp_luther_flamenstrike_magic1_dummy		wh_main_skill_all_magic_fire_dummy_fireball		2	11		1	0	false
wh_main_skill_node_emp_luther_flamenstrike_unique_03		wh_main_skill_emp_all_unique_sigmars_ward		0	3		0	0	true
ovn_grudge_skill_node_luther_campaign_actions_dummy_bright_wizard		rhox_dummy_all_action_luther		8	0		1	0	false
ovn_grudge_skill_node_luther_flamenstrike_unique_01		ovn_grudge_skill_node_luther_flamenstrike_unique_01		1	0		0	0	true
ovn_grudge_skill_node_luther_flamenstrike_unique_02		ovn_grudge_skill_node_luther_flamenstrike_unique_02		1	1		0	1	true
ovn_grudge_skill_node_luther_flamenstrike_unique_03		ovn_grudge_skill_node_luther_flamenstrike_unique_03		1	2		0	1	true
ovn_grudge_skill_node_luther_flamenstrike_unique_04		ovn_grudge_skill_node_luther_flamenstrike_unique_04		1	3		0	1	true
ovn_grudge_skill_node_luther_flamenstrike_unique_05		ovn_grudge_skill_node_luther_flamenstrike_unique_05		1	4		0	1	true
ovn_grudge_skill_node_luther_flamenstrike_unique_06		ovn_grudge_skill_node_luther_flamenstrike_unique_06		1	5		0	4	true
ovn_grudge_ai_immortality_luther		rhox_ovn_grudgebringer_immortal_for_ai		90	0		0	0	false
ovn_grudge_skill_node_luther_flamenstrike_mount		luther_flamenstrike_mount		0	2		0	0	true
