key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/ovn_araby_only						
345369065	ovn_arb_port_1	ovn_arb_inf_corsairs	0	0		false
345369066	ovn_arb_port_2	ovn_arb_inf_corsairs	0	0		false
345369067	ovn_arb_port_2	wh3_main_ogr_inf_maneaters_0	0	0		false
345369068	ovn_arb_port_2	wh3_main_ogr_inf_maneaters_3	0	0		false
345369069	ovn_arb_port_3	ovn_arb_inf_corsairs	0	0		false
345369070	ovn_arb_port_3	wh3_main_ogr_inf_maneaters_0	0	0		false
345369071	ovn_arb_port_3	wh3_main_ogr_inf_maneaters_3	0	0		false
345369072	ovn_arb_city_barracks_1	ovn_arb_inf_arabyan_warriors	0	0		false
345369073	ovn_arb_city_barracks_2	ovn_arb_inf_arabyan_warriors	0	0		false
345369074	ovn_arb_city_barracks_2	ovn_arb_cav_arabyan_knights	0	0		false
345369075	ovn_arb_city_barracks_3	ovn_arb_inf_arabyan_warriors	0	0		false
345369076	ovn_arb_city_barracks_3	ovn_arb_cav_arabyan_knights	0	0		false
345369077	ovn_arb_city_barracks_3	ovn_arb_inf_arabyan_guard	0	0		false
345369078	ovn_arb_city_barracks_4	ovn_arb_inf_arabyan_warriors	0	0		false
345369079	ovn_arb_city_barracks_4	ovn_arb_cav_arabyan_knights	0	0		false
345369080	ovn_arb_city_barracks_4	ovn_arb_inf_arabyan_guard	0	0		false
345369081	ovn_arb_city_barracks_4	ovn_arb_cav_sipahis	0	0		false
345369082	ovn_arb_nomad_infantry_2	ovn_arb_inf_alrahem_nomads	0	0		false
345369083	ovn_arb_nomad_infantry_2	ovn_arb_inf_jezzails	0	0		false
345369084	ovn_arb_nomad_infantry_3	ovn_arb_inf_alrahem_nomads	0	0		false
345369085	ovn_arb_nomad_infantry_3	ovn_arb_inf_jezzails	0	0		false
345369086	ovn_arb_nomad_infantry_3	ovn_arb_inf_southland_warriors	0	0		false
345369087	ovn_arb_nomad_cavalry_1	ovn_arb_cav_lancer_camels	0	0		false
345369088	ovn_arb_nomad_cavalry_2	ovn_arb_cav_lancer_camels	0	0		false
345369089	ovn_arb_nomad_infantry_1	ovn_arb_cav_bedouin_scouts	0	0		false
345369090	ovn_arb_nomad_cavalry_2	ovn_arb_cav_archer_camels	0	0		false
345369091	ovn_arb_nomad_cavalry_3	ovn_arb_cav_lancer_camels	0	0		false
345369092	ovn_arb_nomad_infantry_2	ovn_arb_cav_bedouin_scouts	0	0		false
345369093	ovn_arb_nomad_cavalry_3	ovn_arb_cav_archer_camels	0	0		false
345369094	ovn_arb_nomad_cavalry_3	ovn_arb_cav_jezzail_camels	0	0		false
345369095	ovn_arb_nomad_cavalry_4	ovn_arb_cav_lancer_camels	0	0		false
345369096	ovn_arb_nomad_infantry_3	ovn_arb_cav_bedouin_scouts	0	0		false
345369097	ovn_arb_nomad_cavalry_4	ovn_arb_cav_archer_camels	0	0		false
345369098	ovn_arb_nomad_cavalry_4	ovn_arb_cav_jezzail_camels	0	0		false
345369099	ovn_arb_nomad_cavalry_4	ovn_arb_cav_waghzen	0	0		false
345369100	ovn_arb_nomad_infantry_2	ovn_arb_inf_dervishers	0	0		false
345369101	ovn_arb_djinn_1	ovn_arb_cav_flying_carpets	0	0		false
345369102	ovn_arb_nomad_infantry_3	ovn_arb_inf_dervishers	0	0		false
345369103	ovn_arb_djinn_2	ovn_arb_cav_flying_carpets	0	0		false
345369104	ovn_arb_djinn_2	ovn_arb_mon_enchanted_rope	0	0		false
345369105	ovn_arb_djinn_2	ovn_arb_mon_genie	0	0		false
345369107	ovn_arb_djinn_3	ovn_arb_cav_flying_carpets	0	0		false
345369108	ovn_arb_djinn_3	ovn_arb_mon_enchanted_rope	0	0		false
345369109	ovn_arb_djinn_3	ovn_arb_mon_genie	0	0		false
345369110	ovn_arb_djinn_3	ovn_arb_djinn_carriage	0	0		false
345369111	ovn_arb_elephants_1	ovn_arb_mon_elephant	0	0		false
345369112	ovn_arb_elephants_2	ovn_arb_mon_elephant	0	0		false
345369113	ovn_arb_elephants_2	ovn_arb_mon_war_elephant	0	0		false
345369114	ovn_arb_elephants_2	ovn_arb_mon_giant_vulture_feral	0	0		false
345369115	ovn_arb_artillery_1	ovn_arb_art_quadballista	0	0		false
345369116	ovn_arb_artillery_2	ovn_arb_art_quadballista	0	0		false
345369117	ovn_arb_artillery_2	ovn_arb_art_grand_bombard	0	0		false
345369118	ovn_arb_artillery_3	ovn_arb_art_quadballista	0	0		false
345369119	ovn_arb_artillery_3	ovn_arb_art_grand_bombard	0	0		false
345369120	ovn_arb_artillery_3	ovn_arb_art_naphtha_thrower	0	0		false
345369121	ovn_arb_slaves_1	ovn_arb_inf_sharkas_slaves	0	0		false
345369226	ovn_arb_slaves_2	ovn_arb_inf_sharkas_slaves	0	0		false
345369227	ovn_arb_slaves_2	ovn_arb_inf_pit_fighters	0	0		false
