key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/ovn_araby_settlement_recruitment						
345369122	ovn_arb_settlement_major_1	ovn_arb_inf_arabyan_spearmen	0	0		false
345369123	ovn_arb_settlement_major_1	ovn_arb_inf_arabyan_bowmen	0	0		false
345369124	ovn_arb_settlement_major_2	ovn_arb_inf_arabyan_spearmen	0	0		false
345369125	ovn_arb_settlement_major_2	ovn_arb_inf_arabyan_bowmen	0	0		false
345369128	ovn_arb_settlement_major_3	ovn_arb_inf_arabyan_spearmen	0	0		false
345369129	ovn_arb_settlement_major_3	ovn_arb_inf_arabyan_bowmen	0	0		false
345369130	ovn_arb_settlement_major_4	ovn_arb_inf_arabyan_spearmen	0	0		false
345369131	ovn_arb_settlement_major_4	ovn_arb_inf_arabyan_bowmen	0	0		false
345369148	ovn_arb_settlement_major_5	ovn_arb_inf_arabyan_spearmen	0	0		false
345369149	ovn_arb_settlement_major_5	ovn_arb_inf_arabyan_bowmen	0	0		false
345369150	ovn_arb_settlement_minor_1	ovn_arb_inf_arabyan_spearmen	0	0		false
345369151	ovn_arb_settlement_minor_1	ovn_arb_inf_arabyan_bowmen	0	0		false
345369152	ovn_arb_settlement_minor_2	ovn_arb_inf_arabyan_spearmen	0	0		false
345369153	ovn_arb_settlement_minor_2	ovn_arb_inf_arabyan_bowmen	0	0		false
345369154	ovn_arb_settlement_minor_3	ovn_arb_inf_arabyan_spearmen	0	0		false
345369155	ovn_arb_settlement_minor_3	ovn_arb_inf_arabyan_bowmen	0	0		false
345369156	ovn_arb_special_settlement_al_haikk_1	ovn_arb_inf_arabyan_spearmen	0	0		false
345369157	ovn_arb_special_settlement_al_haikk_1	ovn_arb_inf_arabyan_bowmen	0	0		false
345369158	ovn_arb_special_settlement_al_haikk_2	ovn_arb_inf_arabyan_spearmen	0	0		false
345369159	ovn_arb_special_settlement_al_haikk_2	ovn_arb_inf_arabyan_bowmen	0	0		false
345369160	ovn_arb_special_settlement_al_haikk_3	ovn_arb_inf_arabyan_spearmen	0	0		false
345369161	ovn_arb_special_settlement_al_haikk_3	ovn_arb_inf_arabyan_bowmen	0	0		false
345369162	ovn_arb_special_settlement_al_haikk_4	ovn_arb_inf_arabyan_spearmen	0	0		false
345369163	ovn_arb_special_settlement_al_haikk_4	ovn_arb_inf_arabyan_bowmen	0	0		false
345369164	ovn_arb_special_settlement_al_haikk_5	ovn_arb_inf_arabyan_spearmen	0	0		false
345369165	ovn_arb_special_settlement_al_haikk_5	ovn_arb_inf_arabyan_bowmen	0	0		false
345369166	ovn_special_golden_magus_paradise_1	ovn_arb_inf_arabyan_spearmen	0	0		false
