character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_araby_only				
ovn_skill_magic_desert_blessing_of_the_elements	ovn_effect_ability_enable_blessing_of_the_elements	1	character_to_character_own	1.0000
ovn_skill_magic_desert_mirage_dummy	ovn_effect_magic_desert_enable_mirage	1	character_to_character_own	1.0000
ovn_skill_magic_desert_mirage_dummy	ovn_effect_magic_desert_enable_burning_hands	1	character_to_character_own	1.0000
ovn_skill_magic_desert_mirage	ovn_effect_magic_desert_enable_mirage_upgraded	1	character_to_character_own	1.0000
ovn_skill_magic_desert_mirage	ovn_effect_magic_desert_cooldown_mirage	1	character_to_character_own	-30.0000
ovn_skill_magic_desert_mirage	ovn_effect_magic_desert_miscast_reduction_mirage_upgraded	2	character_to_character_own	-15.0000
ovn_skill_magic_desert_mirage	ovn_effect_magic_desert_enable_mirage_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_mirage	ovn_effect_magic_desert_uses_mod_mirage	2	character_to_character_own	1.0000
ovn_skill_magic_desert_mirage	ovn_effect_magic_desert_cooldown_mirage	2	character_to_character_own	-50.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_enable_sunstrike	1	character_to_character_own	1.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_enable_sunstrike_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_cooldown_sunstrike	2	character_to_character_own	-30.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_miscast_reduction_sunstrike_upgraded	3	character_to_character_own	-15.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_enable_sunstrike_upgraded	3	character_to_character_own	1.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_reduce_wom_cost_sunstrike	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_reduce_wom_cost_sunstrike_upgraded	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_sunstrike	ovn_effect_magic_desert_cooldown_sunstrike	3	character_to_character_own	-50.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_enable_sunstrike_upgraded	1	character_to_character_own	1.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_cooldown_sunstrike	1	character_to_character_own	-30.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_enable_sunstrike	1	character_to_character_own	1.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_miscast_reduction_sunstrike_upgraded	2	character_to_character_own	-15.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_enable_sunstrike_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_reduce_wom_cost_sunstrike	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_reduce_wom_cost_sunstrike_upgraded	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_sunstrike_lord	ovn_effect_magic_desert_cooldown_sunstrike	2	character_to_character_own	-50.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_enable_sandstorm	1	character_to_character_own	1.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_cooldown_sandstorm	2	character_to_character_own	-30.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_enable_sandstorm_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_cooldown_sandstorm	3	character_to_character_own	-50.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_miscast_reduction_sandstorm_upgraded	3	character_to_character_own	-15.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_enable_sandstorm_upgraded	3	character_to_character_own	1.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_reduce_wom_cost_sandstorm	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_sandstorm	ovn_effect_magic_desert_reduce_wom_cost_sandstorm_upgraded	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_cooldown_sandstorm	1	character_to_character_own	-30.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_enable_sandstorm	1	character_to_character_own	1.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_enable_sandstorm_upgraded	1	character_to_character_own	1.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_cooldown_sandstorm	2	character_to_character_own	-50.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_miscast_reduction_sandstorm_upgraded	2	character_to_character_own	-15.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_enable_sandstorm_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_reduce_wom_cost_sandstorm	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_sandstorm_lord	ovn_effect_magic_desert_reduce_wom_cost_sandstorm_upgraded	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_enable_quicksand	1	character_to_character_own	1.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_cooldown_quicksand	2	character_to_character_own	-30.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_enable_quicksand_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_cooldown_quicksand	3	character_to_character_own	-50.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_miscast_reduction_quicksand_upgraded	3	character_to_character_own	-15.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_enable_quicksand_upgraded	3	character_to_character_own	1.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_reduce_wom_cost_quicksand	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_quicksand	ovn_effect_magic_desert_reduce_wom_cost_quicksand_upgraded	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_cooldown_quicksand	1	character_to_character_own	-30.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_enable_quicksand	1	character_to_character_own	1.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_enable_quicksand_upgraded	1	character_to_character_own	1.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_cooldown_quicksand	2	character_to_character_own	-50.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_miscast_reduction_quicksand_upgraded	2	character_to_character_own	-15.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_enable_quicksand_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_reduce_wom_cost_quicksand	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_quicksand_lord	ovn_effect_magic_desert_reduce_wom_cost_quicksand_upgraded	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_enable_burning_hands	1	character_to_character_own	1.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_cooldown_burning_hands	2	character_to_character_own	-30.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_enable_burning_hands_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_cooldown_burning_hands	3	character_to_character_own	-50.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_miscast_reduction_burning_hands_upgraded	3	character_to_character_own	-15.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_enable_burning_hands_upgraded	3	character_to_character_own	1.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_reduce_wom_cost_burning_hands	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_burning_hands	ovn_effect_magic_desert_reduce_wom_cost_burning_hands_upgraded	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_cooldown_burning_hands	1	character_to_character_own	-30.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_enable_burning_hands	1	character_to_character_own	1.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_enable_burning_hands_upgraded	1	character_to_character_own	1.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_cooldown_burning_hands	2	character_to_character_own	-50.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_miscast_reduction_burning_hands_upgraded	2	character_to_character_own	-15.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_enable_burning_hands_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_reduce_wom_cost_burning_hands	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_burning_hands_lord	ovn_effect_magic_desert_reduce_wom_cost_burning_hands_upgraded	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_enable_curse_of_the_djinn	1	character_to_character_own	1.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_cooldown_curse_of_the_djinn	2	character_to_character_own	-30.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_enable_curse_of_the_djinn_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_cooldown_curse_of_the_djinn	3	character_to_character_own	-50.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_miscast_reduction_curse_of_the_djinn_upgraded	3	character_to_character_own	-15.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_enable_curse_of_the_djinn_upgraded	3	character_to_character_own	1.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_reduce_wom_cost_curse_of_the_djinn	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_curse_of_the_djinn	ovn_effect_magic_desert_reduce_wom_cost_curse_of_the_djinn_upgraded	3	character_to_character_own	-2.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_cooldown_curse_of_the_djinn	1	character_to_character_own	-30.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_enable_curse_of_the_djinn	1	character_to_character_own	1.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_enable_curse_of_the_djinn_upgraded	1	character_to_character_own	1.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_cooldown_curse_of_the_djinn	2	character_to_character_own	-50.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_miscast_reduction_curse_of_the_djinn_upgraded	2	character_to_character_own	-15.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_enable_curse_of_the_djinn_upgraded	2	character_to_character_own	1.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_reduce_wom_cost_curse_of_the_djinn	2	character_to_character_own	-2.0000
ovn_skill_magic_desert_curse_of_the_djinn_lord	ovn_effect_magic_desert_reduce_wom_cost_curse_of_the_djinn_upgraded	2	character_to_character_own	-2.0000
ovn_skill_arb_all_unique_ward_of_the_one	wh_main_effect_character_stat_missile_resistance	1	character_to_character_own	10.0000
ovn_skill_arb_magician_unique_magician_life_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_life_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_desert_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_desert_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_fire_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_fire_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_heavens_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0000
ovn_skill_innate_arb_decadent	wh3_main_effect_character_stat_unit_mass_percentage_mod	1	character_to_character_own	15.0000
ovn_skill_innate_arb_decadent	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	character_to_character_own	25.0000
ovn_skill_arb_lord_mount_horse	wh_main_effect_enable_mount_barded_warhorse	1	character_to_character_own	1.0000
ovn_skill_arb_caravan_master_mount_horse	wh_main_effect_enable_mount_barded_warhorse	1	character_to_character_own	1.0000
roy_skill_arb_hero_innate_01	ovn_effect_tech_weapon_strength_arb_sharkas_slaves_pit_fighters	1	agent_to_parent_army_own	10.0000
roy_skill_arb_hero_innate_01	ovn_effect_tech_leadership_arb_sharkas_slaves_pit_fighters	1	agent_to_parent_army_own	5.0000
roy_skill_arb_hero_innate_02	wh_main_effect_character_stat_leadership	1	character_to_character_own	2.0000
roy_skill_arb_hero_innate_02	ovn_effect_tech_unit_xp_arb_arabyan_guard	1	agent_to_parent_army_own	3.0000
roy_skill_arb_hero_innate_03	wh_main_effect_character_stat_charge_bonus_add	1	character_to_character_own	10.0000
roy_skill_arb_hero_innate_03	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	5.0000
roy_skill_arb_hero_innate_04	wh2_main_effect_force_all_campaign_sacking_income	1	agent_to_parent_army_general_own	10.0000
roy_skill_arb_hero_innate_04	wh_main_effect_force_all_campaign_raid_income	1	character_to_force_own_alt_text	20.0000
roy_skill_arb_hero_innate_05	wh_main_effect_attribute_enable_immune_to_psychology	1	character_to_character_own	1.0000
roy_skill_arb_hero_innate_05	wh_main_effect_character_stat_leadership	1	character_to_character_own	3.0000
roy_skill_arb_hero_innate_06	wh_main_effect_technology_research_points	1	character_to_faction_unseen	5.0000
roy_skill_arb_hero_innate_07	wh2_main_effect_attribute_enable_causes_fear_vs_human	1	character_to_character_own	1.0000
roy_skill_arb_hero_innate_07	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	15.0000
roy_skill_arb_hero_innate_08	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	character_to_force_regionwide_own	35.0000
roy_skill_arb_hero_innate_08	wh_main_effect_agent_field_line_of_sight_mod	1	character_to_character_own	10.0000
roy_skill_arb_hero_innate_09	wh_main_effect_force_all_campaign_sacking_income	1	agent_to_parent_army_general_own	10.0000
roy_skill_arb_hero_innate_09	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	agent_to_parent_army_general_own	5.0000
