character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_arb_sultan_jaffar				
ovn_araby_unyeilding_stride	wh_main_effect_force_stat_vigour_loss_reduction	1	general_to_force_own	-33.0000
ovn_araby_Friend_Of_Evil	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	1	faction_to_character_own	5.0000
ovn_araby_Friend_Of_Evil	wh_main_effect_agent_field_line_of_sight_mod	1	character_to_character_own	10.0000
ovn_araby_Friend_Of_Evil	wh3_dlc23_faction_political_diplomacy_mod_chaos_dwarfs_chaos_norsca	1	character_to_faction_unseen	30.0000
ovn_araby_Friend_Of_Evil	ovn_effect_faction_political_diplomacy_mod_kairos	1	character_to_faction_unseen	50.0000
ovn_araby_Friend_Of_Evil	wh2_main_faction_political_diplomacy_mod_skaven	1	character_to_faction_unseen	50.0000
ovn_jaffar_innate	wh2_main_effect_building_upkeep_reduction_arb_OtF_khemri_elite_guard	1	general_to_force_own	-50.0000
ovn_jaffar_innate	ovn_effect_ability_enable_guardian_palace_guards	1	general_to_force_own	1.0000
ovn_jaffar_innate	wh_main_effect_force_stat_charge_bonus_pct	1	general_to_force_own	10.0000
arb_jaffar_unique_0	wh_main_effect_public_order_characters_negative	1	character_to_province_enemy	-3.0000
arb_jaffar_unique_0	wh2_main_effect_public_order_characters_factionwide	1	character_to_province_own_factionwide	2.0000
arb_jaffar_unique_0	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	faction_to_character_own	5.0000
arb_jaffar_unique_1	wh3_main_effect_economy_gdp_mod_slaves	1	faction_to_region_own	5.0000
arb_jaffar_unique_1	wh_main_effect_force_all_campaign_captives	1	character_to_force_own_unseen	35.0000
arb_jaffar_unique_1	ovn_effect_tech_upkeep_reduction_arb_sharkas_slaves_pit_fighters	1	character_to_force_own_unseen	-30.0000
arb_jaffar_unique_2	arb_jaffar_serpent_guard_melee	1	general_to_force_own	5.0000
arb_jaffar_unique_2	arb_jaffar_serpent_guard_defence	1	general_to_force_own	5.0000
arb_jaffar_unique_3	wh_main_effect_character_stat_leadership_aura_size	1	character_to_character_own	30.0000
arb_jaffar_unique_3	wh_main_effect_character_stat_aura_leadership_effect	1	character_to_character_own	5.0000
arb_jaffar_unique_3	wh_main_effect_economy_trade_tariff_mod	1	character_to_faction_unseen	10.0000
arb_jaffar_unique_4	wh2_main_effect_force_stat_weapon_strength_vs_humans	1	general_to_force_own	10.0000
arb_jaffar_unique_4	wh2_main_effect_force_stat_weapon_strength_vs_dwarfs	1	general_to_force_own	10.0000
arb_jaffar_unique_4	wh2_dlc10_effect_force_stat_weapon_strength_vs_dark_elves	1	general_to_force_own	10.0000
arb_jaffar_unique_4	wh2_main_effect_force_stat_weapon_strength_vs_undead	1	general_to_force_own	10.0000
arb_jaffar_unique_4	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	10.0000
arb_jaffar_unique_5	arb_jaffar_enable_aura_will	1	character_to_character_own	1.0000
