character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_arb_golden_magus				
arb_golden_magus_innate	ovn_effect_force_stat_leadership_corsairs	1	general_to_force_own	10.0000
arb_golden_magus_innate	ovn_effect_force_stat_weapon_strength_corsairs	1	general_to_force_own	20.0000
arb_golden_magus_innate	ovn_effect_character_stat_enable_flaming_attacks_corsairs	1	general_to_force_own	1.0000
arb_golden_magus_innate	wh2_dlc11_lord_trait_tech_admiral_ship	1	character_to_character_own	1.0000
arb_golden_magus_sultan_seas	wh_main_effect_character_mod_ancillary_drop	1	character_to_force_own_unseen	10.0000
arb_golden_magus_sultan_seas	ovn_effect_ability_enable_spell_mastery	1	character_to_character_own	1.0000
arb_golden_magus_sultan_seas	ovn_effect_ability_enable_spell_mastery_magicians	1	general_to_force_own	1.0000
arb_golden_magus_old_gold	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	8.0000
arb_golden_magus_old_gold	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	10.0000
arb_golden_magus_old_gold	wh_main_effect_character_stat_speed	1	character_to_character_own	10.0000
arb_golden_magus_old_gold	wh_main_effect_character_stat_unit_health	1	character_to_character_own	10.0000
arb_golden_magus_wishmaster	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	5.0000
arb_golden_magus_wishmaster	wh2_dlc11_cst_ship_growth_character	1	general_to_force_own	5.0000
arb_golden_magus_wishmaster	wh_main_effect_character_stat_ward_save	1	character_to_character_own	5.0000
arb_golden_magus_master_djinn	arb_golden_magus_innate_djinn_upkeep	1	general_to_force_own	-25.0000
arb_golden_magus_master_djinn	arb_golden_magus_wishmaster_djinn_exp	1	general_to_force_own	2.0000
arb_golden_magus_master_djinn	arb_golden_magus_enable_master_djinn	1	character_to_character_own	1.0000
arb_golden_magus_aether_tether	wh3_main_effect_winds_of_magic_pool_cap	1	character_to_force_own_alt_text	10.0000
arb_golden_magus_aether_tether	wh2_dlc12_effect_magic_cooldown_all_lores	1	character_to_character_own	-20.0000
arb_golden_magus_sphere_changer	ovn_effect_ability_enable_infernal_gateway_golden_magus	1	character_to_character_own	1.0000
arb_golden_magus_sphere_changer	wh3_main_effect_battle_barrier_health_add	1	character_to_character_own	200.0000
arb_golden_magus_sphere_changer	wh3_main_faction_political_diplomacy_mod_tzeentch	1	character_to_faction_unseen	50.0000
arb_golden_magus_master_sorcerer	wh_main_effect_agent_recruitment_xp_wizard_arb_2	1	character_to_province_own	4.0000
arb_golden_magus_master_sorcerer	wh_main_effect_agent_cap_increase_wizard_arb_2	1	faction_to_faction_own_unseen	1.0000
arb_golden_magus_tzeentch_servant	ovn_effect_force_stat_missile_damage_arb_tzeentch_demons	1	general_to_force_own	12.0000
arb_golden_magus_tzeentch_servant	ovn_effect_force_stat_melee_attack_arb_tzeentch_demons	1	general_to_force_own	6.0000
arb_golden_magus_tzeentch_servant	ovn_effect_force_stat_barrier_arb_tzeentch_demons	1	general_to_force_own	10.0000
arb_golden_magus_ship_growth	arb_golden_magus_ship_growth	1	general_to_force_own	2.0000
arb_golden_magus_ship_growth	arb_golden_magus_ship_growth	2	general_to_force_own	4.0000
arb_golden_magus_ship_growth	arb_golden_magus_ship_growth	3	general_to_force_own	6.0000
arb_golden_magus_anc_camel	ovn_effect_enable_mount_camel	1	character_to_character_own	1.0000
arb_golden_magus_anc_djinskiff	ovn_effect_enable_mount_golden_magus_skiff	1	character_to_character_own	1.0000
ovn_buff_araby_vamp_coast	ovn_effect_upkeep_arb_sea_units	1	general_to_force_own	3.0000
ovn_buff_araby_vamp_coast	ovn_effect_force_stat_melee_attack_arb_sea_units	1	general_to_force_own	3.0000
ovn_buff_araby_vamp_coast	ovn_effect_force_stat_melee_defence_arb_sea_units	1	general_to_force_own	3.0000
ovn_buff_araby_vamp_coast	ovn_effect_upkeep_arb_sea_units	2	general_to_force_own	7.0000
ovn_buff_araby_vamp_coast	ovn_effect_force_stat_melee_attack_arb_sea_units	2	general_to_force_own	7.0000
ovn_buff_araby_vamp_coast	ovn_effect_force_stat_melee_defence_arb_sea_units	2	general_to_force_own	7.0000
ovn_buff_araby_vamp_coast	ovn_effect_upkeep_arb_sea_units	3	general_to_force_own	12.0000
ovn_buff_araby_vamp_coast	ovn_effect_force_stat_melee_attack_arb_sea_units	3	general_to_force_own	12.0000
ovn_buff_araby_vamp_coast	ovn_effect_force_stat_melee_defence_arb_sea_units	3	general_to_force_own	12.0000
arb_golden_magus_ogre_buff	wh3_main_effect_force_stat_armour_ogr_maneaters	1	general_to_force_own	8.0000
arb_golden_magus_ogre_buff	wh3_main_effect_force_stat_armour_ogr_maneaters	2	general_to_force_own	16.0000
arb_golden_magus_aether_tether	wh3_main_effect_spell_mastery	1	character_to_character_own	10.0000
arb_golden_magus_master_sorcerer	wh3_main_effect_ability_enable_fires_of_change	1	character_to_character_own	1.0000
