character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_arb_viziers				
arb_vizier_administrator	wh_main_effect_building_construction_cost_mod	1	character_to_region_own_provincewide	-10.0000
arb_vizier_administrator	wh_main_effect_public_order_characters	1	character_to_province_own	4.0000
arb_vizier_administrator	wh_main_effect_economy_gdp_mod_all	1	character_to_region_own_provincewide	8.0000
arb_vizier_scholar	wh3_main_effect_winds_of_magic_pool_cap	1	character_to_force_own_alt_text	15.0000
arb_vizier_scholar	wh_main_effect_technology_research_points	1	character_to_faction_unseen	5.0000
arb_vizier_scholar	wh_main_effect_agent_recruitment_xp_wizard_arb_2	1	faction_to_province_own_factionwide	1.0000
arb_vizier_schemer	wh_main_effect_force_stat_leadership_attacking	1	general_to_force_own	5.0000
arb_vizier_schemer	wh2_main_effect_ability_enable_power_of_darkness	1	character_to_character_own	1.0000
arb_vizier_schemer	wh3_main_effect_force_stat_miscast_enemy	1	character_to_force_enemy_provincewide	15.0000
arb_vizier_fire_camel	ovn_effect_enable_mount_camel	1	character_to_character_own	1.0000
arb_vizier_fire_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
arb_vizier_fire_djinn_carriage	ovn_effect_enable_mount_djinn_carriage	1	character_to_character_own	1.0000
arb_vizier_life_camel	ovn_effect_enable_mount_camel	1	character_to_character_own	1.0000
arb_vizier_life_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
arb_vizier_life_djinn_carriage	ovn_effect_enable_mount_djinn_carriage	1	character_to_character_own	1.0000
arb_vizier_heavens_camel	ovn_effect_enable_mount_camel	1	character_to_character_own	1.0000
arb_vizier_heavens_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
arb_vizier_heavens_djinn_carriage	ovn_effect_enable_mount_djinn_carriage	1	character_to_character_own	1.0000
arb_vizier_desert_camel	ovn_effect_enable_mount_camel	1	character_to_character_own	1.0000
arb_vizier_desert_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0000
arb_vizier_desert_djinn_carriage	ovn_effect_enable_mount_djinn_carriage	1	character_to_character_own	1.0000
