key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/ovn_arb_golden_magus									
arb_golden_magus_innate	trait_araby.png			0	true	false	false	5.0000	0
arb_golden_magus_tzeentch_servant	wh3_main_lore_passive_fires_of_change.png			0	false	false	false	0.0000	0
arb_golden_magus_aether_tether	character_magic.png			0	false	false	false	0.0000	0
arb_golden_magus_old_gold	character_damage.png			0	false	false	false	0.0000	0
arb_golden_magus_sphere_changer	tzeench_barrier_skill_char.png			0	false	false	false	0.0000	0
arb_golden_magus_sultan_seas	item_enchanted_item.png			0	false	false	false	0.0000	0
arb_golden_magus_master_sorcerer	character_experience.png			0	false	false	false	0.0000	0
arb_golden_magus_master_djinn	arb_golden_magus_master_djinn.png			0	false	false	false	0.0000	0
arb_golden_magus_wishmaster	character_growth.png			0	false	false	false	0.0000	0
arb_golden_magus_anc_fire_scimitar	item_weapon.png			0	false	false	false	0.0000	0
arb_golden_magus_anc_auric_robe	item_armour.png			0	false	false	false	0.0000	0
arb_golden_magus_anc_camel	mount_arb_camel.png			0	false	false	false	0.0000	0
arb_golden_magus_anc_djinskiff	mount_djinnskiff.png			0	false	false	false	0.0000	0
arb_golden_magus_ship_growth	campaign_growth.png			0	false	false	false	0.0000	0
arb_golden_magus_ogre_buff	battle_armour.png			0	false	false	false	0.0000	0
