key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/ovn_arb_caravan_master									
ovn_skill_innate_arb_caravan_master_slave_driver	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_bedouin	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_tuareg	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_inventor	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_clandestine	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_pious	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_royally_connected	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_Former_Artillery_Officer	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_Humble_Born	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_gunpowder_enthusiast	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_Ogre_Ally	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_bretophile	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_scalywag	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_meteorologist	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_fire_obsessed	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_djinn_worshipper	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_southlander	trait_personality.png			0	true	false	false	2.0000	0
ovn_skill_innate_arb_caravan_master_beastmaster	trait_personality.png			0	true	false	false	1.0000	0
ovn_skill_innate_arb_caravan_master_elephant_lover	trait_personality.png			0	true	false	false	1.0000	0
