key	text	tooltip
#Loc;1;text/db/ovn_araby_only_unit_description_short_texts.loc		
unit_description_short_texts_text_ovn_unit_short_text_arb_art_ballista	Also known as ballista or bolt throwers, they are a missile weapon that launches large arrow-like projectiles at distant targets.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_art_grand_bombard	The Grand Bombard is made for one purpose only, the utter destruction of enemy defences.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_art_grand_bombard_ror	A raging Fire Efreet is held captive in this monstrous cannon, which was made in a bygone age. It is said to drive its crew mad, and is therefore rarely used.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_art_trebuchet	An effective siege engine capable of lobbing large wall- or creature-crushing boulders.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_arabyan_knights	The finest knights of Araby, armed with an ornate arsenal they ride the finest steeds descended from Elven stock apparently.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_arabyan_knights_ror	A famous mercenary band that hails from the arid deserts of great Araby.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_archer_camel	One major advantage the camel provides for these mounted archers is simply a better angle for their arrows to aim true than from their horse counterparts. Albeit, mounted archery on a camel is no easy task! 	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_bedouin_scouts	It's said these spear-armed cavalrymen were born in the saddle, making them a useful harassing force against infantry and cavalry alike. 	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_scorpion	The largest and fiercest scorpions in all the world, they require a rider who wears magical robes of protection that can cut through the sand.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_sipahis	Very heavily armoured and equipped with fine armaments, they are somewhat outdated and slow but are still formidable troops. 	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_sipahis_ror	Armoured like turtles, brave as lions, with swords like wasp stings…	true
unit_description_short_texts_text_ovn_unit_short_text_arb_cav_tuareg_riders	These nomadic horse archers can pepper an enemy before moving in for close-combat.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_champion	The Emirs are warriors without equal, who are promoted for their worth, serving as bodyguards for most important leaders of Araby.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_elephant	These fearsome beasts can trample men and horse alike into the dust. 	true
unit_description_short_texts_text_ovn_unit_short_text_arb_fatandira	Returning to her native people after being ousted from the Border Princes, Princess Fatandira is equal parts a military commander and an enlightened ruler.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_flying_carpet	The sorcerers of Araby have perfected the art of binding aerial spirits into physical forms - not least of which is the famous Flying Carpets.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_flying_carpet_ror	The Naffatun of Saghash are renowned for their chemical insight. Whether shot on the tips of arrows, or thrown in clay pots, there is no escaping the wet fire. 	true
unit_description_short_texts_text_ovn_unit_short_text_arb_golden_magus	The self-styled "Sultan of the Seas", the eccentric Golden Magus hides incredible sorcerous powers beneath his gaudy appearance.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_alrahem_nomads	Lords of the Dune, many foes fall to furtive arrows before the rangers melt back into the sand.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_arabyan_bowmen	Arabyans place great faith in the bow, and every Arabyan city maintains strong bodies of archers.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_arabyan_guard	Guards are well-equipped with steel armour, keen tulwars and fine silk clothing. The loyalty of these troops is famous and they are amply rewarded with riches, luxuries, and prestige as a result.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_arabyan_ogres	The brutish ogres are a powerful ally to have on the battlefield, that is until they flee at the first sign of trouble.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_arabyan_spearmen	These humble infantrymen form the solid foundation of any Arabyan army.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_arabyan_spearmen_summon	All is not what it seems...	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_arabyan_warriors	These soldiers are often individuals brought up and trained as warriors or guards.	true
unit_description_short_texts_text_ovn_unit_short_text_arb_inf_corsairs	The scourge of the Great Ocean, who plunder the shores of Tilea and Estalia with wanton abandon. 	true
