key	text	tooltip
#Loc PackedFile;1;text/db/ovn_fimir_only_character_skills.loc		
character_skills_localised_name_fimir_ranged_units	Death from Afar	true
character_skills_localised_description_fimir_ranged_units	It's hard to aim with only one eye, but the Fimir still use limited numbers of ranged troops.	true
character_skills_localised_name_fimir_sacrifices	Born to Fight	true
character_skills_localised_description_fimir_sacrifices	Crude they may be, the skill and might of the Fimir Warriors makes them terrifying opponents.	true
character_skills_localised_name_fimir_riders_doggos	Swift Raiders	true
character_skills_localised_description_fimir_riders_doggos	Fimir aren't the fastest creatures, but they know about the value of mobility on the battlefield. Therefore they tame the faster, corrupted and dangerous creatures of their swampland homes to gain a tactical advantage.	true
character_skills_localised_name_fimir_bog_monsters	Creatures of the Dark Bogs	true
character_skills_localised_description_fimir_bog_monsters	The Fimir aren't the only monsters inhabiting swamps. Weaker or small-minded monsters are subjugated and utilized to increase the numbers of the Fimir armies.	true
character_skills_localised_name_fimir_swamp_warriors	Pride of the Caste	true
character_skills_localised_description_fimir_swamp_warriors	The larger and stronger Fimir are used as shock troops, with devastating effect on the enemy.	true
character_skills_localised_name_fimir_fen_giants	Terrors from the Fens	true
character_skills_localised_description_fimir_fen_giants	Fimir are often accompanied by bigger, more terrifying swamp dwellers. Make no mistake though, the Fimir are the masters of these creatures and will use them with ruthless cunning.	true
character_skills_localised_name_fimir_r7_warriors	Masters of Battle	true
character_skills_localised_description_fimir_r7_warriors	Few can hope to overcome the veterans of the warrior caste in battle. Luckily they are low in number.	true
character_skills_localised_name_fimir_r7_elite_monsters	Deadly Devourers	true
character_skills_localised_description_fimir_r7_elite_monsters	Starved monsters, driven by hatred and hunger. They will fight with reckless abandon against the foes of the Fimir.	true
character_skills_localised_name_fimir_r7_fast_beasts	Experienced Raiders	true
character_skills_localised_description_fimir_r7_fast_beasts	Fimir are not famous for their hit and run tactics, partly because only a few who encounter them live to tell the tale.	true
character_skills_localised_name_fimir_r7_elite_giants	Heralds of Doom	true
character_skills_localised_description_fimir_r7_elite_giants	Nothing brings fear to the heart like the trembling of the ground these abominations cause with every step.	true
character_skills_localised_name_fimir_worthless_slaves	Worthless Slaves	true
character_skills_localised_description_fimir_worthless_slaves	They have no worth. Their lives have no worth. They merely exist to die for the dark gods. Now drown your enemies in a tide of bodies.	true
character_skills_localised_name_fimir_warrior_elite	Warrior Elite	true
character_skills_localised_description_fimir_warrior_elite	The elite of the Fimir warrior caste is superior in skill. Luckily for the civilized races, the Fimir usually can't afford to have many warriors of this might at the same time.	true
character_skills_localised_name_fimir_untamed_monsters	Untamed Monstrosities	true
character_skills_localised_description_fimir_untamed_monsters	The Fimir may leave the will of the monsters they captured unbroken and release them ahead of the army to cause havoc. This tactic maintains their natural ferocity but makes them difficult to control.	true
character_skills_localised_name_elo_fimir_from_mists	From the Mists	true
character_skills_localised_description_elo_fimir_from_mists	From the mists they came, unseen until it was too late. And in the mist they vanished again, once their bloody work was done.	true
character_skills_localised_name_elo_fimir_witness_me	Under the Eyes of the Gods	true
character_skills_localised_description_elo_fimir_witness_me	The Fimir will do anything for but a moment of attention from the Dark Gods. No act of bravery is too foolhardy, no act of cruelty too savage.	true
character_skills_localised_name_elo_champions_chaos_r7	Ambitious Elites	false
