key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/ovn_fimir_only									
fimir_sacrifices	battle_attack.png			0	false	false	false	0.0000	0
fimir_riders_doggos	battle_speed.png			0	false	false	false	0.0000	0
fimir_bog_monsters	battle_defence.png			0	false	false	false	0.0000	0
fimir_swamp_warriors	battle_attack.png			0	false	false	false	0.0000	0
fimir_fen_giants	battle_attack.png			0	false	false	false	0.0000	0
fimir_r7_warriors	character_armour.png			0	false	false	false	0.0000	0
fimir_r7_elite_monsters	battle_morale.png			0	false	false	false	0.0000	0
fimir_r7_fast_beasts	battle_charge.png			0	false	false	false	0.0000	0
fimir_r7_elite_giants	battle_ward_save.png			0	false	false	false	0.0000	0
fimir_worthless_slaves	campaign_military_spending.png			0	false	false	false	0.0000	0
fimir_warrior_elite	campaign_experience.png			0	false	false	false	0.0000	0
fimir_untamed_monsters	guerrilla_deploy.png			0	false	false	false	0.0000	0
elo_fimir_from_mists	character_ambush.png			0	false	false	false	0.0000	0
elo_fimir_witness_me	character_general_ability.png			0	false	false	false	0.0000	0
elo_champions_chaos_r7	battle_damage.png			0	false	false	false	0.0000	0
ovn_fim_dirach_hidden_title	HIDDEN			0	false	false	false	0.0000	0
anc_fimirach_noble_mount	mount_cold_one.png			15	false	false	false	0.0000	0
fim_meargh_skattach_innate	trait_norsca.png			0	true	false	false	5.0000	0
fim_meargh_skattach_ancient_leadership	character_magic.png			6	false	false	false	0.0000	0
fim_meargh_skattach_death_quest	character_damage.png			0	false	false	false	0.0000	0
fim_meargh_skattach_poison_mist	fim_skattach_poison_mist.png			0	false	false	false	0.0000	0
fim_meargh_skattach_venerable_hag	character_experience.png			0	false	false	false	0.0000	0
fim_meargh_skattach_witch_queen	character_magic.png			0	false	false	false	0.0000	0
fim_skattach_summon_swampdaemons	fim_skattach_summon_swampdaemons.png			0	false	false	false	0.0000	0
fim_meargh_skattach_anc_staff_balor	item_weapon.png			11	false	false	false	0.0000	0
fim_meargh_skattach_anc_hellmother_crown	item_talisman.png			12	false	false	false	0.0000	0
fim_meargh_skattach_anc_throne_hellmother	mount_nurgling_palanquin.png			10	false	false	false	0.0000	0
anc_boglar_shaman_hound	mount_giant_wolf.png	meh		0	false	false	false	0.0000	0
fim_daemon_octopus_kroll_innate	trait_norsca.png			0	true	false	false	5.0000	0
fim_kroll_unique_0	character_magic.png			6	false	false	false	0.0000	0
fim_kroll_unique_1	character_damage.png			0	false	false	false	0.0000	0
fim_kroll_unique_2	fim_skattach_poison_mist.png			0	false	false	false	0.0000	0
fim_kroll_unique_3	character_experience.png			0	false	false	false	0.0000	0
fim_kroll_unique_4	character_magic.png			0	false	false	false	0.0000	0
fim_kroll_unique_5	fim_skattach_summon_swampdaemons.png			0	false	false	false	0.0000	0
