key	text	tooltip
#Loc PackedFile;1;text/db/ovn_fimir_only_factions.loc		
factions_attack_desc_ovn_fim_rancor_hold	You are attacking Rancor Hold!	false
factions_defend_desc_ovn_fim_rancor_hold	You are defending against Rancor Hold!	false
factions_screen_adjective_ovn_fim_rancor_hold	 	false
factions_screen_name_ovn_fim_rancor_hold	Rancor Hold	false
factions_screen_name_when_rebels_ovn_fim_rancor_hold	Shearl Rebels	false
factions_attack_desc_ovn_fim_rancor_hold	You are attacking Rancor Hold!	false
factions_defend_desc_ovn_fim_rancor_hold	You are defending against Rancor Hold!	false
factions_screen_adjective_ovn_fim_rancor_hold	 	false
factions_screen_name_ovn_fim_rancor_hold	Rancor Hold	false
factions_screen_name_when_rebels_ovn_fim_rancor_hold	Shearl Rebels	false
factions_attack_desc_ovn_fim_tendrils_of_doom	You are attacking the Tendrils of Doom!	false
factions_defend_desc_ovn_fim_tendrils_of_doom	You are defending against the Tendrils of Doom!	false
factions_screen_adjective_ovn_fim_tendrils_of_doom	 	false
factions_screen_name_ovn_fim_tendrils_of_doom	Tendrils of Doom	false
factions_screen_name_when_rebels_ovn_fim_tendrils_of_doom	Heretic Rebels	false
factions_attack_desc_ovn_fim_tendrils_of_doom_battle_only	You are attacking the Tendrils of Doom!	false
factions_defend_desc_ovn_fim_tendrils_of_doom_battle_only	You are defending against the Tendrils of Doom!	false
factions_screen_adjective_ovn_fim_tendrils_of_doom_battle_only	 	false
factions_screen_name_ovn_fim_tendrils_of_doom_battle_only	Tendrils of Doom	false
factions_screen_name_when_rebels_ovn_fim_tendrils_of_doom_battle_only	Heretic Rebels	false
