key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/ovn_balefiend_death										
bale_death_campaign_01		wh2_main_skill_all_hero_assist_army_replenish_troops	wh_dlc08_nor_cha_fimir_balefiend_death		5.0000	0.0000		0	0	true
bale_death_campaign_02		wh2_main_skill_all_hero_passive_stimulate_growth	wh_dlc08_nor_cha_fimir_balefiend_death		5.0000	1.0000		0	0	true
bale_death_campaign_03		wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_dlc08_nor_cha_fimir_balefiend_death		5.0000	2.0000		0	0	true
bale_death_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound	wh_dlc08_nor_cha_fimir_balefiend_death		5.0000	3.0000		0	0	true
bale_death_campaign_05		wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_dlc08_nor_cha_fimir_balefiend_death		5.0000	4.0000		0	0	true
bale_death_campaign_06		wh2_main_skill_all_hero_reduce_action_cost	wh_dlc08_nor_cha_fimir_balefiend_death		5.0000	5.0000		0	0	true
bale_death_campaign_actions_dummy		wh_dlc08_skill_all_dummy_agent_actions_nor_fimir_balefiend	wh_dlc08_nor_cha_fimir_balefiend_death		8.0000	0.0000		1	0	false
bale_death_magic_00_dummy		wh_main_skill_all_magic_death_dummy_spirit_leech	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	11.0000		1	0	false
bale_death_magic_01		wh_main_skill_all_magic_death_01_spirit_leech	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	0.0000		0	0	true
bale_death_magic_02		wh_main_skill_all_magic_death_03_life_leeching	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	1.0000		0	0	true
bale_death_magic_03		wh_main_skill_all_magic_death_02_aspect_of_the_dreadknight	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	2.0000		0	0	true
bale_death_magic_04		wh_main_skill_all_magic_death_04_soulblight	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	3.0000		0	0	true
bale_death_magic_05		wh_main_skill_all_magic_death_05_doom_and_darkness	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	4.0000		0	0	true
bale_death_magic_06		wh_main_skill_all_magic_all_06_evasion	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	5.0000		0	4	true
bale_death_magic_07		wh_main_skill_all_magic_all_07_earthing	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	6.0000		0	0	true
bale_death_magic_08		wh_main_skill_all_magic_all_08_power_drain	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	7.0000		0	0	true
bale_death_magic_09		wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	8.0000		0	0	true
bale_death_magic_10		wh_main_skill_all_magic_death_10_the_purple_sun_of_xereus	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	9.0000		0	0	true
bale_death_magic_11		wh_main_skill_all_magic_all_11_arcane_conduit	wh_dlc08_nor_cha_fimir_balefiend_death		2.0000	10.0000		0	4	true
bale_death_unique_01		wh_dlc08_skill_nor_lords_unique_aura_of_chaos	wh_dlc08_nor_cha_fimir_balefiend_death		0.0000	0.0000		0	0	true
bale_death_unique_02		wh_dlc08_skill_nor_wizards_unique_ritualistic_fury	wh_dlc08_nor_cha_fimir_balefiend_death		0.0000	1.0000		0	0	true
bale_death_unique_03		wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp	wh_dlc08_nor_cha_fimir_balefiend_death		0.0000	2.0000		0	0	true
bale_death_unique_04		wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair	wh_dlc08_nor_cha_fimir_balefiend_death		0.0000	3.0000		0	0	true
bale_death_unique_05		wh_dlc08_skill_nor_fimir_balefiend_unique_eye_of_the_balefiend	wh_dlc08_nor_cha_fimir_balefiend_death		0.0000	4.0000		0	0	true
bale_death_unique_06		wh2_main_skill_all_immortality_hero	wh_dlc08_nor_cha_fimir_balefiend_death		0.0000	5.0000		0	0	true
bale_death_innate_01		fim_lord_innate_9	wh_dlc08_nor_cha_fimir_balefiend_death		6.0000	0.0000		0	0	false
