key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/ovn_fimir_buildings						
260500002	ovn_fimir_infantry_1	fim_inf_shearl	0	0		false
260500003	ovn_fimir_infantry_2	fim_inf_shearl	0	0		false
260500004	ovn_fimir_infantry_2	fim_inf_shearl_javelineer	0	0		false
260500005	ovn_fimir_infantry_3	fim_inf_shearl	0	0		false
260500006	ovn_fimir_infantry_3	fim_inf_shearl_javelineer	0	0		false
260500007	ovn_fimir_infantry_3	fim_inf_fimm_warriors	0	0		false
260500008	ovn_fimir_infantry_3	fim_inf_fimm_warriors_great_weapons	0	0		false
260500009	ovn_fimir_marsh_1	wh3_main_dae_inf_chaos_furies_0	0	0		false
260500010	ovn_fimir_marsh_1	fim_inf_moor_hounds	0	0		false
260500011	ovn_fimir_marsh_2	wh3_main_dae_inf_chaos_furies_0	0	0		false
260500012	ovn_fimir_marsh_2	fim_inf_moor_hounds	0	0		false
260500013	ovn_fimir_marsh_2	fim_inf_swamp_daemons	0	0		false
260500014	ovn_fimir_cavalry_1	fim_cav_nuckelavee	0	0		false
260500015	ovn_fimir_cavalry_2	fim_cav_nuckelavee	0	0		false
260500016	ovn_fimir_cavalry_2	fim_cav_marsh_reavers	0	0		false
260500017	ovn_fimir_fianna_1	fim_mon_mistmor	0	0		false
260500018	ovn_fimir_fianna_2	fim_mon_mistmor	0	0		false
260500019	ovn_fimir_fianna_2	fim_mon_fianna_fimm	0	0		false
260500020	ovn_fimir_fianna_3	fim_mon_mistmor	0	0		false
260500021	ovn_fimir_fianna_3	fim_mon_fianna_fimm	0	0		false
260500022	ovn_fimir_fianna_3	fim_mon_fianna_fimm_great_weapons	0	0		false
260500023	ovn_fimir_dirach_1	fim_mon_balefiend_apprentices	0	0		false
260500024	ovn_fimir_dirach_2	fim_mon_balefiend_apprentices	0	0		false
260500025	ovn_fimir_dirach_2	fim_mon_fenbeast	0	0		false
260500026	ovn_fimir_dirach_3	fim_mon_balefiend_apprentices	0	0		false
260500027	ovn_fimir_dirach_3	fim_mon_fenbeast	0	0		false
260500028	ovn_fimir_dirach_3	wh_main_chs_mon_giant	0	0		false
260500029	ovn_fimir_dirach_3	ovn_fim_mon_bog_octopus_0	0	0		false
260500030	ovn_fimir_daemons_1	fim_veh_eye_oculus	0	0		false
260500031	ovn_fimir_daemons_2	fim_veh_eye_oculus	0	0		false
260500032	ovn_fimir_daemons_2	fim_mon_daemonomaniac	0	0		false
260500033	ovn_fimir_settlement_major_1	fim_inf_boglar	0	0		false
260500034	ovn_fimir_settlement_major_2	fim_inf_boglar	0	0		false
260500035	ovn_fimir_settlement_major_3	fim_inf_boglar	0	0		false
260500036	ovn_fimir_settlement_major_4	fim_inf_boglar	0	0		false
260500037	ovn_fimir_settlement_major_5	fim_inf_boglar	0	0		false
260500038	ovn_fimir_settlement_minor_1	fim_inf_boglar	0	0		false
260500039	ovn_fimir_settlement_minor_2	fim_inf_boglar	0	0		false
260500040	ovn_fimir_settlement_minor_3	fim_inf_boglar	0	0		false
