id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_fimir_buildings		
97000225	ovn_fimir_garrison_1	fim_inf_boglar
97000226	ovn_fimir_garrison_1	fim_inf_boglar
97000227	ovn_fimir_garrison_1	fim_inf_shearl
97000228	ovn_fimir_garrison_1	fim_inf_fimm_warriors
97000229	ovn_fimir_garrison_2	fim_inf_boglar
97000230	ovn_fimir_garrison_2	fim_inf_boglar
97000231	ovn_fimir_garrison_2	fim_inf_shearl
97000232	ovn_fimir_garrison_2	fim_inf_fimm_warriors
97000233	ovn_fimir_garrison_3	fim_inf_boglar
97000234	ovn_fimir_garrison_3	fim_inf_boglar
97000235	ovn_fimir_garrison_3	fim_inf_shearl
97000236	ovn_fimir_garrison_3	fim_inf_fimm_warriors
97000237	ovn_fimir_garrison_2	fim_inf_fimm_warriors_great_weapons
97000238	ovn_fimir_garrison_3	fim_inf_fimm_warriors_great_weapons
97000239	ovn_fimir_garrison_3	fim_cav_marsh_reavers
