effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/ovn_cod_only				
ovn_cod_naval_defender_all_10	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own	100.0000	start_turn_completed
ovn_cod_naval_defender_all_10	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	30.0000	start_turn_completed
ovn_cod_naval_defender_all_10	wh_main_effect_public_order_base	faction_to_province_own	5.0000	start_turn_completed
ovn_cod_naval_defender_all_10	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000	start_turn_completed
ovn_cod_naval_defender_all_10	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-30.0000	start_turn_completed
ovn_cod_naval_defender_all_1	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	10.0000	start_turn_completed
ovn_cod_naval_defender_all_1	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	3.0000	start_turn_completed
ovn_cod_naval_defender_all_1	wh_main_effect_public_order_base	faction_to_province_own	1.0000	start_turn_completed
ovn_cod_naval_defender_all_1	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000	start_turn_completed
ovn_cod_naval_defender_all_1	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-3.0000	start_turn_completed
ovn_cod_naval_defender_all_2	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	20.0000	start_turn_completed
ovn_cod_naval_defender_all_2	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	6.0000	start_turn_completed
ovn_cod_naval_defender_all_2	wh_main_effect_public_order_base	faction_to_province_own_increasing	1.0000	start_turn_completed
ovn_cod_naval_defender_all_2	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-6.0000	start_turn_completed
ovn_cod_naval_defender_all_2	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000	start_turn_completed
ovn_cod_naval_defender_all_3	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	40.0000	start_turn_completed
ovn_cod_naval_defender_all_3	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	9.0000	start_turn_completed
ovn_cod_naval_defender_all_3	wh_main_effect_public_order_base	faction_to_province_own	2.0000	start_turn_completed
ovn_cod_naval_defender_all_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-9.0000	start_turn_completed
ovn_cod_naval_defender_all_4	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	30.0000	start_turn_completed
ovn_cod_naval_defender_all_4	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	12.0000	start_turn_completed
ovn_cod_naval_defender_all_4	wh_main_effect_public_order_base	faction_to_province_own_increasing	2.0000	start_turn_completed
ovn_cod_naval_defender_all_4	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000	start_turn_completed
ovn_cod_naval_defender_all_4	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-12.0000	start_turn_completed
ovn_cod_naval_defender_all_5	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	60.0000	start_turn_completed
ovn_cod_naval_defender_all_5	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	15.0000	start_turn_completed
ovn_cod_naval_defender_all_5	wh_main_effect_public_order_base	faction_to_province_own	3.0000	start_turn_completed
ovn_cod_naval_defender_all_5	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-15.0000	start_turn_completed
ovn_cod_naval_defender_all_6	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	50.0000	start_turn_completed
ovn_cod_naval_defender_all_6	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	18.0000	start_turn_completed
ovn_cod_naval_defender_all_6	wh_main_effect_public_order_base	faction_to_province_own_increasing	3.0000	start_turn_completed
ovn_cod_naval_defender_all_6	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-18.0000	start_turn_completed
ovn_cod_naval_defender_all_7	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	80.0000	start_turn_completed
ovn_cod_naval_defender_all_7	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	21.0000	start_turn_completed
ovn_cod_naval_defender_all_7	wh_main_effect_public_order_base	faction_to_province_own	4.0000	start_turn_completed
ovn_cod_naval_defender_all_7	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-21.0000	start_turn_completed
ovn_cod_naval_defender_all_8	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	70.0000	start_turn_completed
ovn_cod_naval_defender_all_8	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	24.0000	start_turn_completed
ovn_cod_naval_defender_all_8	wh_main_effect_public_order_base	faction_to_province_own_increasing	4.0000	start_turn_completed
ovn_cod_naval_defender_all_8	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-24.0000	start_turn_completed
ovn_cod_naval_defender_all_8	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000	start_turn_completed
ovn_cod_naval_defender_all_9	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_increasing	90.0000	start_turn_completed
ovn_cod_naval_defender_all_9	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_increasing	27.0000	start_turn_completed
ovn_cod_naval_defender_all_9	wh_main_effect_public_order_base	faction_to_province_own	5.0000	start_turn_completed
ovn_cod_naval_defender_all_9	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000	start_turn_completed
ovn_cod_naval_defender_all_9	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-27.0000	start_turn_completed
ovn_cod_naval_defender_inner_10	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own	-100.0000	start_turn_completed
ovn_cod_naval_defender_inner_10	wh2_main_faction_political_diplomacy_mod_high_elves	faction_to_faction_own_unseen	-30.0000	start_turn_completed
ovn_cod_naval_defender_inner_10	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	30.0000	start_turn_completed
